MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/22/2020 11:41:03,1.1.45,9,4.16,0,FR1,Poke,Left,1,0,0,nan
8/22/2020 11:41:08,1.1.45,9,4.16,2,FR1,Pellet,Left,1,0,1,1
8/22/2020 12:08:15,1.1.45,9,4.16,0,FR1,Poke,Left,2,0,1,nan
8/22/2020 12:08:35,1.1.45,9,4.15,4,FR1,Pellet,Left,2,0,2,12
8/22/2020 12:08:38,1.1.45,9,4.15,0,FR1,Poke,Left,3,0,2,nan
8/22/2020 12:08:50,1.1.45,9,4.15,2,FR1,Pellet,Left,3,0,3,8
8/22/2020 12:08:56,1.1.45,9,4.15,0,FR1,Poke,Left,4,0,3,nan
8/22/2020 12:09:06,1.1.45,9,4.15,1,FR1,Pellet,Left,4,0,4,6
8/22/2020 12:09:32,1.1.45,9,4.15,0,FR1,Poke,Left,5,0,4,nan
8/22/2020 12:09:42,1.1.45,9,4.14,1,FR1,Pellet,Left,5,0,5,8
8/22/2020 12:09:44,1.1.45,9,4.14,0,FR1,Poke,Left,6,0,5,nan
8/22/2020 12:09:53,1.1.45,9,4.15,2,FR1,Pellet,Left,6,0,6,4
8/22/2020 12:09:58,1.1.45,9,4.15,0,FR1,Poke,Left,7,0,6,nan
8/22/2020 12:10:05,1.1.45,9,4.15,1,FR1,Pellet,Left,7,0,7,5
