MM:DD:YYYY hh:mm:ss,LibaryVersion,Sessiontype,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
1/29/2021 16:48:10,1.1.4,ProRat2,4,4.15,0,5,Pellet,Left,18,4,7,7,0.74,nan
1/29/2021 16:49:35,1.1.4,ProRat2,4,4.15,0,6,Left,Left,19,4,7,7,nan,0.58
1/29/2021 16:49:38,1.1.4,ProRat2,4,4.15,0,6,Left,Left,20,4,7,7,nan,0.00
1/29/2021 16:50:28,1.1.4,ProRat2,4,4.15,0,6,Right,Left,20,5,7,7,nan,0.30
1/29/2021 16:51:07,1.1.4,ProRat2,4,4.15,0,6,Left,Left,21,5,7,7,nan,0.16
1/29/2021 16:53:42,1.1.4,ProRat2,4,4.15,0,6,Left,Left,22,5,7,7,nan,0.00
1/29/2021 16:53:45,1.1.4,ProRat2,4,4.15,0,6,Left,Left,23,5,7,7,nan,0.00
1/29/2021 16:59:54,1.1.4,ProRat2,4,4.15,0,6,Right,Left,23,6,7,7,nan,0.13
1/29/2021 17:06:25,1.1.4,ProRat2,4,4.15,0,6,Left,Left,24,6,7,7,nan,0.21
1/29/2021 17:06:28,1.1.4,ProRat2,4,4.15,0,6,Pellet,Left,24,6,8,8,0.80,nan
1/29/2021 17:06:55,1.1.4,ProRat2,4,4.15,0,7,Left,Left,25,6,8,8,nan,0.70
1/29/2021 17:10:08,1.1.4,ProRat2,4,4.15,0,7,Right,Left,25,7,8,8,nan,0.00
1/29/2021 17:12:04,1.1.4,ProRat2,4,4.15,0,7,Left,Left,26,7,8,8,nan,0.92
1/29/2021 17:16:52,1.1.4,ProRat2,4,4.15,0,7,Left,Left,27,7,8,8,nan,0.52
1/29/2021 17:16:55,1.1.4,ProRat2,4,4.15,0,7,Left,Left,28,7,8,8,nan,0.46
1/29/2021 17:16:58,1.1.4,ProRat2,4,4.15,0,7,Left,Left,29,7,8,8,nan,0.00
1/29/2021 17:17:05,1.1.4,ProRat2,4,4.15,0,7,Left,Left,30,7,8,8,nan,0.13
1/29/2021 17:17:07,1.1.4,ProRat2,4,4.15,0,7,Left,Left,31,7,8,8,nan,0.97
1/29/2021 17:17:09,1.1.4,ProRat2,4,4.15,0,7,Pellet,Left,31,7,9,9,0.73,nan
1/29/2021 17:17:58,1.1.4,ProRat2,4,4.15,0,9,Left,Left,32,7,9,9,nan,0.06
1/29/2021 17:18:00,1.1.4,ProRat2,4,4.15,0,9,Left,Left,33,7,9,9,nan,0.47
1/29/2021 17:22:50,1.1.4,ProRat2,4,4.15,0,9,Left,Left,34,7,9,9,nan,0.24
1/29/2021 17:24:41,1.1.4,ProRat2,4,4.15,0,9,Right,Left,34,8,9,9,nan,0.02
1/29/2021 17:24:43,1.1.4,ProRat2,4,4.15,0,9,Left,Left,35,8,9,9,nan,0.28
1/29/2021 17:25:33,1.1.4,ProRat2,4,4.15,0,9,Left,Left,36,8,9,9,nan,0.52
1/29/2021 17:25:35,1.1.4,ProRat2,4,4.15,0,9,Left,Left,37,8,9,9,nan,0.52
1/29/2021 17:25:38,1.1.4,ProRat2,4,4.15,0,9,Left,Left,38,8,9,9,nan,1.11
1/29/2021 17:25:40,1.1.4,ProRat2,4,4.15,0,9,Left,Left,39,8,9,9,nan,0.00
1/29/2021 17:25:44,1.1.4,ProRat2,4,4.15,0,9,Left,Left,40,8,9,9,nan,0.55
1/29/2021 17:25:46,1.1.4,ProRat2,4,4.15,0,9,Pellet,Left,40,8,10,10,0.86,nan
1/29/2021 17:28:11,1.1.4,ProRat2,4,4.15,0,10,Left,Left,41,8,10,10,nan,0.00
1/29/2021 17:28:13,1.1.4,ProRat2,4,4.15,0,10,Left,Left,42,8,10,10,nan,0.00
1/29/2021 17:28:30,1.1.4,ProRat2,4,4.15,0,10,Left,Left,43,8,10,10,nan,0.55
1/29/2021 17:28:31,1.1.4,ProRat2,4,4.15,0,10,Left,Left,44,8,10,10,nan,0.14
1/29/2021 17:28:34,1.1.4,ProRat2,4,4.15,0,10,Left,Left,45,8,10,10,nan,0.00
1/29/2021 17:28:37,1.1.4,ProRat2,4,4.15,0,10,Left,Left,46,8,10,10,nan,0.76
1/29/2021 17:29:01,1.1.4,ProRat2,4,4.15,0,10,Left,Left,47,8,10,10,nan,0.96
1/29/2021 17:29:02,1.1.4,ProRat2,4,4.15,0,10,Left,Left,48,8,10,10,nan,0.57
1/29/2021 17:29:22,1.1.4,ProRat2,4,4.15,0,10,Left,Left,49,8,10,10,nan,0.11
1/29/2021 17:30:34,1.1.4,ProRat2,4,4.15,0,10,Left,Left,50,8,10,10,nan,0.04
1/29/2021 17:30:38,1.1.4,ProRat2,4,4.15,0,10,Pellet,Left,50,8,11,11,1.53,nan
1/29/2021 17:32:08,1.1.4,ProRat2,4,4.15,0,12,Left,Left,51,8,11,11,nan,0.95
1/29/2021 17:32:09,1.1.4,ProRat2,4,4.15,0,12,Left,Left,52,8,11,11,nan,0.00
1/29/2021 17:38:01,1.1.4,ProRat2,4,4.15,0,12,Left,Left,53,8,11,11,nan,0.30
1/29/2021 17:38:04,1.1.4,ProRat2,4,4.15,0,12,Left,Left,54,8,11,11,nan,0.07
1/29/2021 17:43:39,1.1.4,ProRat2,4,4.15,0,12,Left,Left,55,8,11,11,nan,0.00
1/29/2021 18:05:27,1.1.4,ProRat2,4,4.15,0,12,Left,Left,56,8,11,11,nan,0.08
1/29/2021 18:05:32,1.1.4,ProRat2,4,4.15,0,12,Left,Left,57,8,11,11,nan,0.00
1/29/2021 18:05:38,1.1.4,ProRat2,4,4.15,0,12,Left,Left,58,8,11,11,nan,0.58
1/29/2021 18:05:43,1.1.4,ProRat2,4,4.15,0,12,Left,Left,59,8,11,11,nan,0.66
1/29/2021 18:05:44,1.1.4,ProRat2,4,4.15,0,12,Left,Left,60,8,11,11,nan,0.00
1/29/2021 18:05:46,1.1.4,ProRat2,4,4.15,0,12,Left,Left,61,8,11,11,nan,0.00
1/29/2021 18:05:49,1.1.4,ProRat2,4,4.15,0,12,Left,Left,62,8,11,11,nan,0.21
1/29/2021 18:05:51,1.1.4,ProRat2,4,4.15,0,12,Pellet,Left,62,8,12,12,0.43,nan
1/29/2021 18:06:43,1.1.4,ProRat2,4,4.15,0,13,Left,Left,63,8,12,12,nan,0.26
1/29/2021 18:40:01,1.1.4,ProRat2,4,4.15,0,1,Left,Left,64,8,12,0,nan,0.57
1/29/2021 18:40:03,1.1.4,ProRat2,4,4.15,0,1,Pellet,Left,64,8,13,1,0.31,nan
1/29/2021 18:40:29,1.1.4,ProRat2,4,4.15,0,1,Left,Left,65,8,13,1,nan,0.24
1/29/2021 18:40:31,1.1.4,ProRat2,4,4.15,0,1,Pellet,Left,65,8,14,2,0.37,nan
1/29/2021 18:41:11,1.1.4,ProRat2,4,4.15,0,2,Left,Left,66,8,14,2,nan,0.66
1/29/2021 18:41:13,1.1.4,ProRat2,4,4.15,0,2,Left,Left,67,8,14,2,nan,0.08
1/29/2021 18:41:15,1.1.4,ProRat2,4,4.15,0,2,Pellet,Left,67,8,15,3,0.37,nan
1/29/2021 18:42:00,1.1.4,ProRat2,4,4.15,0,2,Left,Left,68,8,15,3,nan,0.05
1/29/2021 18:42:02,1.1.4,ProRat2,4,4.15,0,2,Left,Left,69,8,15,3,nan,0.00
1/29/2021 18:42:04,1.1.4,ProRat2,4,4.15,0,2,Pellet,Left,69,8,16,4,0.25,nan
1/29/2021 18:42:37,1.1.4,ProRat2,4,4.15,0,3,Left,Left,70,8,16,4,nan,0.24
1/29/2021 18:42:40,1.1.4,ProRat2,4,4.15,0,3,Left,Left,71,8,16,4,nan,0.00
1/29/2021 18:42:42,1.1.4,ProRat2,4,4.15,0,3,Left,Left,72,8,16,4,nan,0.82
1/29/2021 18:42:43,1.1.4,ProRat2,4,4.15,0,3,Pellet,Left,72,8,17,5,0.12,nan
1/29/2021 18:43:20,1.1.4,ProRat2,4,4.15,0,4,Left,Left,73,8,17,5,nan,0.13
1/29/2021 18:43:22,1.1.4,ProRat2,4,4.15,0,4,Left,Left,74,8,17,5,nan,0.03
1/29/2021 18:43:25,1.1.4,ProRat2,4,4.15,0,4,Left,Left,75,8,17,5,nan,0.05
1/29/2021 18:43:39,1.1.4,ProRat2,4,4.15,0,4,Left,Left,76,8,17,5,nan,0.60
1/29/2021 18:43:40,1.1.4,ProRat2,4,4.15,0,4,Pellet,Left,76,8,18,6,0.25,nan
1/29/2021 18:44:51,1.1.4,ProRat2,4,4.15,0,5,Left,Left,77,8,18,6,nan,0.03
1/29/2021 18:44:52,1.1.4,ProRat2,4,4.15,0,5,Left,Left,78,8,18,6,nan,0.04
1/29/2021 18:44:54,1.1.4,ProRat2,4,4.15,0,5,Left,Left,79,8,18,6,nan,0.05
1/29/2021 18:44:56,1.1.4,ProRat2,4,4.15,0,5,Left,Left,80,8,18,6,nan,0.09
1/29/2021 18:44:58,1.1.4,ProRat2,4,4.15,0,5,Left,Left,81,8,18,6,nan,0.05
1/29/2021 18:44:59,1.1.4,ProRat2,4,4.15,0,5,Pellet,Left,81,8,19,7,0.18,nan
1/29/2021 18:46:09,1.1.4,ProRat2,4,4.15,0,6,Left,Left,82,8,19,7,nan,0.00
1/29/2021 18:46:13,1.1.4,ProRat2,4,4.15,0,6,Left,Left,83,8,19,7,nan,0.57
1/29/2021 18:46:14,1.1.4,ProRat2,4,4.15,0,6,Left,Left,84,8,19,7,nan,0.00
1/29/2021 18:46:17,1.1.4,ProRat2,4,4.15,0,6,Left,Left,85,8,19,7,nan,0.82
1/29/2021 18:46:20,1.1.4,ProRat2,4,4.15,0,6,Left,Left,86,8,19,7,nan,0.60
1/29/2021 18:46:23,1.1.4,ProRat2,4,4.15,0,6,Left,Left,87,8,19,7,nan,0.89
1/29/2021 18:46:25,1.1.4,ProRat2,4,4.15,0,6,Pellet,Left,87,8,20,8,0.25,nan
1/29/2021 19:08:19,1.1.4,ProRat2,4,4.15,0,7,Left,Left,88,8,20,8,nan,0.33
1/29/2021 19:08:23,1.1.4,ProRat2,4,4.15,0,7,Left,Left,89,8,20,8,nan,1.00
1/29/2021 19:08:27,1.1.4,ProRat2,4,4.15,0,7,Left,Left,90,8,20,8,nan,0.49
1/29/2021 19:08:28,1.1.4,ProRat2,4,4.15,0,7,Left,Left,91,8,20,8,nan,0.35
1/29/2021 19:08:30,1.1.4,ProRat2,4,4.15,0,7,Left,Left,92,8,20,8,nan,0.00
1/29/2021 19:08:30,1.1.4,ProRat2,4,4.15,0,7,Left,Left,93,8,20,8,nan,0.01
1/29/2021 19:08:32,1.1.4,ProRat2,4,4.15,0,7,Left,Left,94,8,20,8,nan,0.41
1/29/2021 19:08:35,1.1.4,ProRat2,4,4.15,0,7,Pellet,Left,94,8,21,9,0.98,nan
1/29/2021 19:08:56,1.1.4,ProRat2,4,4.15,0,9,Left,Left,95,8,21,9,nan,0.08
1/29/2021 19:08:58,1.1.4,ProRat2,4,4.15,0,9,Left,Left,96,8,21,9,nan,0.51
1/29/2021 19:09:03,1.1.4,ProRat2,4,4.15,0,9,Left,Left,97,8,21,9,nan,0.30
1/29/2021 19:09:04,1.1.4,ProRat2,4,4.15,0,9,Left,Left,98,8,21,9,nan,0.32
1/29/2021 19:09:05,1.1.4,ProRat2,4,4.15,0,9,Left,Left,99,8,21,9,nan,0.00
1/29/2021 19:09:06,1.1.4,ProRat2,4,4.15,0,9,Left,Left,100,8,21,9,nan,0.03
1/29/2021 19:09:09,1.1.4,ProRat2,4,4.15,0,9,Left,Left,101,8,21,9,nan,0.77
1/29/2021 19:09:10,1.1.4,ProRat2,4,4.15,0,9,Left,Left,102,8,21,9,nan,0.00
1/29/2021 19:09:12,1.1.4,ProRat2,4,4.15,0,9,Left,Left,103,8,21,9,nan,0.40
1/29/2021 19:09:14,1.1.4,ProRat2,4,4.15,0,9,Pellet,Left,103,8,22,10,0.25,nan
1/29/2021 19:10:06,1.1.4,ProRat2,4,4.15,0,10,Left,Left,104,8,22,10,nan,0.26
1/29/2021 19:10:07,1.1.4,ProRat2,4,4.15,0,10,Left,Left,105,8,22,10,nan,0.02
1/29/2021 19:26:46,1.1.4,ProRat2,4,4.15,0,10,Left,Left,106,8,22,10,nan,0.20
1/29/2021 19:26:48,1.1.4,ProRat2,4,4.15,0,10,Left,Left,107,8,22,10,nan,0.66
1/29/2021 19:26:56,1.1.4,ProRat2,4,4.15,0,10,Left,Left,108,8,22,10,nan,1.40
1/29/2021 19:48:53,1.1.4,ProRat2,4,4.15,0,10,Left,Left,109,8,22,10,nan,0.52
1/29/2021 19:49:10,1.1.4,ProRat2,4,4.15,0,10,Left,Left,110,8,22,10,nan,0.71
1/29/2021 19:52:22,1.1.4,ProRat2,4,4.15,0,10,Left,Left,111,8,22,10,nan,0.65
1/29/2021 19:52:24,1.1.4,ProRat2,4,4.15,0,10,Left,Left,112,8,22,10,nan,0.44
1/29/2021 19:53:38,1.1.4,ProRat2,4,4.15,0,10,Right,Left,112,9,22,10,nan,0.46
1/29/2021 19:53:45,1.1.4,ProRat2,4,4.15,0,10,Left,Left,113,9,22,10,nan,0.37
1/29/2021 19:53:48,1.1.4,ProRat2,4,4.15,0,10,Pellet,Left,113,9,23,11,0.49,nan
1/29/2021 19:54:42,1.1.4,ProRat2,4,4.15,0,12,Left,Left,114,9,23,11,nan,0.93
1/29/2021 19:54:51,1.1.4,ProRat2,4,4.15,0,12,Left,Left,115,9,23,11,nan,0.79
1/29/2021 19:54:54,1.1.4,ProRat2,4,4.15,0,12,Left,Left,116,9,23,11,nan,0.00
1/29/2021 19:55:02,1.1.4,ProRat2,4,4.15,0,12,Left,Left,117,9,23,11,nan,1.74
1/29/2021 19:55:05,1.1.4,ProRat2,4,4.15,0,12,Left,Left,118,9,23,11,nan,0.96
1/29/2021 19:55:07,1.1.4,ProRat2,4,4.15,0,12,Left,Left,119,9,23,11,nan,0.71
1/29/2021 19:55:09,1.1.4,ProRat2,4,4.15,0,12,Left,Left,120,9,23,11,nan,0.30
1/29/2021 19:55:10,1.1.4,ProRat2,4,4.15,0,12,Left,Left,121,9,23,11,nan,0.00
1/29/2021 20:01:42,1.1.4,ProRat2,4,4.15,0,12,Right,Left,121,10,23,11,nan,0.03
1/29/2021 20:12:27,1.1.4,ProRat2,4,4.15,0,12,Left,Left,122,10,23,11,nan,0.58
1/29/2021 20:12:30,1.1.4,ProRat2,4,4.15,0,12,Left,Left,123,10,23,11,nan,0.26
1/29/2021 20:12:48,1.1.4,ProRat2,4,4.15,0,12,Right,Left,123,11,23,11,nan,0.74
1/29/2021 20:14:52,1.1.4,ProRat2,4,4.15,0,12,Right,Left,123,12,23,11,nan,0.02
1/29/2021 20:17:44,1.1.4,ProRat2,4,4.15,0,12,Left,Left,124,12,23,11,nan,0.66
1/29/2021 20:19:59,1.1.4,ProRat2,4,4.15,0,12,Left,Left,125,12,23,11,nan,0.72
1/29/2021 20:20:02,1.1.4,ProRat2,4,4.15,0,12,Pellet,Left,125,12,24,12,1.29,nan
1/29/2021 20:20:35,1.1.4,ProRat2,4,4.15,0,13,Left,Left,126,12,24,12,nan,1.07
1/29/2021 20:20:43,1.1.4,ProRat2,4,4.15,0,13,Left,Left,127,12,24,12,nan,1.27
1/29/2021 20:20:45,1.1.4,ProRat2,4,4.15,0,13,Left,Left,128,12,24,12,nan,0.47
1/29/2021 20:20:51,1.1.4,ProRat2,4,4.15,0,13,Left,Left,129,12,24,12,nan,0.05
1/29/2021 20:20:53,1.1.4,ProRat2,4,4.15,0,13,Left,Left,130,12,24,12,nan,0.11
1/29/2021 20:20:55,1.1.4,ProRat2,4,4.15,0,13,Left,Left,131,12,24,12,nan,0.00
1/29/2021 20:21:02,1.1.4,ProRat2,4,4.15,0,13,Left,Left,132,12,24,12,nan,1.87
1/29/2021 20:21:09,1.1.4,ProRat2,4,4.15,0,13,Left,Left,133,12,24,12,nan,0.79
1/29/2021 20:21:12,1.1.4,ProRat2,4,4.15,0,13,Left,Left,134,12,24,12,nan,0.00
1/29/2021 20:21:14,1.1.4,ProRat2,4,4.15,0,13,Left,Left,135,12,24,12,nan,0.00
1/29/2021 20:21:20,1.1.4,ProRat2,4,4.15,0,13,Left,Left,136,12,24,12,nan,0.88
1/29/2021 20:21:26,1.1.4,ProRat2,4,4.15,0,13,Left,Left,137,12,24,12,nan,0.52
1/29/2021 20:21:30,1.1.4,ProRat2,4,4.15,0,13,Left,Left,138,12,24,12,nan,0.06
1/29/2021 20:21:32,1.1.4,ProRat2,4,4.15,0,13,Pellet,Left,138,12,25,13,0.25,nan
1/29/2021 20:25:30,1.1.4,ProRat2,4,4.15,0,15,Left,Left,139,12,25,13,nan,0.53
1/29/2021 20:25:33,1.1.4,ProRat2,4,4.15,0,15,Left,Left,140,12,25,13,nan,0.91
1/29/2021 20:25:37,1.1.4,ProRat2,4,4.15,0,15,Left,Left,141,12,25,13,nan,0.39
1/29/2021 20:25:40,1.1.4,ProRat2,4,4.15,0,15,Left,Left,142,12,25,13,nan,0.62
1/29/2021 20:25:43,1.1.4,ProRat2,4,4.15,0,15,Left,Left,143,12,25,13,nan,0.04
1/29/2021 20:25:47,1.1.4,ProRat2,4,4.15,0,15,Left,Left,144,12,25,13,nan,1.41
1/29/2021 20:25:48,1.1.4,ProRat2,4,4.15,0,15,Left,Left,145,12,25,13,nan,0.07
1/29/2021 20:38:08,1.1.4,ProRat2,4,4.15,0,15,Left,Left,146,12,25,13,nan,0.14
1/29/2021 20:38:12,1.1.4,ProRat2,4,4.15,0,15,Left,Left,147,12,25,13,nan,0.22
1/29/2021 20:39:13,1.1.4,ProRat2,4,4.15,0,15,Left,Left,148,12,25,13,nan,0.00
1/29/2021 20:39:14,1.1.4,ProRat2,4,4.15,0,15,Left,Left,149,12,25,13,nan,0.00
1/29/2021 20:39:19,1.1.4,ProRat2,4,4.15,0,15,Left,Left,150,12,25,13,nan,0.08
1/29/2021 20:39:20,1.1.4,ProRat2,4,4.15,0,15,Left,Left,151,12,25,13,nan,0.04
1/29/2021 20:39:21,1.1.4,ProRat2,4,4.15,0,15,Left,Left,152,12,25,13,nan,0.00
1/29/2021 20:39:26,1.1.4,ProRat2,4,4.15,0,15,Left,Left,153,12,25,13,nan,0.13
1/29/2021 20:39:30,1.1.4,ProRat2,4,4.15,0,15,Pellet,Left,153,12,26,14,1.84,nan
1/29/2021 20:40:19,1.1.4,ProRat2,4,4.15,0,17,Left,Left,154,12,26,14,nan,0.83
1/29/2021 20:40:23,1.1.4,ProRat2,4,4.15,0,17,Left,Left,155,12,26,14,nan,0.64
1/29/2021 20:40:24,1.1.4,ProRat2,4,4.15,0,17,Left,Left,156,12,26,14,nan,0.01
1/29/2021 20:40:27,1.1.4,ProRat2,4,4.15,0,17,Left,Left,157,12,26,14,nan,0.89
1/29/2021 20:40:28,1.1.4,ProRat2,4,4.15,0,17,Left,Left,158,12,26,14,nan,0.00
1/29/2021 20:40:30,1.1.4,ProRat2,4,4.15,0,17,Left,Left,159,12,26,14,nan,0.66
1/29/2021 20:40:33,1.1.4,ProRat2,4,4.15,0,17,Left,Left,160,12,26,14,nan,0.27
1/29/2021 20:40:35,1.1.4,ProRat2,4,4.15,0,17,Left,Left,161,12,26,14,nan,0.11
1/29/2021 20:40:39,1.1.4,ProRat2,4,4.15,0,17,Left,Left,162,12,26,14,nan,0.45
1/29/2021 20:40:41,1.1.4,ProRat2,4,4.15,0,17,Left,Left,163,12,26,14,nan,0.04
1/29/2021 20:40:44,1.1.4,ProRat2,4,4.15,0,17,Left,Left,164,12,26,14,nan,1.82
1/29/2021 20:40:47,1.1.4,ProRat2,4,4.15,0,17,Left,Left,165,12,26,14,nan,0.00
1/29/2021 20:40:50,1.1.4,ProRat2,4,4.15,0,17,Left,Left,166,12,26,14,nan,1.24
1/29/2021 20:40:52,1.1.4,ProRat2,4,4.15,0,17,Left,Left,167,12,26,14,nan,0.89
1/29/2021 20:40:59,1.1.4,ProRat2,4,4.15,0,17,Left,Left,168,12,26,14,nan,0.70
1/29/2021 20:41:02,1.1.4,ProRat2,4,4.15,0,17,Left,Left,169,12,26,14,nan,1.72
1/29/2021 20:41:05,1.1.4,ProRat2,4,4.15,0,17,Left,Left,170,12,26,14,nan,0.94
1/29/2021 20:41:06,1.1.4,ProRat2,4,4.15,0,17,Pellet,Left,170,12,27,15,0.18,nan
1/29/2021 20:48:28,1.1.4,ProRat2,4,4.15,0,20,Left,Left,171,12,27,15,nan,0.03
1/29/2021 20:48:29,1.1.4,ProRat2,4,4.15,0,20,Left,Left,172,12,27,15,nan,0.01
1/29/2021 20:48:54,1.1.4,ProRat2,4,4.15,0,20,Right,Left,172,13,27,15,nan,0.46
1/29/2021 21:00:46,1.1.4,ProRat2,4,4.15,0,20,Left,Left,173,13,27,15,nan,0.00
1/29/2021 21:00:58,1.1.4,ProRat2,4,4.15,0,20,Left,Left,174,13,27,15,nan,0.32
1/29/2021 21:00:59,1.1.4,ProRat2,4,4.15,0,20,Left,Left,175,13,27,15,nan,0.00
1/29/2021 21:01:03,1.1.4,ProRat2,4,4.15,0,20,Left,Left,176,13,27,15,nan,1.15
1/29/2021 21:01:04,1.1.4,ProRat2,4,4.15,0,20,Left,Left,177,13,27,15,nan,0.00
1/29/2021 21:01:06,1.1.4,ProRat2,4,4.15,0,20,Left,Left,178,13,27,15,nan,0.53
1/29/2021 21:01:12,1.1.4,ProRat2,4,4.15,0,20,Left,Left,179,13,27,15,nan,2.93
1/29/2021 21:03:38,1.1.4,ProRat2,4,4.15,0,20,Left,Left,180,13,27,15,nan,0.91
1/29/2021 21:03:44,1.1.4,ProRat2,4,4.15,0,20,Left,Left,181,13,27,15,nan,2.32
1/29/2021 21:03:50,1.1.4,ProRat2,4,4.15,0,20,Left,Left,182,13,27,15,nan,2.07
1/29/2021 21:03:52,1.1.4,ProRat2,4,4.15,0,20,Left,Left,183,13,27,15,nan,1.20
1/29/2021 21:04:04,1.1.4,ProRat2,4,4.15,0,20,Left,Left,184,13,27,15,nan,6.37
1/29/2021 21:04:08,1.1.4,ProRat2,4,4.15,0,20,Left,Left,185,13,27,15,nan,0.61
1/29/2021 21:07:04,1.1.4,ProRat2,4,4.15,0,20,Left,Left,186,13,27,15,nan,0.05
1/29/2021 21:09:52,1.1.4,ProRat2,4,4.15,0,20,Right,Left,186,14,27,15,nan,0.00
1/29/2021 21:09:56,1.1.4,ProRat2,4,4.15,0,20,Left,Left,187,14,27,15,nan,0.03
1/29/2021 21:09:58,1.1.4,ProRat2,4,4.15,0,20,Left,Left,188,14,27,15,nan,0.02
1/29/2021 21:12:11,1.1.4,ProRat2,4,4.15,0,20,Right,Left,188,15,27,15,nan,0.74
1/29/2021 21:12:15,1.1.4,ProRat2,4,4.15,0,20,Right,Left,188,16,27,15,nan,0.85
1/29/2021 21:24:04,1.1.4,ProRat2,4,4.15,0,20,Right,Left,188,17,27,15,nan,0.27
1/29/2021 21:24:07,1.1.4,ProRat2,4,4.15,0,20,Left,Left,189,17,27,15,nan,0.76
1/29/2021 21:24:09,1.1.4,ProRat2,4,4.15,0,20,Left,Left,190,17,27,15,nan,0.51
1/29/2021 21:24:11,1.1.4,ProRat2,4,4.15,0,20,Pellet,Left,190,17,28,16,0.49,nan
1/29/2021 21:24:46,1.1.4,ProRat2,4,4.15,0,22,Left,Left,191,17,28,16,nan,0.63
1/29/2021 21:24:48,1.1.4,ProRat2,4,4.15,0,22,Left,Left,192,17,28,16,nan,0.63
1/29/2021 21:24:53,1.1.4,ProRat2,4,4.15,0,22,Left,Left,193,17,28,16,nan,0.00
1/29/2021 21:24:57,1.1.4,ProRat2,4,4.15,0,22,Left,Left,194,17,28,16,nan,1.30
1/29/2021 21:25:02,1.1.4,ProRat2,4,4.15,0,22,Left,Left,195,17,28,16,nan,0.00
1/29/2021 21:26:52,1.1.4,ProRat2,4,4.15,0,22,Left,Left,196,17,28,16,nan,0.00
1/29/2021 21:27:03,1.1.4,ProRat2,4,4.15,0,22,Left,Left,197,17,28,16,nan,0.97
1/29/2021 21:27:06,1.1.4,ProRat2,4,4.15,0,22,Left,Left,198,17,28,16,nan,1.30
1/29/2021 21:27:12,1.1.4,ProRat2,4,4.15,0,22,Left,Left,199,17,28,16,nan,2.73
