MM:DD:YYYY hh:mm:ss,LibaryVersion,Sessiontype,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
1/29/2021 16:09:47,1.1.4,ProRat2,5,4.14,0,1,Left,Left,1,0,0,0,nan,0.27
1/29/2021 16:18:28,1.1.4,ProRat2,5,4.14,0,1,Pellet,Left,1,0,1,1,Timed_out,nan
1/29/2021 16:20:29,1.1.4,ProRat2,5,4.14,0,1,Left,Left,2,0,1,1,nan,0.35
1/29/2021 16:20:40,1.1.4,ProRat2,5,4.14,0,1,Pellet,Left,2,0,2,2,5.95,nan
1/29/2021 16:21:05,1.1.4,ProRat2,5,4.14,0,2,Left,Left,3,0,2,2,nan,0.05
1/29/2021 16:21:28,1.1.4,ProRat2,5,4.14,0,2,Right,Left,3,1,2,2,nan,0.08
1/29/2021 16:22:23,1.1.4,ProRat2,5,4.14,0,2,Left,Left,4,1,2,2,nan,0.27
1/29/2021 16:22:30,1.1.4,ProRat2,5,4.14,0,2,Pellet,Left,4,1,3,3,0.55,nan
1/29/2021 16:24:04,1.1.4,ProRat2,5,4.14,0,2,Left,Left,5,1,3,3,nan,0.03
1/29/2021 16:24:44,1.1.4,ProRat2,5,4.14,0,2,Left,Left,6,1,3,3,nan,0.11
1/29/2021 16:24:46,1.1.4,ProRat2,5,4.14,0,2,Pellet,Left,6,1,4,4,0.12,nan
1/29/2021 16:25:56,1.1.4,ProRat2,5,4.14,0,3,Left,Left,7,1,4,4,nan,0.05
1/29/2021 16:28:12,1.1.4,ProRat2,5,4.14,0,3,Left,Left,8,1,4,4,nan,0.30
1/29/2021 16:28:14,1.1.4,ProRat2,5,4.14,0,3,Left,Left,9,1,4,4,nan,0.12
1/29/2021 16:28:15,1.1.4,ProRat2,5,4.14,0,3,Pellet,Left,9,1,5,5,0.12,nan
1/29/2021 16:28:55,1.1.4,ProRat2,5,4.14,0,4,Left,Left,10,1,5,5,nan,0.36
1/29/2021 16:29:01,1.1.4,ProRat2,5,4.14,0,4,Right,Left,10,2,5,5,nan,0.17
1/29/2021 16:29:13,1.1.4,ProRat2,5,4.14,0,4,Left,Left,11,2,5,5,nan,0.03
1/29/2021 16:32:40,1.1.4,ProRat2,5,4.14,0,4,Left,Left,12,2,5,5,nan,0.11
1/29/2021 16:46:49,1.1.4,ProRat2,5,4.14,0,4,Left,Left,13,2,5,5,nan,0.43
1/29/2021 16:46:51,1.1.4,ProRat2,5,4.14,0,4,Pellet,Left,13,2,6,6,0.12,nan
1/29/2021 16:47:57,1.1.4,ProRat2,5,4.14,0,5,Left,Left,14,2,6,6,nan,0.09
1/29/2021 16:47:58,1.1.4,ProRat2,5,4.14,0,5,Left,Left,15,2,6,6,nan,0.00
1/29/2021 16:48:00,1.1.4,ProRat2,5,4.14,0,5,Left,Left,16,2,6,6,nan,0.11
1/29/2021 16:53:50,1.1.4,ProRat2,5,4.14,0,5,Left,Left,17,2,6,6,nan,0.00
1/29/2021 16:53:52,1.1.4,ProRat2,5,4.14,0,5,Left,Left,18,2,6,6,nan,0.00
1/29/2021 16:53:54,1.1.4,ProRat2,5,4.14,0,5,Pellet,Left,18,2,7,7,0.06,nan
1/29/2021 16:55:49,1.1.4,ProRat2,5,4.14,0,6,Left,Left,19,2,7,7,nan,0.67
1/29/2021 16:55:53,1.1.4,ProRat2,5,4.14,0,6,Left,Left,20,2,7,7,nan,0.28
1/29/2021 16:55:59,1.1.4,ProRat2,5,4.14,0,6,Left,Left,21,2,7,7,nan,0.08
1/29/2021 16:57:59,1.1.4,ProRat2,5,4.14,0,6,Right,Left,21,3,7,7,nan,0.00
1/29/2021 16:58:03,1.1.4,ProRat2,5,4.14,0,6,Right,Left,21,4,7,7,nan,0.46
1/29/2021 16:58:06,1.1.4,ProRat2,5,4.14,0,6,Right,Left,21,5,7,7,nan,0.21
1/29/2021 16:58:09,1.1.4,ProRat2,5,4.14,0,6,Left,Left,22,5,7,7,nan,0.14
1/29/2021 16:58:13,1.1.4,ProRat2,5,4.14,0,6,Left,Left,23,5,7,7,nan,0.58
1/29/2021 16:58:16,1.1.4,ProRat2,5,4.14,0,6,Left,Left,24,5,7,7,nan,0.41
1/29/2021 16:58:17,1.1.4,ProRat2,5,4.14,0,6,Pellet,Left,24,5,8,8,0.06,nan
1/29/2021 17:00:57,1.1.4,ProRat2,5,4.14,0,7,Left,Left,25,5,8,8,nan,0.12
1/29/2021 17:01:00,1.1.4,ProRat2,5,4.14,0,7,Left,Left,26,5,8,8,nan,0.44
1/29/2021 17:01:03,1.1.4,ProRat2,5,4.14,0,7,Left,Left,27,5,8,8,nan,0.33
1/29/2021 17:06:08,1.1.4,ProRat2,5,4.14,0,7,Left,Left,28,5,8,8,nan,0.02
1/29/2021 17:09:51,1.1.4,ProRat2,5,4.14,0,7,Left,Left,29,5,8,8,nan,1.02
1/29/2021 17:09:54,1.1.4,ProRat2,5,4.14,0,7,Left,Left,30,5,8,8,nan,0.06
1/29/2021 17:09:57,1.1.4,ProRat2,5,4.14,0,7,Left,Left,31,5,8,8,nan,0.37
1/29/2021 17:10:01,1.1.4,ProRat2,5,4.14,0,7,Pellet,Left,31,5,9,9,0.12,nan
1/29/2021 17:10:30,1.1.4,ProRat2,5,4.14,0,9,Left,Left,32,5,9,9,nan,1.13
1/29/2021 17:10:34,1.1.4,ProRat2,5,4.14,0,9,Left,Left,33,5,9,9,nan,0.41
1/29/2021 17:17:17,1.1.4,ProRat2,5,4.14,0,9,Left,Left,34,5,9,9,nan,0.13
1/29/2021 17:19:01,1.1.4,ProRat2,5,4.14,0,9,Left,Left,35,5,9,9,nan,0.05
1/29/2021 17:19:13,1.1.4,ProRat2,5,4.14,0,9,Right,Left,35,6,9,9,nan,0.07
1/29/2021 17:19:15,1.1.4,ProRat2,5,4.14,0,9,Right,Left,35,7,9,9,nan,0.42
1/29/2021 17:19:18,1.1.4,ProRat2,5,4.14,0,9,Right,Left,35,8,9,9,nan,0.09
1/29/2021 17:19:53,1.1.4,ProRat2,5,4.14,0,9,Left,Left,36,8,9,9,nan,0.12
1/29/2021 17:19:57,1.1.4,ProRat2,5,4.14,0,9,Left,Left,37,8,9,9,nan,0.00
1/29/2021 17:24:58,1.1.4,ProRat2,5,4.14,0,9,Right,Left,37,9,9,9,nan,0.10
1/29/2021 17:25:00,1.1.4,ProRat2,5,4.14,0,9,Left,Left,38,9,9,9,nan,0.06
1/29/2021 17:25:06,1.1.4,ProRat2,5,4.14,0,9,Left,Left,39,9,9,9,nan,0.60
1/29/2021 17:28:00,1.1.4,ProRat2,5,4.14,0,9,Right,Left,39,10,9,9,nan,0.34
1/29/2021 17:28:02,1.1.4,ProRat2,5,4.14,0,9,Right,Left,39,11,9,9,nan,0.55
1/29/2021 17:28:03,1.1.4,ProRat2,5,4.14,0,9,Left,Left,40,11,9,9,nan,0.27
1/29/2021 17:28:05,1.1.4,ProRat2,5,4.14,0,9,Pellet,Left,40,11,10,10,0.06,nan
1/29/2021 17:28:39,1.1.4,ProRat2,5,4.14,0,10,Left,Left,41,11,10,10,nan,0.68
1/29/2021 17:28:41,1.1.4,ProRat2,5,4.14,0,10,Left,Left,42,11,10,10,nan,0.68
1/29/2021 17:28:45,1.1.4,ProRat2,5,4.14,0,10,Left,Left,43,11,10,10,nan,0.00
1/29/2021 17:28:48,1.1.4,ProRat2,5,4.14,0,10,Left,Left,44,11,10,10,nan,0.95
1/29/2021 17:28:52,1.1.4,ProRat2,5,4.14,0,10,Left,Left,45,11,10,10,nan,0.48
1/29/2021 17:28:54,1.1.4,ProRat2,5,4.14,0,10,Left,Left,46,11,10,10,nan,0.42
1/29/2021 17:28:57,1.1.4,ProRat2,5,4.14,0,10,Left,Left,47,11,10,10,nan,0.00
1/29/2021 17:28:58,1.1.4,ProRat2,5,4.14,0,10,Left,Left,48,11,10,10,nan,0.38
1/29/2021 17:30:23,1.1.4,ProRat2,5,4.14,0,10,Right,Left,48,12,10,10,nan,0.07
1/29/2021 17:30:24,1.1.4,ProRat2,5,4.14,0,10,Left,Left,49,12,10,10,nan,0.10
1/29/2021 17:30:25,1.1.4,ProRat2,5,4.14,0,10,Left,Left,50,12,10,10,nan,0.03
1/29/2021 17:30:37,1.1.4,ProRat2,5,4.14,0,10,Pellet,Left,50,12,11,11,7.55,nan
1/29/2021 17:32:16,1.1.4,ProRat2,5,4.14,0,12,Left,Left,51,12,11,11,nan,0.21
1/29/2021 17:33:09,1.1.4,ProRat2,5,4.14,0,12,Right,Left,51,13,11,11,nan,0.12
1/29/2021 17:35:18,1.1.4,ProRat2,5,4.14,0,12,Right,Left,51,14,11,11,nan,0.29
1/29/2021 17:35:23,1.1.4,ProRat2,5,4.14,0,12,Right,Left,51,15,11,11,nan,0.24
1/29/2021 17:38:19,1.1.4,ProRat2,5,4.14,0,12,Left,Left,52,15,11,11,nan,0.64
1/29/2021 17:38:21,1.1.4,ProRat2,5,4.14,0,12,Left,Left,53,15,11,11,nan,0.64
1/29/2021 17:38:24,1.1.4,ProRat2,5,4.14,0,12,Left,Left,54,15,11,11,nan,0.03
1/29/2021 17:38:30,1.1.4,ProRat2,5,4.14,0,12,Left,Left,55,15,11,11,nan,0.44
1/29/2021 17:38:31,1.1.4,ProRat2,5,4.14,0,12,Left,Left,56,15,11,11,nan,0.05
1/29/2021 17:38:32,1.1.4,ProRat2,5,4.14,0,12,Left,Left,57,15,11,11,nan,0.02
1/29/2021 17:40:42,1.1.4,ProRat2,5,4.14,0,12,Right,Left,57,16,11,11,nan,0.12
1/29/2021 17:40:48,1.1.4,ProRat2,5,4.14,0,12,Left,Left,58,16,11,11,nan,0.15
1/29/2021 17:40:50,1.1.4,ProRat2,5,4.14,0,12,Left,Left,59,16,11,11,nan,0.56
1/29/2021 17:40:51,1.1.4,ProRat2,5,4.14,0,12,Left,Left,60,16,11,11,nan,0.32
1/29/2021 17:40:55,1.1.4,ProRat2,5,4.14,0,12,Left,Left,61,16,11,11,nan,0.43
1/29/2021 17:40:57,1.1.4,ProRat2,5,4.14,0,12,Left,Left,62,16,11,11,nan,0.23
1/29/2021 17:40:59,1.1.4,ProRat2,5,4.14,0,12,Pellet,Left,62,16,12,12,0.06,nan
1/29/2021 17:44:46,1.1.4,ProRat2,5,4.14,0,13,Left,Left,63,16,12,12,nan,0.08
1/29/2021 17:44:51,1.1.4,ProRat2,5,4.14,0,13,Left,Left,64,16,12,12,nan,0.20
1/29/2021 17:44:55,1.1.4,ProRat2,5,4.14,0,13,Left,Left,65,16,12,12,nan,1.26
1/29/2021 17:44:56,1.1.4,ProRat2,5,4.14,0,13,Left,Left,66,16,12,12,nan,0.61
1/29/2021 17:47:54,1.1.4,ProRat2,5,4.14,0,13,Left,Left,67,16,12,12,nan,0.22
1/29/2021 17:47:57,1.1.4,ProRat2,5,4.14,0,13,Left,Left,68,16,12,12,nan,0.45
1/29/2021 17:47:59,1.1.4,ProRat2,5,4.14,0,13,Left,Left,69,16,12,12,nan,0.00
1/29/2021 17:48:02,1.1.4,ProRat2,5,4.14,0,13,Left,Left,70,16,12,12,nan,0.81
1/29/2021 17:48:06,1.1.4,ProRat2,5,4.14,0,13,Left,Left,71,16,12,12,nan,0.00
1/29/2021 18:03:53,1.1.4,ProRat2,5,4.14,0,13,Left,Left,72,16,12,12,nan,0.15
1/29/2021 18:03:54,1.1.4,ProRat2,5,4.14,0,13,Left,Left,73,16,12,12,nan,0.11
1/29/2021 18:22:12,1.1.4,ProRat2,5,4.14,0,13,Right,Left,73,17,12,12,nan,0.12
1/29/2021 18:22:14,1.1.4,ProRat2,5,4.14,0,13,Left,Left,74,17,12,12,nan,0.09
1/29/2021 18:22:16,1.1.4,ProRat2,5,4.14,0,13,Left,Left,75,17,12,12,nan,0.19
1/29/2021 18:22:19,1.1.4,ProRat2,5,4.14,0,13,Pellet,Left,75,17,13,13,1.53,nan
1/29/2021 18:22:46,1.1.4,ProRat2,5,4.14,0,15,Left,Left,76,17,13,13,nan,0.80
1/29/2021 18:22:46,1.1.4,ProRat2,5,4.14,0,15,Left,Left,77,17,13,13,nan,0.00
1/29/2021 18:22:48,1.1.4,ProRat2,5,4.14,0,15,Left,Left,78,17,13,13,nan,0.02
1/29/2021 18:22:50,1.1.4,ProRat2,5,4.14,0,15,Left,Left,79,17,13,13,nan,0.59
1/29/2021 18:22:51,1.1.4,ProRat2,5,4.14,0,15,Left,Left,80,17,13,13,nan,0.26
1/29/2021 18:22:55,1.1.4,ProRat2,5,4.14,0,15,Left,Left,81,17,13,13,nan,0.12
1/29/2021 18:23:10,1.1.4,ProRat2,5,4.14,0,15,Left,Left,82,17,13,13,nan,0.45
1/29/2021 18:23:11,1.1.4,ProRat2,5,4.14,0,15,Left,Left,83,17,13,13,nan,0.47
1/29/2021 18:23:13,1.1.4,ProRat2,5,4.14,0,15,Left,Left,84,17,13,13,nan,0.45
1/29/2021 18:40:19,1.1.4,ProRat2,5,4.14,0,15,Left,Left,85,17,13,13,nan,0.42
1/29/2021 18:40:21,1.1.4,ProRat2,5,4.14,0,15,Left,Left,86,17,13,13,nan,0.45
1/29/2021 18:40:24,1.1.4,ProRat2,5,4.14,0,15,Left,Left,87,17,13,13,nan,0.31
1/29/2021 18:40:26,1.1.4,ProRat2,5,4.14,0,15,Left,Left,88,17,13,13,nan,0.00
1/29/2021 18:40:27,1.1.4,ProRat2,5,4.14,0,15,Left,Left,89,17,13,13,nan,0.31
1/29/2021 18:40:29,1.1.4,ProRat2,5,4.14,0,15,Left,Left,90,17,13,13,nan,0.29
1/29/2021 18:40:31,1.1.4,ProRat2,5,4.14,0,15,Pellet,Left,90,17,14,14,0.37,nan
1/29/2021 18:40:59,1.1.4,ProRat2,5,4.14,0,17,Left,Left,91,17,14,14,nan,0.15
1/29/2021 18:41:03,1.1.4,ProRat2,5,4.14,0,17,Left,Left,92,17,14,14,nan,0.37
1/29/2021 18:41:06,1.1.4,ProRat2,5,4.14,0,17,Left,Left,93,17,14,14,nan,0.05
1/29/2021 18:41:11,1.1.4,ProRat2,5,4.14,0,17,Left,Left,94,17,14,14,nan,0.49
1/29/2021 18:41:13,1.1.4,ProRat2,5,4.14,0,17,Left,Left,95,17,14,14,nan,0.73
1/29/2021 18:41:17,1.1.4,ProRat2,5,4.14,0,17,Left,Left,96,17,14,14,nan,0.47
1/29/2021 18:41:20,1.1.4,ProRat2,5,4.14,0,17,Left,Left,97,17,14,14,nan,0.15
1/29/2021 18:44:21,1.1.4,ProRat2,5,4.14,0,17,Right,Left,97,18,14,14,nan,0.09
1/29/2021 18:44:25,1.1.4,ProRat2,5,4.14,0,17,Right,Left,97,19,14,14,nan,1.36
1/29/2021 18:44:28,1.1.4,ProRat2,5,4.14,0,17,Right,Left,97,20,14,14,nan,0.56
1/29/2021 18:44:31,1.1.4,ProRat2,5,4.14,0,17,Right,Left,97,21,14,14,nan,0.27
1/29/2021 18:44:33,1.1.4,ProRat2,5,4.14,0,17,Left,Left,98,21,14,14,nan,0.02
1/29/2021 18:44:35,1.1.4,ProRat2,5,4.14,0,17,Left,Left,99,21,14,14,nan,0.12
1/29/2021 18:44:37,1.1.4,ProRat2,5,4.14,0,17,Left,Left,100,21,14,14,nan,0.42
1/29/2021 18:44:42,1.1.4,ProRat2,5,4.14,0,17,Left,Left,101,21,14,14,nan,0.37
1/29/2021 18:44:43,1.1.4,ProRat2,5,4.14,0,17,Left,Left,102,21,14,14,nan,0.00
1/29/2021 18:44:46,1.1.4,ProRat2,5,4.14,0,17,Left,Left,103,21,14,14,nan,0.05
1/29/2021 18:46:17,1.1.4,ProRat2,5,4.14,0,17,Right,Left,103,22,14,14,nan,0.07
1/29/2021 18:46:27,1.1.4,ProRat2,5,4.14,0,17,Left,Left,104,22,14,14,nan,0.11
1/29/2021 18:46:31,1.1.4,ProRat2,5,4.14,0,17,Left,Left,105,22,14,14,nan,0.32
1/29/2021 18:46:35,1.1.4,ProRat2,5,4.14,0,17,Left,Left,106,22,14,14,nan,0.71
1/29/2021 18:46:49,1.1.4,ProRat2,5,4.14,0,17,Left,Left,107,22,14,14,nan,0.03
1/29/2021 18:46:52,1.1.4,ProRat2,5,4.14,0,17,Pellet,Left,107,22,15,15,1.16,nan
1/29/2021 18:53:23,1.1.4,ProRat2,5,4.14,0,20,Left,Left,108,22,15,15,nan,0.17
1/29/2021 18:53:25,1.1.4,ProRat2,5,4.14,0,20,Left,Left,109,22,15,15,nan,0.16
1/29/2021 18:56:50,1.1.4,ProRat2,5,4.14,0,20,Right,Left,109,23,15,15,nan,0.17
1/29/2021 18:56:56,1.1.4,ProRat2,5,4.14,0,20,Right,Left,109,24,15,15,nan,0.17
1/29/2021 18:57:11,1.1.4,ProRat2,5,4.14,0,20,Left,Left,110,24,15,15,nan,0.23
1/29/2021 19:05:43,1.1.4,ProRat2,5,4.14,0,20,Left,Left,111,24,15,15,nan,0.09
1/29/2021 19:05:44,1.1.4,ProRat2,5,4.14,0,20,Left,Left,112,24,15,15,nan,0.00
1/29/2021 19:10:54,1.1.4,ProRat2,5,4.14,0,20,Left,Left,113,24,15,15,nan,0.85
1/29/2021 19:10:55,1.1.4,ProRat2,5,4.14,0,20,Left,Left,114,24,15,15,nan,0.49
1/29/2021 19:10:58,1.1.4,ProRat2,5,4.14,0,20,Left,Left,115,24,15,15,nan,0.00
1/29/2021 19:19:22,1.1.4,ProRat2,5,4.14,0,20,Left,Left,116,24,15,15,nan,0.95
1/29/2021 19:19:23,1.1.4,ProRat2,5,4.14,0,20,Left,Left,117,24,15,15,nan,0.52
1/29/2021 19:19:26,1.1.4,ProRat2,5,4.14,0,20,Left,Left,118,24,15,15,nan,0.88
1/29/2021 19:19:28,1.1.4,ProRat2,5,4.14,0,20,Left,Left,119,24,15,15,nan,0.27
1/29/2021 19:19:31,1.1.4,ProRat2,5,4.14,0,20,Left,Left,120,24,15,15,nan,0.24
1/29/2021 19:24:20,1.1.4,ProRat2,5,4.14,0,20,Left,Left,121,24,15,15,nan,0.03
1/29/2021 19:24:28,1.1.4,ProRat2,5,4.14,0,20,Right,Left,121,25,15,15,nan,0.03
1/29/2021 19:26:35,1.1.4,ProRat2,5,4.14,0,20,Left,Left,122,25,15,15,nan,0.45
1/29/2021 19:26:38,1.1.4,ProRat2,5,4.14,0,20,Left,Left,123,25,15,15,nan,0.00
1/29/2021 19:26:48,1.1.4,ProRat2,5,4.14,0,20,Left,Left,124,25,15,15,nan,0.30
1/29/2021 19:26:52,1.1.4,ProRat2,5,4.14,0,20,Left,Left,125,25,15,15,nan,0.38
1/29/2021 19:26:53,1.1.4,ProRat2,5,4.14,0,20,Left,Left,126,25,15,15,nan,0.01
1/29/2021 19:26:54,1.1.4,ProRat2,5,4.14,0,20,Left,Left,127,25,15,15,nan,0.01
1/29/2021 19:26:57,1.1.4,ProRat2,5,4.14,0,20,Pellet,Left,127,25,16,16,0.61,nan
1/29/2021 19:35:17,1.1.4,ProRat2,5,4.14,0,22,Left,Left,128,25,16,16,nan,0.15
1/29/2021 19:35:18,1.1.4,ProRat2,5,4.14,0,22,Left,Left,129,25,16,16,nan,0.04
1/29/2021 19:35:23,1.1.4,ProRat2,5,4.14,0,22,Left,Left,130,25,16,16,nan,0.00
1/29/2021 19:35:31,1.1.4,ProRat2,5,4.14,0,22,Left,Left,131,25,16,16,nan,0.65
1/29/2021 19:35:33,1.1.4,ProRat2,5,4.14,0,22,Left,Left,132,25,16,16,nan,0.52
1/29/2021 19:35:35,1.1.4,ProRat2,5,4.14,0,22,Left,Left,133,25,16,16,nan,0.43
1/29/2021 19:35:36,1.1.4,ProRat2,5,4.14,0,22,Left,Left,134,25,16,16,nan,0.45
1/29/2021 19:53:00,1.1.4,ProRat2,5,4.14,0,22,Left,Left,135,25,16,16,nan,0.41
1/29/2021 19:54:24,1.1.4,ProRat2,5,4.14,0,22,Right,Left,135,26,16,16,nan,0.22
1/29/2021 19:57:34,1.1.4,ProRat2,5,4.14,0,22,Left,Left,136,26,16,16,nan,0.12
1/29/2021 19:57:37,1.1.4,ProRat2,5,4.14,0,22,Left,Left,137,26,16,16,nan,0.03
1/29/2021 19:58:24,1.1.4,ProRat2,5,4.14,0,22,Left,Left,138,26,16,16,nan,0.61
1/29/2021 19:58:26,1.1.4,ProRat2,5,4.14,0,22,Left,Left,139,26,16,16,nan,0.45
1/29/2021 19:58:29,1.1.4,ProRat2,5,4.14,0,22,Left,Left,140,26,16,16,nan,0.38
1/29/2021 20:02:05,1.1.4,ProRat2,5,4.14,0,22,Left,Left,141,26,16,16,nan,0.06
1/29/2021 20:02:06,1.1.4,ProRat2,5,4.14,0,22,Left,Left,142,26,16,16,nan,0.00
1/29/2021 20:09:55,1.1.4,ProRat2,5,4.14,0,22,Left,Left,143,26,16,16,nan,0.07
1/29/2021 20:21:23,1.1.4,ProRat2,5,4.14,0,22,Right,Left,143,27,16,16,nan,0.32
1/29/2021 20:21:25,1.1.4,ProRat2,5,4.14,0,22,Left,Left,144,27,16,16,nan,0.32
1/29/2021 20:21:27,1.1.4,ProRat2,5,4.14,0,22,Left,Left,145,27,16,16,nan,0.25
1/29/2021 20:21:30,1.1.4,ProRat2,5,4.14,0,22,Left,Left,146,27,16,16,nan,0.07
1/29/2021 20:29:05,1.1.4,ProRat2,5,4.14,0,22,Left,Left,147,27,16,16,nan,0.65
1/29/2021 20:38:50,1.1.4,ProRat2,5,4.14,0,22,Left,Left,148,27,16,16,nan,0.08
1/29/2021 20:52:52,1.1.4,ProRat2,5,4.14,0,22,Left,Left,149,27,16,16,nan,0.02
1/29/2021 20:52:54,1.1.4,ProRat2,5,4.14,0,22,Pellet,Left,149,27,17,17,0.49,nan
1/29/2021 20:53:47,1.1.4,ProRat2,5,4.14,0,25,Left,Left,150,27,17,17,nan,0.02
1/29/2021 20:53:50,1.1.4,ProRat2,5,4.14,0,25,Left,Left,151,27,17,17,nan,0.00
1/29/2021 20:53:55,1.1.4,ProRat2,5,4.14,0,25,Left,Left,152,27,17,17,nan,0.00
1/29/2021 20:53:57,1.1.4,ProRat2,5,4.14,0,25,Left,Left,153,27,17,17,nan,0.00
1/29/2021 20:54:47,1.1.4,ProRat2,5,4.14,0,25,Right,Left,153,28,17,17,nan,0.19
1/29/2021 21:00:08,1.1.4,ProRat2,5,4.14,0,25,Right,Left,153,29,17,17,nan,0.09
1/29/2021 21:02:29,1.1.4,ProRat2,5,4.14,0,25,Left,Left,154,29,17,17,nan,0.00
1/29/2021 21:02:30,1.1.4,ProRat2,5,4.14,0,25,Left,Left,155,29,17,17,nan,0.25
1/29/2021 21:02:32,1.1.4,ProRat2,5,4.14,0,25,Left,Left,156,29,17,17,nan,0.46
1/29/2021 21:02:35,1.1.4,ProRat2,5,4.14,0,25,Left,Left,157,29,17,17,nan,0.00
1/29/2021 21:02:36,1.1.4,ProRat2,5,4.14,0,25,Left,Left,158,29,17,17,nan,0.39
1/29/2021 21:07:55,1.1.4,ProRat2,5,4.14,0,25,Left,Left,159,29,17,17,nan,0.03
1/29/2021 21:07:56,1.1.4,ProRat2,5,4.14,0,25,Left,Left,160,29,17,17,nan,0.03
1/29/2021 21:10:45,1.1.4,ProRat2,5,4.14,0,25,Right,Left,160,30,17,17,nan,0.27
1/29/2021 21:10:46,1.1.4,ProRat2,5,4.14,0,25,Left,Left,161,30,17,17,nan,0.06
1/29/2021 21:16:02,1.1.4,ProRat2,5,4.14,0,25,Left,Left,162,30,17,17,nan,0.08
1/29/2021 21:16:03,1.1.4,ProRat2,5,4.14,0,25,Left,Left,163,30,17,17,nan,0.00
1/29/2021 21:16:04,1.1.4,ProRat2,5,4.14,0,25,Left,Left,164,30,17,17,nan,0.03
1/29/2021 21:16:06,1.1.4,ProRat2,5,4.14,0,25,Left,Left,165,30,17,17,nan,0.52
1/29/2021 21:16:07,1.1.4,ProRat2,5,4.14,0,25,Left,Left,166,30,17,17,nan,0.06
1/29/2021 21:16:08,1.1.4,ProRat2,5,4.14,0,25,Left,Left,167,30,17,17,nan,0.03
1/29/2021 21:46:23,1.1.4,ProRat2,5,4.14,0,1,Left,Left,168,30,17,0,nan,0.00
1/29/2021 21:46:25,1.1.4,ProRat2,5,4.14,0,1,Pellet,Left,168,30,18,1,0.31,nan
1/29/2021 21:47:14,1.1.4,ProRat2,5,4.14,0,1,Left,Left,169,30,18,1,nan,0.00
1/29/2021 21:47:16,1.1.4,ProRat2,5,4.14,0,1,Pellet,Left,169,30,19,2,0.31,nan
1/29/2021 21:48:25,1.1.4,ProRat2,5,4.14,0,2,Right,Left,169,31,19,2,nan,0.15
1/29/2021 21:48:27,1.1.4,ProRat2,5,4.14,0,2,Right,Left,169,32,19,2,nan,0.21
1/29/2021 21:48:28,1.1.4,ProRat2,5,4.14,0,2,Right,Left,169,33,19,2,nan,0.28
1/29/2021 21:48:41,1.1.4,ProRat2,5,4.14,0,2,Left,Left,170,33,19,2,nan,0.06
1/29/2021 21:48:43,1.1.4,ProRat2,5,4.14,0,2,Left,Left,171,33,19,2,nan,0.12
1/29/2021 21:48:45,1.1.4,ProRat2,5,4.14,0,2,Pellet,Left,171,33,20,3,0.12,nan
1/29/2021 21:53:17,1.1.4,ProRat2,5,4.14,0,2,Left,Left,172,33,20,3,nan,0.49
1/29/2021 21:53:19,1.1.4,ProRat2,5,4.14,0,2,Left,Left,173,33,20,3,nan,0.45
1/29/2021 21:53:21,1.1.4,ProRat2,5,4.14,0,2,Pellet,Left,173,33,21,4,0.31,nan
1/29/2021 21:58:33,1.1.4,ProRat2,5,4.14,0,3,Left,Left,174,33,21,4,nan,0.33
1/29/2021 21:58:35,1.1.4,ProRat2,5,4.14,0,3,Left,Left,175,33,21,4,nan,0.55
1/29/2021 22:03:07,1.1.4,ProRat2,5,4.14,0,3,Left,Left,176,33,21,4,nan,0.10
1/29/2021 22:03:09,1.1.4,ProRat2,5,4.14,0,3,Pellet,Left,176,33,22,5,0.43,nan
1/29/2021 22:09:06,1.1.4,ProRat2,5,4.14,0,4,Left,Left,177,33,22,5,nan,0.38
1/29/2021 22:09:07,1.1.4,ProRat2,5,4.14,0,4,Left,Left,178,33,22,5,nan,0.08
1/29/2021 22:12:36,1.1.4,ProRat2,5,4.14,0,4,Left,Left,179,33,22,5,nan,0.01
1/29/2021 22:14:13,1.1.4,ProRat2,5,4.14,0,4,Left,Left,180,33,22,5,nan,0.03
1/29/2021 22:14:14,1.1.4,ProRat2,5,4.14,0,4,Pellet,Left,180,33,23,6,0.18,nan
1/29/2021 22:15:16,1.1.4,ProRat2,5,4.14,0,5,Right,Left,180,34,23,6,nan,0.04
1/29/2021 22:15:22,1.1.4,ProRat2,5,4.14,0,5,Left,Left,181,34,23,6,nan,0.00
1/29/2021 22:15:49,1.1.4,ProRat2,5,4.14,0,5,Right,Left,181,35,23,6,nan,0.92
1/29/2021 22:15:50,1.1.4,ProRat2,5,4.14,0,5,Right,Left,181,36,23,6,nan,0.25
1/29/2021 22:15:53,1.1.4,ProRat2,5,4.14,0,5,Right,Left,181,37,23,6,nan,0.48
1/29/2021 22:15:56,1.1.4,ProRat2,5,4.14,0,5,Left,Left,182,37,23,6,nan,0.29
1/29/2021 22:27:07,1.1.4,ProRat2,5,4.14,0,5,Left,Left,183,37,23,6,nan,0.41
1/29/2021 22:27:08,1.1.4,ProRat2,5,4.14,0,5,Left,Left,184,37,23,6,nan,0.39
1/29/2021 22:27:09,1.1.4,ProRat2,5,4.14,0,5,Left,Left,185,37,23,6,nan,0.31
1/29/2021 22:27:11,1.1.4,ProRat2,5,4.14,0,5,Pellet,Left,185,37,24,7,0.18,nan
