MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
7/18/2113 3:18:33,1.1.45,0,3.93,0,FR1,Poke,Left,1,0,0,nan
7/18/2113 3:18:40,1.1.45,0,3.93,3,FR1,Pellet,Left,1,0,1,1
7/18/2113 3:19:47,1.1.45,0,3.93,0,FR1,Poke,Left,2,0,1,nan
7/18/2113 3:20:09,1.1.45,0,3.91,2,FR1,Pellet,Left,2,0,2,19
7/18/2113 3:39:13,1.1.45,0,3.91,0,FR1,Poke,Left,3,0,2,nan
7/18/2113 3:39:17,1.1.45,0,3.91,1,FR1,Pellet,Left,3,0,3,1
7/18/2113 3:39:44,1.1.45,0,3.91,0,FR1,Poke,Left,4,0,3,nan
7/18/2113 3:39:46,1.1.45,0,3.91,1,FR1,Pellet,Left,4,0,4,1
7/18/2113 3:40:22,1.1.45,0,3.91,0,FR1,Poke,Left,5,0,4,nan
7/18/2113 3:40:25,1.1.45,0,3.91,1,FR1,Pellet,Left,5,0,5,1
7/18/2113 3:41:26,1.1.45,0,3.91,0,FR1,Poke,Left,6,0,5,nan
7/18/2113 3:41:30,1.1.45,0,3.91,1,FR1,Pellet,Left,6,0,6,1
7/18/2113 4:23:18,1.1.45,0,3.91,0,FR1,Poke,Left,6,1,6,nan
7/18/2113 4:23:19,1.1.45,0,3.91,0,FR1,Poke,Left,6,2,6,nan
7/18/2113 4:51:46,1.1.45,0,3.91,0,FR1,Poke,Left,6,3,6,nan
7/18/2113 5:04:55,1.1.45,0,3.91,0,FR1,Poke,Left,6,4,6,nan
7/18/2113 5:04:57,1.1.45,0,3.91,0,FR1,Poke,Left,6,5,6,nan
7/18/2113 5:05:01,1.1.45,0,3.91,0,FR1,Poke,Left,7,5,6,nan
7/18/2113 5:05:05,1.1.45,0,3.90,1,FR1,Pellet,Left,7,5,7,1
7/18/2113 5:05:26,1.1.45,0,3.90,0,FR1,Poke,Left,8,5,7,nan
7/18/2113 5:05:29,1.1.45,0,3.90,1,FR1,Pellet,Left,8,5,8,1
7/18/2113 5:05:47,1.1.45,0,3.90,0,FR1,Poke,Left,9,5,8,nan
7/18/2113 5:05:50,1.1.45,0,3.90,1,FR1,Pellet,Left,9,5,9,1
7/18/2113 5:06:10,1.1.45,0,3.90,0,FR1,Poke,Left,10,5,9,nan
7/18/2113 5:06:13,1.1.45,0,3.90,1,FR1,Pellet,Left,10,5,10,1
7/18/2113 5:06:43,1.1.45,0,3.90,0,FR1,Poke,Left,11,5,10,nan
7/18/2113 5:06:46,1.1.45,0,3.90,1,FR1,Pellet,Left,11,5,11,1
7/18/2113 5:07:11,1.1.45,0,3.90,0,FR1,Poke,Left,12,5,11,nan
7/18/2113 5:07:14,1.1.45,0,3.90,1,FR1,Pellet,Left,12,5,12,1
7/18/2113 5:39:08,1.1.45,0,3.90,0,FR1,Poke,Left,13,5,12,nan
