MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/15/2020 11:17:48,1.1.45,3,4.14,0,FR1,Poke,Left,1,0,0,nan
8/15/2020 11:18:35,1.1.45,3,4.16,4,FR1,Pellet,Left,1,0,1,39
8/15/2020 11:19:04,1.1.45,3,4.16,0,FR1,Poke,Left,2,0,1,nan
8/15/2020 11:19:12,1.1.45,3,4.16,1,FR1,Pellet,Left,2,0,2,5
8/15/2020 13:38:43,1.1.45,3,4.16,0,FR1,Poke,Left,3,0,2,nan
8/15/2020 13:38:46,1.1.45,3,4.16,1,FR1,Pellet,Left,3,0,3,1
8/15/2020 13:45:37,1.1.45,3,4.16,0,FR1,Poke,Left,4,0,3,nan
8/15/2020 13:45:47,1.1.45,3,4.12,2,FR1,Pellet,Left,4,0,4,6
8/15/2020 13:45:50,1.1.45,3,4.12,0,FR1,Poke,Left,5,0,4,nan
8/15/2020 13:45:53,1.1.45,3,4.12,1,FR1,Pellet,Left,5,0,5,0
8/15/2020 15:42:37,1.1.45,3,4.13,0,FR1,Poke,Left,6,0,5,nan
8/15/2020 15:42:40,1.1.45,3,4.13,1,FR1,Pellet,Left,6,0,6,1
8/15/2020 15:43:07,1.1.45,3,4.13,0,FR1,Poke,Left,7,0,6,nan
8/15/2020 15:43:11,1.1.45,3,4.13,1,FR1,Pellet,Left,7,0,7,1
8/15/2020 15:43:40,1.1.45,3,4.13,0,FR1,Poke,Left,8,0,7,nan
8/15/2020 15:43:43,1.1.45,3,4.13,1,FR1,Pellet,Left,8,0,8,1
8/15/2020 15:44:07,1.1.45,3,4.13,0,FR1,Poke,Left,9,0,8,nan
8/15/2020 15:44:11,1.1.45,3,4.13,1,FR1,Pellet,Left,9,0,9,1
8/15/2020 15:44:28,1.1.45,3,4.13,0,FR1,Poke,Left,10,0,9,nan
8/15/2020 15:44:31,1.1.45,3,4.13,1,FR1,Pellet,Left,10,0,10,0
8/15/2020 15:44:48,1.1.45,3,4.13,0,FR1,Poke,Left,11,0,10,nan
8/15/2020 15:44:50,1.1.45,3,4.13,1,FR1,Pellet,Left,11,0,11,0
8/15/2020 15:45:13,1.1.45,3,4.13,0,FR1,Poke,Left,12,0,11,nan
8/15/2020 15:45:31,1.1.45,3,4.12,2,FR1,Pellet,Left,12,0,12,14
8/15/2020 15:47:19,1.1.45,3,4.12,0,FR1,Poke,Left,13,0,12,nan
8/15/2020 15:47:21,1.1.45,3,4.12,1,FR1,Pellet,Left,13,0,13,0
8/15/2020 15:47:42,1.1.45,3,4.12,0,FR1,Poke,Left,14,0,13,nan
8/15/2020 15:47:44,1.1.45,3,4.12,1,FR1,Pellet,Left,14,0,14,0
8/15/2020 17:07:03,1.1.45,3,4.12,0,FR1,Poke,Left,15,0,14,nan
8/15/2020 17:07:41,1.1.45,3,4.10,3,FR1,Pellet,Left,15,0,15,34
8/15/2020 17:08:14,1.1.45,3,4.10,0,FR1,Poke,Left,16,0,15,nan
8/15/2020 17:08:49,1.1.45,3,4.10,21,FR1,Pellet,Left,16,0,16,1
8/15/2020 17:09:30,1.1.45,3,4.10,0,FR1,Poke,Left,17,0,16,nan
8/15/2020 17:10:36,1.1.45,3,4.10,22,FR1,Pellet,Left,17,0,17,1
8/15/2020 17:10:40,1.1.45,3,4.10,0,FR1,Poke,Left,17,1,17,nan
8/15/2020 17:14:17,1.1.45,3,4.10,0,FR1,Poke,Left,18,1,17,nan
8/15/2020 17:15:55,1.1.45,3,4.09,26,FR1,Pellet,Left,18,1,18,4
8/15/2020 17:17:02,1.1.45,3,4.09,0,FR1,Poke,Left,19,1,18,nan
8/15/2020 17:29:56,1.1.45,3,4.09,262,FR1,Pellet,Left,19,1,19,0
8/15/2020 17:30:14,1.1.45,3,4.09,0,FR1,Poke,Left,20,1,19,nan
8/15/2020 20:00:33,1.1.45,3,4.09,2960,FR1,Pellet,Left,20,1,20,1
8/15/2020 20:01:15,1.1.45,3,4.09,0,FR1,Poke,Left,21,1,20,nan
8/16/2020 0:45:24,1.1.45,3,4.09,5601,FR1,Pellet,Left,21,1,21,1
8/16/2020 0:46:08,1.1.45,3,4.09,0,FR1,Poke,Left,22,1,21,nan
8/16/2020 1:09:44,1.1.45,3,4.09,463,FR1,Pellet,Left,22,1,22,1
8/16/2020 1:09:49,1.1.45,3,4.09,0,FR1,Poke,Left,23,1,22,nan
8/16/2020 6:39:12,1.1.45,3,4.09,6482,FR1,Pellet,Left,23,1,23,1
8/16/2020 6:39:47,1.1.45,3,4.09,0,FR1,Poke,Left,24,1,23,nan
