MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/26/2020 11:24:28,5,3.69,0,1,Poke,Left,1,0,0,nan
7/26/2020 11:24:54,5,3.69,3,1,Pellet,Left,1,0,1,1
7/26/2020 11:25:29,5,3.69,0,1,Poke,Left,2,0,1,nan
7/26/2020 11:25:34,5,3.69,1,1,Pellet,Left,2,0,2,2
7/26/2020 11:27:17,5,3.69,0,1,Poke,Left,3,0,2,nan
7/26/2020 11:27:22,5,3.69,1,1,Pellet,Left,3,0,3,2
7/26/2020 11:28:14,5,3.69,0,1,Poke,Left,4,0,3,nan
7/26/2020 11:28:33,5,3.69,1,1,Pellet,Left,4,0,4,16
7/26/2020 11:28:55,5,3.69,0,1,Poke,Left,5,0,4,nan
7/26/2020 11:32:52,5,3.69,1,1,Pellet,Left,5,0,5,24
7/26/2020 11:36:09,5,3.69,0,1,Poke,Left,6,0,5,nan
7/26/2020 11:36:15,5,3.69,1,1,Pellet,Left,6,0,6,3
7/26/2020 11:37:01,5,3.69,0,1,Poke,Left,7,0,6,nan
7/26/2020 11:37:15,5,3.69,2,1,Pellet,Left,7,0,7,2
7/26/2020 11:38:59,5,3.69,0,1,Poke,Left,8,0,7,nan
7/26/2020 11:43:31,5,3.69,1,1,Pellet,Left,8,0,8,5
7/26/2020 11:46:29,5,3.69,0,1,Poke,Left,9,0,8,nan
7/26/2020 11:47:06,5,3.69,1,1,Pellet,Left,9,0,9,34
7/26/2020 11:49:25,5,3.69,0,1,Poke,Left,10,0,9,nan
7/26/2020 11:50:43,5,3.69,1,1,Pellet,Left,10,0,10,75
7/26/2020 11:51:14,5,3.69,0,1,Poke,Left,11,0,10,nan
7/26/2020 11:51:40,5,3.69,1,1,Pellet,Left,11,0,11,3
7/26/2020 11:58:18,5,3.69,0,1,Poke,Left,12,0,11,nan
7/26/2020 11:59:59,5,3.69,1,1,Pellet,Left,12,0,12,19
7/26/2020 12:01:10,5,3.69,0,1,Poke,Left,13,0,12,nan
7/26/2020 12:06:18,5,3.69,1,1,Pellet,Left,13,0,13,77
7/26/2020 12:09:07,5,3.69,0,1,Poke,Left,14,0,13,nan
7/26/2020 12:13:23,5,3.69,1,1,Pellet,Left,14,0,14,136
7/26/2020 12:13:54,5,3.69,0,1,Poke,Left,15,0,14,nan
7/26/2020 12:23:16,5,3.69,1,1,Pellet,Left,15,0,15,2
