MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/11/2020 11:51:11,1.1.45,9,4.12,0,FR1,Poke,Left,1,0,0,nan
8/11/2020 11:54:27,1.1.45,9,4.13,2,FR1,Pellet,Left,1,0,1,3
8/11/2020 12:09:15,1.1.45,9,4.13,0,FR1,Poke,Left,2,0,1,nan
8/11/2020 12:09:24,1.1.45,9,4.12,3,FR1,Pellet,Left,2,0,2,3
8/11/2020 12:10:08,1.1.45,9,4.12,0,FR1,Poke,Left,2,1,2,nan
8/11/2020 12:10:20,1.1.45,9,4.12,0,FR1,Poke,Left,3,1,2,nan
8/11/2020 12:10:24,1.1.45,9,4.12,1,FR1,Pellet,Left,3,1,3,2
8/11/2020 12:10:51,1.1.45,9,4.12,0,FR1,Poke,Left,4,1,3,nan
8/11/2020 12:10:55,1.1.45,9,4.12,1,FR1,Pellet,Left,4,1,4,1
8/11/2020 12:11:10,1.1.45,9,4.12,0,FR1,Poke,Left,5,1,4,nan
8/11/2020 12:11:13,1.1.45,9,4.12,1,FR1,Pellet,Left,5,1,5,1
8/11/2020 12:11:33,1.1.45,9,4.12,0,FR1,Poke,Left,6,1,5,nan
8/11/2020 12:11:37,1.1.45,9,4.12,1,FR1,Pellet,Left,6,1,6,1
8/11/2020 14:17:07,1.1.45,9,4.12,0,FR1,Poke,Left,7,1,6,nan
8/11/2020 14:17:10,1.1.45,9,4.11,1,FR1,Pellet,Left,7,1,7,2
8/11/2020 14:17:39,1.1.45,9,4.11,0,FR1,Poke,Left,8,1,7,nan
8/11/2020 14:17:43,1.1.45,9,4.11,1,FR1,Pellet,Left,8,1,8,2
8/11/2020 14:18:19,1.1.45,9,4.11,0,FR1,Poke,Left,9,1,8,nan
8/11/2020 14:18:22,1.1.45,9,4.11,1,FR1,Pellet,Left,9,1,9,1
8/11/2020 14:18:48,1.1.45,9,4.11,0,FR1,Poke,Left,10,1,9,nan
8/11/2020 14:18:51,1.1.45,9,4.11,1,FR1,Pellet,Left,10,1,10,1
8/11/2020 14:19:40,1.1.45,9,4.11,0,FR1,Poke,Left,11,1,10,nan
8/11/2020 14:19:43,1.1.45,9,4.11,1,FR1,Pellet,Left,11,1,11,1
8/11/2020 14:20:04,1.1.45,9,4.11,0,FR1,Poke,Left,12,1,11,nan
8/11/2020 14:20:08,1.1.45,9,4.11,1,FR1,Pellet,Left,12,1,12,2
8/11/2020 15:32:46,1.1.45,9,4.11,0,FR1,Poke,Left,13,1,12,nan
8/11/2020 15:32:50,1.1.45,9,4.09,1,FR1,Pellet,Left,13,1,13,2
8/11/2020 15:33:23,1.1.45,9,4.09,0,FR1,Poke,Left,14,1,13,nan
8/11/2020 15:33:27,1.1.45,9,4.09,1,FR1,Pellet,Left,14,1,14,1
8/11/2020 15:33:56,1.1.45,9,4.09,0,FR1,Poke,Left,15,1,14,nan
8/11/2020 15:33:59,1.1.45,9,4.09,1,FR1,Pellet,Left,15,1,15,1
8/11/2020 15:34:22,1.1.45,9,4.09,0,FR1,Poke,Left,16,1,15,nan
8/11/2020 15:34:26,1.1.45,9,4.09,1,FR1,Pellet,Left,16,1,16,1
8/11/2020 15:34:48,1.1.45,9,4.09,0,FR1,Poke,Left,17,1,16,nan
8/11/2020 15:34:55,1.1.45,9,4.10,2,FR1,Pellet,Left,17,1,17,3
8/11/2020 16:39:06,1.1.45,9,4.10,0,FR1,Poke,Left,18,1,17,nan
8/11/2020 16:40:23,1.1.45,9,4.09,2,FR1,Pellet,Left,18,1,18,73
8/11/2020 16:40:36,1.1.45,9,4.09,0,FR1,Poke,Left,19,1,18,nan
8/11/2020 16:41:09,1.1.45,9,4.09,3,FR1,Pellet,Left,19,1,19,27
8/11/2020 16:42:18,1.1.45,9,4.09,0,FR1,Poke,Left,20,1,19,nan
8/11/2020 16:42:26,1.1.45,9,4.09,3,FR1,Pellet,Left,20,1,20,2
8/11/2020 16:42:40,1.1.45,9,4.09,0,FR1,Poke,Left,21,1,20,nan
8/11/2020 16:42:44,1.1.45,9,4.09,1,FR1,Pellet,Left,21,1,21,1
