MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/3/2020 11:14:50,3,4.02,0,1,Poke,Left,0,1,0,nan
7/3/2020 11:15:45,3,4.02,0,1,Poke,Left,1,1,0,nan
7/3/2020 11:15:49,3,4.01,1,1,Pellet,Left,1,1,1,1
7/3/2020 11:17:56,3,4.02,0,1,Poke,Left,2,1,1,nan
7/3/2020 11:18:05,3,4.02,2,1,Pellet,Left,2,1,2,4
7/3/2020 11:18:56,3,4.02,0,1,Poke,Left,3,1,2,nan
7/3/2020 11:19:05,3,4.02,2,1,Pellet,Left,3,1,3,4
7/3/2020 11:20:11,3,4.02,0,1,Poke,Left,4,1,3,nan
7/3/2020 11:20:16,3,4.02,1,1,Pellet,Left,4,1,4,2
7/3/2020 11:20:22,3,4.02,0,1,Poke,Left,4,2,4,nan
7/3/2020 11:20:45,3,4.01,0,1,Poke,Left,5,2,4,nan
7/3/2020 11:22:14,3,4.02,1,1,Pellet,Left,5,2,5,85
7/3/2020 11:27:45,3,4.02,0,1,Poke,Left,6,2,5,nan
7/3/2020 11:27:58,3,4.02,1,1,Pellet,Left,6,2,6,10
7/3/2020 11:28:13,3,4.02,0,1,Poke,Left,6,3,6,nan
7/3/2020 11:28:31,3,4.01,0,1,Poke,Left,7,3,6,nan
7/3/2020 11:28:41,3,4.02,2,1,Pellet,Left,7,3,7,5
7/3/2020 11:32:20,3,4.02,0,1,Poke,Left,8,3,7,nan
7/3/2020 11:32:25,3,4.02,1,1,Pellet,Left,8,3,8,2
7/3/2020 11:33:56,3,4.02,0,1,Poke,Left,8,4,8,nan
7/3/2020 11:34:14,3,4.02,0,1,Poke,Left,9,4,8,nan
7/3/2020 11:34:36,3,4.02,1,1,Pellet,Left,9,4,9,12
7/3/2020 11:36:10,3,4.02,0,1,Poke,Left,10,4,9,nan
7/3/2020 11:41:16,3,4.02,1,1,Pellet,Left,10,4,10,31
7/3/2020 11:41:26,3,4.02,0,1,Poke,Left,11,4,10,nan
7/3/2020 11:41:30,3,4.01,1,1,Pellet,Left,11,4,11,1
7/3/2020 11:46:01,3,4.02,0,1,Poke,Left,12,4,11,nan
7/3/2020 11:46:06,3,4.02,1,1,Pellet,Left,12,4,12,1
7/3/2020 11:46:13,3,4.02,0,1,Poke,Left,13,4,12,nan
7/3/2020 11:46:18,3,4.01,1,1,Pellet,Left,13,4,13,2
7/3/2020 11:55:38,3,4.01,0,1,Poke,Left,14,4,13,nan
7/3/2020 11:56:27,3,4.02,1,1,Pellet,Left,14,4,14,2
7/3/2020 11:56:40,3,4.02,0,1,Poke,Left,15,4,14,nan
