MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/5/2020 16:22:48,1.1.45,0,4.07,0,FR1,Poke,Left,1,0,0,nan
8/5/2020 18:32:14,1.1.45,0,4.07,2,FR1,Pellet,Left,1,0,1,Timed_out
8/5/2020 18:59:04,1.1.45,0,4.07,0,FR1,Poke,Left,2,0,1,nan
8/5/2020 18:59:07,1.1.45,0,4.06,1,FR1,Pellet,Left,2,0,2,1
8/5/2020 19:00:50,1.1.45,0,4.07,0,FR1,Poke,Left,3,0,2,nan
8/5/2020 19:00:55,1.1.45,0,4.07,1,FR1,Pellet,Left,3,0,3,3
8/5/2020 19:01:06,1.1.45,0,4.07,0,FR1,Poke,Left,4,0,3,nan
8/5/2020 19:01:08,1.1.45,0,4.07,1,FR1,Pellet,Left,4,0,4,0
8/5/2020 19:15:51,1.1.45,0,4.07,0,FR1,Poke,Left,5,0,4,nan
8/5/2020 19:16:09,1.1.45,0,4.07,1,FR1,Pellet,Left,5,0,5,15
8/5/2020 19:16:59,1.1.45,0,4.07,0,FR1,Poke,Left,6,0,5,nan
8/5/2020 19:17:07,1.1.45,0,4.07,1,FR1,Pellet,Left,6,0,6,6
8/5/2020 19:18:18,1.1.45,0,4.07,0,FR1,Poke,Left,7,0,6,nan
8/5/2020 19:18:21,1.1.45,0,4.07,1,FR1,Pellet,Left,7,0,7,1
8/5/2020 19:18:35,1.1.45,0,4.07,0,FR1,Poke,Left,8,0,7,nan
8/5/2020 19:18:40,1.1.45,0,4.07,1,FR1,Pellet,Left,8,0,8,3
8/5/2020 19:19:02,1.1.45,0,4.07,0,FR1,Poke,Left,9,0,8,nan
8/5/2020 19:19:07,1.1.45,0,4.07,1,FR1,Pellet,Left,9,0,9,3
8/5/2020 19:19:24,1.1.45,0,4.07,0,FR1,Poke,Left,10,0,9,nan
8/5/2020 19:19:26,1.1.45,0,4.07,1,FR1,Pellet,Left,10,0,10,0
8/5/2020 19:36:37,1.1.45,0,4.07,0,FR1,Poke,Left,11,0,10,nan
8/5/2020 19:36:40,1.1.45,0,4.07,1,FR1,Pellet,Left,11,0,11,1
8/5/2020 19:37:02,1.1.45,0,4.07,0,FR1,Poke,Left,12,0,11,nan
8/5/2020 19:37:06,1.1.45,0,4.07,2,FR1,Pellet,Left,12,0,12,0
8/5/2020 19:37:23,1.1.45,0,4.07,0,FR1,Poke,Left,13,0,12,nan
8/5/2020 19:37:30,1.1.45,0,4.07,1,FR1,Pellet,Left,13,0,13,5
8/5/2020 19:37:45,1.1.45,0,4.07,0,FR1,Poke,Left,14,0,13,nan
8/5/2020 19:37:47,1.1.45,0,4.07,1,FR1,Pellet,Left,14,0,14,0
8/5/2020 19:38:02,1.1.45,0,4.07,0,FR1,Poke,Left,15,0,14,nan
8/5/2020 19:38:12,1.1.45,0,4.06,1,FR1,Pellet,Left,15,0,15,9
8/5/2020 19:55:28,1.1.45,0,4.07,0,FR1,Poke,Left,16,0,15,nan
8/5/2020 20:20:59,1.1.45,0,4.07,1,FR1,Pellet,Left,16,0,16,10
8/5/2020 22:29:18,1.1.45,0,4.06,0,FR1,Poke,Left,17,0,16,nan
8/5/2020 22:29:47,1.1.45,0,4.07,1,FR1,Pellet,Left,17,0,17,0
8/5/2020 22:30:34,1.1.45,0,4.06,0,FR1,Poke,Left,18,0,17,nan
8/5/2020 22:30:42,1.1.45,0,4.06,1,FR1,Pellet,Left,18,0,18,6
8/5/2020 22:31:02,1.1.45,0,4.06,0,FR1,Poke,Left,19,0,18,nan
8/5/2020 22:31:06,1.1.45,0,4.06,2,FR1,Pellet,Left,19,0,19,1
8/5/2020 22:31:13,1.1.45,0,4.06,0,FR1,Poke,Left,20,0,19,nan
8/5/2020 22:31:15,1.1.45,0,4.06,1,FR1,Pellet,Left,20,0,20,0
