MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/7/2020 16:26:38,1.1.45,0,3.93,0,FR1,Poke,Left,1,0,0,nan
8/7/2020 16:29:14,1.1.45,0,3.93,1,FR1,Pellet,Left,1,0,1,3
8/7/2020 16:29:27,1.1.45,0,3.93,0,FR1,Poke,Left,2,0,1,nan
8/7/2020 16:29:35,1.1.45,0,3.93,2,FR1,Pellet,Left,2,0,2,3
8/7/2020 16:31:15,1.1.45,0,3.93,0,FR1,Poke,Left,3,0,2,nan
8/7/2020 16:51:09,1.1.45,0,3.93,1,FR1,Pellet,Left,3,0,3,Timed_out
8/7/2020 16:52:40,1.1.45,0,3.93,0,FR1,Poke,Left,4,0,3,nan
8/7/2020 16:52:43,1.1.45,0,3.93,1,FR1,Pellet,Left,4,0,4,2
8/7/2020 16:53:18,1.1.45,0,3.93,0,FR1,Poke,Left,5,0,4,nan
8/7/2020 16:53:22,1.1.45,0,3.93,1,FR1,Pellet,Left,5,0,5,2
8/7/2020 16:54:04,1.1.45,0,3.93,0,FR1,Poke,Left,6,0,5,nan
8/7/2020 16:54:09,1.1.45,0,3.93,2,FR1,Pellet,Left,6,0,6,1
8/7/2020 16:55:16,1.1.45,0,3.93,0,FR1,Poke,Left,7,0,6,nan
8/7/2020 16:55:20,1.1.45,0,3.93,1,FR1,Pellet,Left,7,0,7,1
8/7/2020 17:06:52,1.1.45,0,3.93,0,FR1,Poke,Left,8,0,7,nan
8/7/2020 17:06:55,1.1.45,0,3.93,1,FR1,Pellet,Left,8,0,8,1
8/7/2020 17:07:10,1.1.45,0,3.93,0,FR1,Poke,Left,9,0,8,nan
8/7/2020 17:07:14,1.1.45,0,3.93,1,FR1,Pellet,Left,9,0,9,2
8/7/2020 17:07:40,1.1.45,0,3.93,0,FR1,Poke,Left,10,0,9,nan
8/7/2020 17:07:43,1.1.45,0,3.93,1,FR1,Pellet,Left,10,0,10,1
8/7/2020 17:07:57,1.1.45,0,3.93,0,FR1,Poke,Left,11,0,10,nan
8/7/2020 17:08:01,1.1.45,0,3.93,1,FR1,Pellet,Left,11,0,11,2
8/7/2020 17:08:17,1.1.45,0,3.93,0,FR1,Poke,Left,12,0,11,nan
8/7/2020 17:08:21,1.1.45,0,3.93,1,FR1,Pellet,Left,12,0,12,3
