MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/26/2021 11:05,1.8.1,FR1,1,4,1,1,Right,Left,0,1,0,0,nan,nan,0.08
7/26/2021 11:06,1.8.1,FR1,1,4,1,1,Left,Left,1,1,0,0,nan,nan,0.14
7/26/2021 11:11,1.8.1,FR1,1,3.99,1,1,Pellet,Left,1,1,1,0,Timed_out,nan,nan
7/26/2021 11:11,1.8.1,FR1,1,4,1,1,Right,Left,1,2,1,0,nan,nan,0.55
7/26/2021 11:11,1.8.1,FR1,1,4,1,1,Right,Left,1,3,1,0,nan,nan,0
7/26/2021 11:17,1.8.1,FR1,1,4,1,1,Right,Left,1,4,1,0,nan,nan,0.16
7/26/2021 12:55,1.8.1,FR1,1,4,1,1,Left,Left,2,4,1,0,nan,nan,0.73
7/26/2021 12:55,1.8.1,FR1,1,4,1,1,Pellet,Left,2,4,2,0,0.82,6289,nan
7/26/2021 12:56,1.8.1,FR1,1,4,1,1,Right,Left,2,5,2,0,nan,nan,0.47
7/26/2021 12:56,1.8.1,FR1,1,4,1,1,Left,Left,3,5,2,0,nan,nan,0.2
7/26/2021 12:56,1.8.1,FR1,1,3.99,2,1,Pellet,Left,3,5,3,0,0.37,36,nan
7/26/2021 12:56,1.8.1,FR1,1,4,1,1,Right,Left,3,6,3,0,nan,nan,0.02
7/26/2021 12:56,1.8.1,FR1,1,4,1,1,Right,Left,3,7,3,0,nan,nan,0
7/26/2021 12:56,1.8.1,FR1,1,4,1,1,Right,Left,3,8,3,0,nan,nan,0.55
7/26/2021 12:56,1.8.1,FR1,1,4,1,1,Right,Left,3,9,3,0,nan,nan,0.41
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Left,Left,4,9,3,0,nan,nan,0.28
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Pellet,Left,4,9,4,0,0.63,32,nan
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Right,Left,4,10,4,0,nan,nan,0.57
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Right,Left,4,11,4,0,nan,nan,0
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Right,Left,4,12,4,0,nan,nan,0.27
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Right,Left,4,13,4,0,nan,nan,0.03
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Right,Left,4,14,4,0,nan,nan,1.1
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Right,Left,4,15,4,0,nan,nan,1.35
7/26/2021 12:57,1.8.1,FR1,1,3.99,1,1,Right,Left,4,16,4,0,nan,nan,0.73
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Left,Left,5,16,4,0,nan,nan,0.38
7/26/2021 12:57,1.8.1,FR1,1,4,1,1,Pellet,Left,5,16,5,0,0.37,37,nan
7/26/2021 12:58,1.8.1,FR1,1,4,1,1,Left,Left,6,16,5,0,nan,nan,0.75
7/26/2021 12:58,1.8.1,FR1,1,4,1,1,Pellet,Left,6,16,6,0,1.13,21,nan
7/26/2021 12:58,1.8.1,FR1,1,4,1,1,Left,Left,7,16,6,0,nan,nan,0.01
7/26/2021 12:58,1.8.1,FR1,1,4,1,1,Pellet,Left,7,16,7,0,0.56,21,nan
7/26/2021 12:58,1.8.1,FR1,1,4,1,1,Left,Left,8,16,7,0,nan,nan,0.37
7/26/2021 12:58,1.8.1,FR1,1,4,1,1,Pellet,Left,8,16,8,0,0.44,32,nan
