MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/13/2022 16:17:36,1.12.0,FR1,3,4.16,nan,1,Right,Left,0,1,0,0,nan,nan,0.10
6/13/2022 16:17:40,1.12.0,FR1,3,4.16,nan,1,Right,Left,0,2,0,0,nan,nan,0.11
6/13/2022 17:55:29,1.12.0,FR1,3,4.15,nan,1,Left,Left,1,2,0,0,nan,nan,1.23
6/13/2022 18:02:52,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,3,0,0,nan,nan,0.19
6/13/2022 19:30:50,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,4,0,0,nan,nan,0.25
6/13/2022 19:31:07,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,5,0,0,nan,nan,0.29
6/13/2022 19:32:31,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,6,0,0,nan,nan,0.06
6/13/2022 19:32:45,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,7,0,0,nan,nan,0.04
6/13/2022 19:32:46,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,8,0,0,nan,nan,0.35
6/13/2022 19:34:02,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,9,0,0,nan,nan,0.26
6/13/2022 19:34:03,1.12.0,FR1,3,4.14,nan,1,RightWithPellet,Left,1,10,0,0,nan,nan,0.04
6/13/2022 19:35:23,1.12.0,FR1,3,4.14,3,1,Pellet,Left,1,10,1,0,Timed_out,nan,nan
6/13/2022 19:39:24,1.12.0,FR1,3,4.14,nan,1,Left,Left,2,10,1,0,nan,nan,1.13
6/13/2022 19:40:24,1.12.0,FR1,3,4.14,2,1,Pellet,Left,2,10,2,0,58.59,300,nan
6/13/2022 19:43:28,1.12.0,FR1,3,4.14,nan,1,Left,Left,3,10,2,0,nan,nan,0.06
6/13/2022 19:45:29,1.12.0,FR1,3,4.14,3,1,Pellet,Left,3,10,3,0,Timed_out,305,nan
6/13/2022 20:11:25,1.12.0,FR1,3,4.14,nan,1,Left,Left,4,10,3,0,nan,nan,0.44
6/13/2022 20:19:44,1.12.0,FR1,3,4.14,2,1,Pellet,Left,4,10,4,0,Timed_out,2056,nan
6/13/2022 20:21:33,1.12.0,FR1,3,4.14,nan,1,Left,Left,5,10,4,0,nan,nan,0.16
6/13/2022 20:45:56,1.12.0,FR1,3,4.13,1,1,Pellet,Left,5,10,5,0,Timed_out,1572,nan
6/13/2022 21:20:52,1.12.0,FR1,3,4.14,nan,1,Left,Left,6,10,5,0,nan,nan,0.17
6/13/2022 21:43:58,1.12.0,FR1,3,4.13,1,1,Pellet,Left,6,10,6,0,Timed_out,3482,nan
