MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/26/2021 11:08,1.8.1,FR1,0,3.95,1,1,Left,Left,1,0,0,0,nan,nan,0.07
7/26/2021 11:09,1.8.1,FR1,0,3.96,3,1,Pellet,Left,1,0,1,0,34.52,nan,nan
7/26/2021 11:11,1.8.1,FR1,0,3.96,1,1,Right,Left,1,1,1,0,nan,nan,0.19
7/26/2021 11:11,1.8.1,FR1,0,3.96,1,1,Right,Left,1,2,1,0,nan,nan,0.15
7/26/2021 11:11,1.8.1,FR1,0,3.95,1,1,Left,Left,2,2,1,0,nan,nan,0.18
7/26/2021 11:20,1.8.1,FR1,0,3.95,1,1,Pellet,Left,2,2,2,0,Timed_out,663,nan
7/26/2021 11:21,1.8.1,FR1,0,3.95,1,1,Left,Left,3,2,2,0,nan,nan,0.09
7/26/2021 11:21,1.8.1,FR1,0,3.95,1,1,Pellet,Left,3,2,3,0,0.5,43,nan
7/26/2021 11:21,1.8.1,FR1,0,3.95,1,1,Right,Left,3,3,3,0,nan,nan,0.18
7/26/2021 11:23,1.8.1,FR1,0,3.96,1,1,Right,Left,3,4,3,0,nan,nan,0.21
7/26/2021 13:09,1.8.1,FR1,0,3.95,1,1,Left,Left,4,4,3,0,nan,nan,0.47
7/26/2021 13:09,1.8.1,FR1,0,3.94,1,1,Pellet,Left,4,4,4,0,0.37,6484,nan
7/26/2021 13:09,1.8.1,FR1,0,3.94,1,1,Right,Left,4,5,4,0,nan,nan,0.06
7/26/2021 13:09,1.8.1,FR1,0,3.94,1,1,Right,Left,4,6,4,0,nan,nan,0.51
7/26/2021 13:09,1.8.1,FR1,0,3.95,1,1,Right,Left,4,7,4,0,nan,nan,0.02
7/26/2021 13:09,1.8.1,FR1,0,3.95,1,1,Right,Left,4,8,4,0,nan,nan,0.01
7/26/2021 13:09,1.8.1,FR1,0,3.94,1,1,Right,Left,4,9,4,0,nan,nan,0.57
7/26/2021 13:09,1.8.1,FR1,0,3.95,1,1,Right,Left,4,10,4,0,nan,nan,0.13
7/26/2021 13:09,1.8.1,FR1,0,3.95,1,1,Right,Left,4,11,4,0,nan,nan,0.4
7/26/2021 13:10,1.8.1,FR1,0,3.94,1,1,Left,Left,5,11,4,0,nan,nan,0.25
