MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2021-07-27 18:07:59,1.8.1,PRexp,0,3.88,1,3,Poke,Left,12,1,6,2,,,0.34,0 days 02:30:46.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:08:03,1.8.1,PRexp,0,3.88,1,3,Poke,Left,12,2,6,2,,,0.04,0 days 02:30:50.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:08:07,1.8.1,PRexp,0,3.88,1,3,Poke,Left,13,2,6,2,,,0.11,0 days 02:30:54.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:08:08,1.8.1,PRexp,0,3.87,2,3,Pellet,Left,13,2,7,3,0.31,46.0,,0 days 02:30:55.000000000,1.0,0.7666666666666667,0.0,0.0,,0,PR
2021-07-27 18:08:30,1.8.1,PRexp,0,3.88,1,4,Poke,Left,14,2,7,3,,,0.31,0 days 02:31:17.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:08:37,1.8.1,PRexp,0,3.87,1,4,Poke,Left,15,2,7,3,,,0.27,0 days 02:31:24.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:08:40,1.8.1,PRexp,0,3.88,1,4,Poke,Left,16,2,7,3,,,0.84,0 days 02:31:27.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:08:45,1.8.1,PRexp,0,3.88,1,4,Poke,Left,16,3,7,3,,,0.32,0 days 02:31:32.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:08:53,1.8.1,PRexp,0,3.88,1,4,Poke,Left,17,3,7,3,,,0.18,0 days 02:31:40.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:08:54,1.8.1,PRexp,0,3.88,1,4,Pellet,Left,17,3,8,4,0.56,46.0,,0 days 02:31:41.000000000,1.0,0.7666666666666667,0.0,0.0,,0,PR
2021-07-27 18:09:31,1.8.1,PRexp,0,3.88,1,5,Poke,Left,18,3,8,4,,,0.41,0 days 02:32:18.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:09:35,1.8.1,PRexp,0,3.88,1,5,Poke,Left,19,3,8,4,,,0.52,0 days 02:32:22.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:09:37,1.8.1,PRexp,0,3.88,1,5,Poke,Left,20,3,8,4,,,0.57,0 days 02:32:24.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:09:38,1.8.1,PRexp,0,3.88,1,5,Poke,Left,21,3,8,4,,,0.0,0 days 02:32:25.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:09:48,1.8.1,PRexp,0,3.88,1,5,Poke,Left,22,3,8,4,,,0.12,0 days 02:32:35.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:09:50,1.8.1,PRexp,0,3.87,1,5,Pellet,Left,22,3,9,5,0.56,56.0,,0 days 02:32:37.000000000,1.0,0.9333333333333333,0.0,0.0,,0,PR
2021-07-27 18:10:06,1.8.1,PRexp,0,3.87,1,6,Poke,Left,23,3,9,5,,,0.41,0 days 02:32:53.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:10:08,1.8.1,PRexp,0,3.88,1,6,Poke,Left,24,3,9,5,,,0.41,0 days 02:32:55.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:10:12,1.8.1,PRexp,0,3.87,1,6,Poke,Left,25,3,9,5,,,0.18,0 days 02:32:59.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:10:14,1.8.1,PRexp,0,3.88,1,6,Poke,Left,25,4,9,5,,,0.05,0 days 02:33:01.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:10:15,1.8.1,PRexp,0,3.88,1,6,Poke,Left,25,5,9,5,,,0.02,0 days 02:33:02.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:10:16,1.8.1,PRexp,0,3.87,1,6,Poke,Left,25,6,9,5,,,0.19,0 days 02:33:03.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:18:34,1.8.1,PRexp,0,3.88,1,6,Poke,Left,25,7,9,5,,,0.18,0 days 02:41:21.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:18:36,1.8.1,PRexp,0,3.87,1,6,Poke,Left,25,8,9,5,,,0.09,0 days 02:41:23.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:18:40,1.8.1,PRexp,0,3.87,1,6,Poke,Left,26,8,9,5,,,0.23,0 days 02:41:27.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:18:41,1.8.1,PRexp,0,3.88,1,6,Poke,Left,27,8,9,5,,,0.69,0 days 02:41:28.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:18:47,1.8.1,PRexp,0,3.88,1,6,Poke,Left,28,8,9,5,,,0.1,0 days 02:41:34.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:18:48,1.8.1,PRexp,0,3.88,1,6,Pellet,Left,28,8,10,6,0.37,538.0,,0 days 02:41:35.000000000,1.0,8.966666666666667,0.0,0.0,,0,PR
2021-07-27 18:19:11,1.8.1,PRexp,0,3.88,1,7,Poke,Left,29,8,10,6,,,0.2,0 days 02:41:58.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:19:14,1.8.1,PRexp,0,3.88,1,7,Poke,Left,30,8,10,6,,,0.45,0 days 02:42:01.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:19:16,1.8.1,PRexp,0,3.88,1,7,Poke,Left,31,8,10,6,,,0.16,0 days 02:42:03.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:19:19,1.8.1,PRexp,0,3.88,1,7,Poke,Left,32,8,10,6,,,0.19,0 days 02:42:06.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:19:21,1.8.1,PRexp,0,3.87,1,7,Poke,Left,33,8,10,6,,,0.4,0 days 02:42:08.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:19:23,1.8.1,PRexp,0,3.87,1,7,Poke,Left,34,8,10,6,,,0.14,0 days 02:42:10.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:19:26,1.8.1,PRexp,0,3.88,1,7,Poke,Left,34,9,10,6,,,0.14,0 days 02:42:13.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:19:52,1.8.1,PRexp,0,3.88,1,7,Poke,Left,34,10,10,6,,,0.08,0 days 02:42:39.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:19:54,1.8.1,PRexp,0,3.88,1,7,Poke,Left,34,11,10,6,,,0.35,0 days 02:42:41.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:20:01,1.8.1,PRexp,0,3.88,1,7,Poke,Left,35,11,10,6,,,0.28,0 days 02:42:48.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:20:02,1.8.1,PRexp,0,3.89,1,7,Pellet,Left,35,11,11,7,0.44,74.0,,0 days 02:42:49.000000000,1.0,1.2333333333333334,0.0,0.0,,0,PR
2021-07-27 18:20:20,1.8.1,PRexp,0,3.87,1,8,Poke,Left,36,11,11,7,,,0.23,0 days 02:43:07.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:20:22,1.8.1,PRexp,0,3.88,1,8,Poke,Left,37,11,11,7,,,0.13,0 days 02:43:09.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:20:24,1.8.1,PRexp,0,3.88,1,8,Poke,Left,38,11,11,7,,,0.05,0 days 02:43:11.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:20:30,1.8.1,PRexp,0,3.88,1,8,Poke,Left,39,11,11,7,,,0.14,0 days 02:43:17.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:21:26,1.8.1,PRexp,0,3.88,1,8,Poke,Left,39,12,11,7,,,0.07,0 days 02:44:13.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:54:18,1.8.1,PRexp,0,3.87,1,1,Poke,Left,40,12,11,0,,,0.13,0 days 03:17:05.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:54:19,1.8.1,PRexp,0,3.88,1,1,Pellet,Left,40,12,12,1,0.44,2057.0,,0 days 03:17:06.000000000,1.0,34.28333333333333,0.0,0.0,,0,PR
2021-07-27 18:54:37,1.8.1,PRexp,0,3.88,1,2,Poke,Left,41,12,12,1,,,0.25,0 days 03:17:24.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:54:39,1.8.1,PRexp,0,3.88,1,2,Poke,Left,42,12,12,1,,,0.35,0 days 03:17:26.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:54:41,1.8.1,PRexp,0,3.87,1,2,Pellet,Left,42,12,13,2,0.37,22.0,,0 days 03:17:28.000000000,1.0,0.36666666666666664,0.0,0.0,,0,PR
2021-07-27 18:54:57,1.8.1,PRexp,0,3.88,1,3,Poke,Left,43,12,13,2,,,0.3,0 days 03:17:44.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:55:18,1.8.1,PRexp,0,3.88,1,3,Poke,Left,44,12,13,2,,,0.3,0 days 03:18:05.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:55:20,1.8.1,PRexp,0,3.88,1,3,Poke,Left,45,12,13,2,,,0.44,0 days 03:18:07.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:55:21,1.8.1,PRexp,0,3.88,1,3,Pellet,Left,45,12,14,3,0.25,40.0,,0 days 03:18:08.000000000,1.0,0.6666666666666666,0.0,0.0,,0,PR
2021-07-27 18:55:47,1.8.1,PRexp,0,3.87,1,4,Poke,Left,46,12,14,3,,,0.17,0 days 03:18:34.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:55:50,1.8.1,PRexp,0,3.87,1,4,Poke,Left,46,13,14,3,,,0.22,0 days 03:18:37.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:55:56,1.8.1,PRexp,0,3.87,1,4,Poke,Left,47,13,14,3,,,0.26,0 days 03:18:43.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:56:04,1.8.1,PRexp,0,3.88,1,4,Poke,Left,48,13,14,3,,,0.77,0 days 03:18:51.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:56:11,1.8.1,PRexp,0,3.88,1,4,Poke,Left,49,13,14,3,,,0.39,0 days 03:18:58.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:56:12,1.8.1,PRexp,0,3.87,1,4,Pellet,Left,49,13,15,4,0.12,50.0,,0 days 03:18:59.000000000,1.0,0.85,0.0,0.0,,0,PR
2021-07-27 18:56:29,1.8.1,PRexp,0,3.88,1,5,Poke,Left,50,13,15,4,,,0.16,0 days 03:19:16.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:56:31,1.8.1,PRexp,0,3.88,1,5,Poke,Left,51,13,15,4,,,0.38,0 days 03:19:18.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:56:33,1.8.1,PRexp,0,3.88,1,5,Poke,Left,52,13,15,4,,,0.26,0 days 03:19:20.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:56:36,1.8.1,PRexp,0,3.87,1,5,Poke,Left,52,14,15,4,,,0.54,0 days 03:19:23.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:57:08,1.8.1,PRexp,0,3.88,1,5,Poke,Left,53,14,15,4,,,0.1,0 days 03:19:55.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:57:10,1.8.1,PRexp,0,3.87,1,5,Poke,Left,54,14,15,4,,,0.52,0 days 03:19:57.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:57:11,1.8.1,PRexp,0,3.88,1,5,Pellet,Left,54,14,16,5,0.25,60.0,,0 days 03:19:58.000000000,1.0,0.9833333333333333,0.0,0.0,,0,PR
2021-07-27 18:57:28,1.8.1,PRexp,0,3.87,1,6,Poke,Left,55,14,16,5,,,0.19,0 days 03:20:15.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:58:46,1.8.1,PRexp,0,3.87,1,6,Poke,Left,55,15,16,5,,,0.06,0 days 03:21:33.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:58:49,1.8.1,PRexp,0,3.88,1,6,Poke,Left,56,15,16,5,,,0.42,0 days 03:21:36.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:58:51,1.8.1,PRexp,0,3.88,1,6,Poke,Left,57,15,16,5,,,0.14,0 days 03:21:38.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:58:53,1.8.1,PRexp,0,3.88,1,6,Poke,Left,58,15,16,5,,,0.19,0 days 03:21:40.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 18:59:29,1.8.1,PRexp,0,3.87,1,6,Poke,Left,58,16,16,5,,,0.07,0 days 03:22:16.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:59:31,1.8.1,PRexp,0,3.88,1,6,Poke,Left,58,17,16,5,,,0.18,0 days 03:22:18.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:59:32,1.8.1,PRexp,0,3.87,1,6,Poke,Left,58,18,16,5,,,0.07,0 days 03:22:19.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 18:59:38,1.8.1,PRexp,0,3.88,1,6,Poke,Left,59,18,16,5,,,0.4,0 days 03:22:25.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:00:09,1.8.1,PRexp,0,3.88,1,6,Poke,Left,60,18,16,5,,,0.03,0 days 03:22:56.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:00:10,1.8.1,PRexp,0,3.88,1,6,Pellet,Left,60,18,17,6,0.44,179.0,,0 days 03:22:57.000000000,1.0,2.9833333333333334,0.0,0.0,,0,PR
2021-07-27 19:14:49,1.8.1,PRexp,0,3.87,1,7,Poke,Left,61,18,17,6,,,0.22,0 days 03:37:36.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:14:52,1.8.1,PRexp,0,3.87,1,7,Poke,Left,62,18,17,6,,,0.43,0 days 03:37:39.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:14:56,1.8.1,PRexp,0,3.88,1,7,Poke,Left,62,19,17,6,,,0.13,0 days 03:37:43.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:15:02,1.8.1,PRexp,0,3.88,1,7,Poke,Left,63,19,17,6,,,0.25,0 days 03:37:49.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:27:10,1.8.1,PRexp,0,3.88,1,7,Poke,Left,64,19,17,6,,,0.08,0 days 03:49:57.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:28:34,1.8.1,PRexp,0,3.87,1,7,Poke,Left,65,19,17,6,,,0.33,0 days 03:51:21.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:28:51,1.8.1,PRexp,0,3.87,1,7,Poke,Left,66,19,17,6,,,0.34,0 days 03:51:38.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:28:52,1.8.1,PRexp,0,3.87,1,7,Poke,Left,67,19,17,6,,,0.01,0 days 03:51:39.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:28:53,1.8.1,PRexp,0,3.88,2,7,Pellet,Left,67,19,18,7,0.12,1723.0,,0 days 03:51:40.000000000,1.0,28.716666666666665,0.0,0.0,,0,PR
2021-07-27 19:29:07,1.8.1,PRexp,0,3.87,1,8,Poke,Left,68,19,18,7,,,0.12,0 days 03:51:54.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:30:40,1.8.1,PRexp,0,3.88,1,8,Poke,Left,68,20,18,7,,,0.47,0 days 03:53:27.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:33:11,1.8.1,PRexp,0,3.88,1,8,Poke,Left,69,20,18,7,,,0.35,0 days 03:55:58.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:33:13,1.8.1,PRexp,0,3.87,1,8,Poke,Left,70,20,18,7,,,0.27,0 days 03:56:00.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:33:14,1.8.1,PRexp,0,3.87,1,8,Poke,Left,71,20,18,7,,,0.03,0 days 03:56:01.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:34:36,1.8.1,PRexp,0,3.87,1,8,Poke,Left,71,21,18,7,,,0.12,0 days 03:57:23.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:38:29,1.8.1,PRexp,0,3.87,1,8,Poke,Left,72,21,18,7,,,0.06,0 days 04:01:16.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:38:32,1.8.1,PRexp,0,3.87,1,8,Poke,Left,73,21,18,7,,,0.13,0 days 04:01:19.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:38:34,1.8.1,PRexp,0,3.88,1,8,Poke,Left,74,21,18,7,,,0.26,0 days 04:01:21.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:38:34,1.8.1,PRexp,0,3.88,1,8,Poke,Left,75,21,18,7,,,0.1,0 days 04:01:21.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:38:35,1.8.1,PRexp,0,3.87,1,8,Pellet,Left,75,21,19,8,0.25,582.0,,0 days 04:01:22.000000000,1.0,9.7,0.0,0.0,,0,PR
2021-07-27 19:41:19,1.8.1,PRexp,0,3.88,1,9,Poke,Left,76,21,19,8,,,0.13,0 days 04:04:06.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:41:21,1.8.1,PRexp,0,3.88,1,9,Poke,Left,77,21,19,8,,,0.46,0 days 04:04:08.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:41:23,1.8.1,PRexp,0,3.88,1,9,Poke,Left,78,21,19,8,,,0.22,0 days 04:04:10.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:41:27,1.8.1,PRexp,0,3.87,1,9,Poke,Left,79,21,19,8,,,0.14,0 days 04:04:14.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:44:54,1.8.1,PRexp,0,3.88,1,9,Poke,Left,79,22,19,8,,,0.08,0 days 04:07:41.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:44:56,1.8.1,PRexp,0,3.88,1,9,Poke,Left,80,22,19,8,,,0.14,0 days 04:07:43.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:44:58,1.8.1,PRexp,0,3.87,1,9,Poke,Left,81,22,19,8,,,0.37,0 days 04:07:45.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:45:07,1.8.1,PRexp,0,3.87,1,9,Poke,Left,82,22,19,8,,,0.42,0 days 04:07:54.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:46:35,1.8.1,PRexp,0,3.87,1,9,Poke,Left,83,22,19,8,,,0.22,0 days 04:09:22.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:47:43,1.8.1,PRexp,0,3.87,1,9,Poke,Left,84,22,19,8,,,0.21,0 days 04:10:30.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:47:44,1.8.1,PRexp,0,3.87,1,9,Pellet,Left,84,22,20,9,0.31,549.0,,0 days 04:10:31.000000000,1.0,9.15,0.0,0.0,,0,PR
2021-07-27 19:50:26,1.8.1,PRexp,0,3.88,1,10,Poke,Left,85,22,20,9,,,0.09,0 days 04:13:13.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:51:29,1.8.1,PRexp,0,3.87,1,10,Poke,Left,86,22,20,9,,,0.18,0 days 04:14:16.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:51:30,1.8.1,PRexp,0,3.87,1,10,Poke,Left,86,23,20,9,,,0.23,0 days 04:14:17.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:51:31,1.8.1,PRexp,0,3.88,1,10,Poke,Left,87,23,20,9,,,0.42,0 days 04:14:18.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:51:32,1.8.1,PRexp,0,3.88,1,10,Poke,Left,87,24,20,9,,,0.04,0 days 04:14:19.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:53:37,1.8.1,PRexp,0,3.87,1,10,Poke,Left,87,25,20,9,,,0.13,0 days 04:16:24.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:53:38,1.8.1,PRexp,0,3.87,1,10,Poke,Left,88,25,20,9,,,0.28,0 days 04:16:25.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:53:40,1.8.1,PRexp,0,3.88,1,10,Poke,Left,88,26,20,9,,,0.04,0 days 04:16:27.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:53:43,1.8.1,PRexp,0,3.87,1,10,Poke,Left,89,26,20,9,,,0.17,0 days 04:16:30.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:57:02,1.8.1,PRexp,0,3.87,1,10,Poke,Left,89,27,20,9,,,0.1,0 days 04:19:49.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 19:57:03,1.8.1,PRexp,0,3.87,1,10,Poke,Left,90,27,20,9,,,0.09,0 days 04:19:50.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:57:48,1.8.1,PRexp,0,3.87,1,10,Poke,Left,91,27,20,9,,,0.04,0 days 04:20:35.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 19:57:50,1.8.1,PRexp,0,3.87,1,10,Poke,Left,92,27,20,9,,,0.22,0 days 04:20:37.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 20:00:14,1.8.1,PRexp,0,3.87,1,10,Poke,Left,93,27,20,9,,,0.0,0 days 04:23:01.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 20:00:17,1.8.1,PRexp,0,3.88,1,10,Poke,Left,94,27,20,9,,,0.34,0 days 04:23:04.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 20:00:18,1.8.1,PRexp,0,3.87,1,10,Pellet,Left,94,27,21,10,0.37,754.0,,0 days 04:23:05.000000000,1.0,12.566666666666666,0.0,0.0,,0,PR
2021-07-27 20:00:29,1.8.1,PRexp,0,3.87,1,11,Poke,Left,95,27,21,10,,,0.38,0 days 04:23:16.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 20:00:34,1.8.1,PRexp,0,3.87,1,11,Poke,Left,96,27,21,10,,,0.19,0 days 04:23:21.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 20:01:39,1.8.1,PRexp,0,3.87,1,11,Poke,Left,97,27,21,10,,,0.16,0 days 04:24:26.000000000,0.0,,1.0,0.0,1.0,0,PR
2021-07-27 20:01:40,1.8.1,PRexp,0,3.88,1,11,Poke,Left,97,28,21,10,,,0.18,0 days 04:24:27.000000000,0.0,,0.0,1.0,0.0,0,PR
2021-07-27 20:01:42,1.8.1,PRexp,0,3.87,1,11,Poke,Left,98,28,21,10,,,0.51,0 days 04:24:29.000000000,0.0,,1.0,0.0,1.0,0,PR
