MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/26/2021 20:53,1.8.1,FR1,3,3.96,1,1,Left,Left,1,0,0,0,nan,nan,0.05
7/26/2021 20:53,1.8.1,FR1,3,3.96,4,1,Pellet,Left,1,0,1,0,2.14,nan,nan
7/26/2021 20:53,1.8.1,FR1,3,3.96,1,1,Left,Left,2,0,1,0,nan,nan,0.18
7/26/2021 20:55,1.8.1,FR1,3,3.96,3,1,Pellet,Left,2,0,2,0,Timed_out,104,nan
7/26/2021 21:01,1.8.1,FR1,3,3.95,1,1,Right,Left,2,1,2,0,nan,nan,0.12
7/26/2021 21:02,1.8.1,FR1,3,3.95,1,1,Left,Left,3,1,2,0,nan,nan,0.17
7/26/2021 21:02,1.8.1,FR1,3,3.96,1,1,Pellet,Left,3,1,3,0,0.5,471,nan
7/26/2021 21:03,1.8.1,FR1,3,3.95,1,1,Left,Left,4,1,3,0,nan,nan,0.22
7/26/2021 21:03,1.8.1,FR1,3,3.95,2,1,Pellet,Left,4,1,4,0,0.44,37,nan
7/26/2021 21:04,1.8.1,FR1,3,3.96,1,1,Left,Left,5,1,4,0,nan,nan,0.03
7/26/2021 21:04,1.8.1,FR1,3,3.96,1,1,Pellet,Left,5,1,5,0,0.18,33,nan
7/26/2021 21:04,1.8.1,FR1,3,3.95,1,1,Left,Left,6,1,5,0,nan,nan,0.08
7/26/2021 21:04,1.8.1,FR1,3,3.95,3,1,Pellet,Left,6,1,6,0,0.06,30,nan
7/26/2021 21:04,1.8.1,FR1,3,3.95,1,1,Left,Left,7,1,6,0,nan,nan,0.09
7/26/2021 21:05,1.8.1,FR1,3,3.96,2,1,Pellet,Left,7,1,7,0,16.79,33,nan
7/26/2021 21:05,1.8.1,FR1,3,3.95,1,1,Left,Left,8,1,7,0,nan,nan,0.13
7/26/2021 21:05,1.8.1,FR1,3,3.95,4,1,Pellet,Left,8,1,8,0,9.81,44,nan
7/26/2021 21:06,1.8.1,FR1,3,3.95,1,1,Left,Left,9,1,8,0,nan,nan,0.08
7/26/2021 21:06,1.8.1,FR1,3,3.95,2,1,Pellet,Left,9,1,9,0,0.12,32,nan
7/26/2021 21:06,1.8.1,FR1,3,3.95,1,1,Left,Left,10,1,9,0,nan,nan,0.58
7/26/2021 21:06,1.8.1,FR1,3,3.95,2,1,Pellet,Left,10,1,10,0,0.37,31,nan
7/26/2021 21:07,1.8.1,FR1,3,3.95,1,1,Left,Left,11,1,10,0,nan,nan,0.04
7/26/2021 21:07,1.8.1,FR1,3,3.95,2,1,Pellet,Left,11,1,11,0,0.37,17,nan
7/26/2021 21:07,1.8.1,FR1,3,3.95,1,1,Left,Left,12,1,11,0,nan,nan,0.77
7/26/2021 21:07,1.8.1,FR1,3,3.95,7,1,Pellet,Left,12,1,12,0,8.22,39,nan
7/26/2021 21:09,1.8.1,FR1,3,3.95,1,1,Left,Left,13,1,12,0,nan,nan,0.07
7/26/2021 21:09,1.8.1,FR1,3,3.95,1,1,Pellet,Left,13,1,13,0,0.31,115,nan
7/26/2021 21:09,1.8.1,FR1,3,3.95,1,1,Left,Left,14,1,13,0,nan,nan,0.05
7/26/2021 21:09,1.8.1,FR1,3,3.95,1,1,Pellet,Left,14,1,14,0,0.56,7,nan
7/26/2021 21:24,1.8.1,FR1,3,3.95,1,1,Left,Left,15,1,14,0,nan,nan,0.12
7/26/2021 21:24,1.8.1,FR1,3,3.95,2,1,Pellet,Left,15,1,15,0,1.7,906,nan
7/26/2021 21:28,1.8.1,FR1,3,3.95,1,1,Left,Left,16,1,15,0,nan,nan,0.16
7/26/2021 21:28,1.8.1,FR1,3,3.96,1,1,Pellet,Left,16,1,16,0,0.12,237,nan
7/26/2021 21:34,1.8.1,FR1,3,3.95,1,1,Right,Left,16,2,16,0,nan,nan,0.16
7/26/2021 21:34,1.8.1,FR1,3,3.95,1,1,Left,Left,17,2,16,0,nan,nan,0.16
7/26/2021 21:34,1.8.1,FR1,3,3.95,1,1,Pellet,Left,17,2,17,0,0.31,313,nan
7/26/2021 21:43,1.8.1,FR1,3,3.95,1,1,Left,Left,18,2,17,0,nan,nan,0.25
