MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/16/2021 17:07:27,1.8.1,PRexp,4,4.19,1,1,Left,Left,1,0,0,0,nan,nan,0.19
8/16/2021 17:12:34,1.8.1,PRexp,4,4.20,3,1,Pellet,Left,1,0,1,1,Timed_out,nan,nan
8/16/2021 18:35:52,1.8.1,PRexp,4,4.18,1,1,Left,Left,2,0,1,0,nan,nan,0.16
8/16/2021 18:35:55,1.8.1,PRexp,4,4.18,3,1,Pellet,Left,2,0,2,1,0.06,5001,nan
8/16/2021 18:36:22,1.8.1,PRexp,4,4.18,1,2,Right,Left,2,1,2,1,nan,nan,0.13
8/16/2021 18:36:23,1.8.1,PRexp,4,4.19,1,2,Left,Left,3,1,2,1,nan,nan,0.16
8/16/2021 18:36:28,1.8.1,PRexp,4,4.18,1,2,Right,Left,3,2,2,1,nan,nan,0.24
8/16/2021 18:36:29,1.8.1,PRexp,4,4.18,1,2,Right,Left,3,3,2,1,nan,nan,0.01
8/16/2021 18:36:32,1.8.1,PRexp,4,4.18,1,2,Left,Left,4,3,2,1,nan,nan,0.30
8/16/2021 18:36:33,1.8.1,PRexp,4,4.18,1,2,Pellet,Left,4,3,3,2,0.18,38,nan
8/16/2021 18:36:53,1.8.1,PRexp,4,4.19,1,3,Left,Left,5,3,3,2,nan,nan,0.03
8/16/2021 18:36:54,1.8.1,PRexp,4,4.18,1,3,Left,Left,6,3,3,2,nan,nan,0.10
8/16/2021 18:36:56,1.8.1,PRexp,4,4.18,1,3,Left,Left,7,3,3,2,nan,nan,0.21
8/16/2021 18:36:57,1.8.1,PRexp,4,4.19,1,3,Pellet,Left,7,3,4,3,0.44,24,nan
8/16/2021 18:37:16,1.8.1,PRexp,4,4.18,1,4,Left,Left,8,3,4,3,nan,nan,0.02
8/16/2021 18:37:18,1.8.1,PRexp,4,4.19,1,4,Left,Left,9,3,4,3,nan,nan,0.43
8/16/2021 18:37:46,1.8.1,PRexp,4,4.19,1,4,Left,Left,10,3,4,3,nan,nan,0.01
8/16/2021 18:37:48,1.8.1,PRexp,4,4.19,1,4,Left,Left,11,3,4,3,nan,nan,0.45
8/16/2021 18:37:49,1.8.1,PRexp,4,4.18,1,4,Pellet,Left,11,3,5,4,0.25,52,nan
8/16/2021 18:38:09,1.8.1,PRexp,4,4.19,1,5,Left,Left,12,3,5,4,nan,nan,0.03
8/16/2021 18:38:10,1.8.1,PRexp,4,4.18,1,5,Left,Left,13,3,5,4,nan,nan,0.37
8/16/2021 18:38:12,1.8.1,PRexp,4,4.19,1,5,Left,Left,14,3,5,4,nan,nan,0.03
8/16/2021 18:38:17,1.8.1,PRexp,4,4.18,1,5,Left,Left,15,3,5,4,nan,nan,0.08
8/16/2021 18:38:18,1.8.1,PRexp,4,4.18,1,5,Left,Left,16,3,5,4,nan,nan,0.32
8/16/2021 18:38:19,1.8.1,PRexp,4,4.18,2,5,Pellet,Left,16,3,6,5,0.06,30,nan
8/16/2021 18:38:34,1.8.1,PRexp,4,4.19,1,6,Left,Left,17,3,6,5,nan,nan,0.33
8/16/2021 18:38:36,1.8.1,PRexp,4,4.18,1,6,Left,Left,18,3,6,5,nan,nan,0.07
8/16/2021 18:38:42,1.8.1,PRexp,4,4.19,1,6,Left,Left,19,3,6,5,nan,nan,0.73
8/16/2021 18:38:46,1.8.1,PRexp,4,4.19,1,6,Right,Left,19,4,6,5,nan,nan,0.40
8/16/2021 18:38:51,1.8.1,PRexp,4,4.18,1,6,Left,Left,20,4,6,5,nan,nan,0.14
8/16/2021 18:39:01,1.8.1,PRexp,4,4.19,1,6,Left,Left,21,4,6,5,nan,nan,0.35
8/16/2021 18:39:02,1.8.1,PRexp,4,4.19,1,6,Left,Left,22,4,6,5,nan,nan,0.00
8/16/2021 18:39:03,1.8.1,PRexp,4,4.19,1,6,Pellet,Left,22,4,7,6,0.19,44,nan
8/16/2021 18:39:20,1.8.1,PRexp,4,4.19,1,7,Left,Left,23,4,7,6,nan,nan,0.06
