MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/10/2020 10:51:22,3,3.94,0,1,Poke,Left,1,0,0,nan
7/10/2020 10:51:30,3,3.94,1,1,Pellet,Left,1,0,1,5
7/10/2020 10:51:53,3,3.94,0,1,Poke,Left,1,1,1,nan
7/10/2020 10:51:55,3,3.94,0,1,Poke,Left,2,1,1,nan
7/10/2020 10:52:11,3,3.94,1,1,Pellet,Left,2,1,2,12
7/10/2020 10:53:44,3,3.94,0,1,Poke,Left,3,1,2,nan
7/10/2020 10:53:51,3,3.94,1,1,Pellet,Left,3,1,3,3
7/10/2020 10:56:04,3,3.94,0,1,Poke,Left,4,1,3,nan
7/10/2020 10:56:12,3,3.94,1,1,Pellet,Left,4,1,4,5
7/10/2020 10:56:25,3,3.94,0,1,Poke,Left,5,1,4,nan
7/10/2020 10:56:30,3,3.94,1,1,Pellet,Left,5,1,5,2
7/10/2020 10:57:06,3,3.94,0,1,Poke,Left,5,2,5,nan
7/10/2020 10:57:21,3,3.94,0,1,Poke,Left,5,3,5,nan
7/10/2020 11:00:27,3,3.94,0,1,Poke,Left,6,3,5,nan
7/10/2020 11:00:33,3,3.94,1,1,Pellet,Left,6,3,6,1
7/10/2020 11:00:46,3,3.94,0,1,Poke,Left,7,3,6,nan
7/10/2020 11:00:55,3,3.94,2,1,Pellet,Left,7,3,7,4
7/10/2020 11:01:04,3,3.94,0,1,Poke,Left,8,3,7,nan
7/10/2020 11:01:23,3,3.94,2,1,Pellet,Left,8,3,8,13
7/10/2020 11:04:31,3,3.93,0,1,Poke,Left,9,3,8,nan
7/10/2020 11:04:44,3,3.94,1,1,Pellet,Left,9,3,9,9
7/10/2020 11:06:33,3,3.94,0,1,Poke,Left,10,3,9,nan
7/10/2020 11:06:47,3,3.94,2,1,Pellet,Left,10,3,10,6
7/10/2020 11:09:10,3,3.93,0,1,Poke,Left,11,3,10,nan
7/10/2020 11:09:17,3,3.94,1,1,Pellet,Left,11,3,11,4
7/10/2020 11:09:29,3,3.94,0,1,Poke,Left,12,3,11,nan
7/10/2020 11:10:45,3,3.94,1,1,Pellet,Left,12,3,12,12
7/10/2020 11:10:55,3,3.94,0,1,Poke,Left,12,4,12,nan
7/10/2020 11:10:57,3,3.94,0,1,Poke,Left,12,5,12,nan
7/10/2020 11:10:58,3,3.94,0,1,Poke,Left,12,6,12,nan
7/10/2020 11:11:03,3,3.94,0,1,Poke,Left,13,6,12,nan
7/10/2020 11:11:14,3,3.93,1,1,Pellet,Left,13,6,13,3
7/10/2020 11:11:38,3,3.93,0,1,Poke,Left,13,7,13,nan
7/10/2020 11:11:39,3,3.93,0,1,Poke,Left,13,8,13,nan
7/10/2020 11:11:40,3,3.94,0,1,Poke,Left,13,9,13,nan
7/10/2020 11:11:57,3,3.94,0,1,Poke,Left,13,10,13,nan
7/10/2020 11:12:02,3,3.94,0,1,Poke,Left,14,10,13,nan
7/10/2020 11:12:10,3,3.93,1,1,Pellet,Left,14,10,14,2
7/10/2020 11:12:16,3,3.94,0,1,Poke,Left,15,10,14,nan
7/10/2020 11:12:41,3,3.93,1,1,Pellet,Left,15,10,15,18
7/10/2020 11:15:17,3,3.94,0,1,Poke,Left,15,11,15,nan
7/10/2020 11:18:36,3,3.94,0,1,Poke,Left,15,12,15,nan
7/10/2020 11:20:57,3,3.94,0,1,Poke,Left,16,12,15,nan
7/10/2020 11:21:01,3,3.94,1,1,Pellet,Left,16,12,16,1
7/10/2020 11:21:21,3,3.93,0,1,Poke,Left,17,12,16,nan
7/10/2020 11:21:31,3,3.93,1,1,Pellet,Left,17,12,17,6
7/10/2020 11:21:48,3,3.94,0,1,Poke,Left,18,12,17,nan
7/10/2020 11:22:14,3,3.93,2,1,Pellet,Left,18,12,18,20
7/10/2020 11:23:40,3,3.93,0,1,Poke,Left,19,12,18,nan
7/10/2020 11:24:10,3,3.93,2,1,Pellet,Left,19,12,19,23
7/10/2020 11:24:14,3,3.94,0,1,Poke,Left,19,13,19,nan
7/10/2020 11:24:19,3,3.94,0,1,Poke,Left,20,13,19,nan
7/10/2020 11:24:44,3,3.93,1,1,Pellet,Left,20,13,20,20
7/10/2020 11:26:28,3,3.94,0,1,Poke,Left,21,13,20,nan
7/10/2020 11:26:41,3,3.93,1,1,Pellet,Left,21,13,21,2
7/10/2020 11:26:59,3,3.93,0,1,Poke,Left,21,14,21,nan
7/10/2020 11:29:08,3,3.93,0,1,Poke,Left,21,15,21,nan
7/10/2020 11:31:22,3,3.93,0,1,Poke,Left,22,15,21,nan
7/10/2020 11:31:29,3,3.93,1,1,Pellet,Left,22,15,22,3
7/10/2020 11:31:50,3,3.94,0,1,Poke,Left,23,15,22,nan
7/10/2020 11:31:57,3,3.93,1,1,Pellet,Left,23,15,23,4
7/10/2020 11:34:04,3,3.93,0,1,Poke,Left,24,15,23,nan
7/10/2020 11:34:09,3,3.93,1,1,Pellet,Left,24,15,24,2
7/10/2020 11:34:30,3,3.93,0,1,Poke,Left,24,16,24,nan
7/10/2020 11:34:52,3,3.94,0,1,Poke,Left,24,17,24,nan
7/10/2020 11:34:58,3,3.93,0,1,Poke,Left,24,18,24,nan
7/10/2020 11:35:31,3,3.94,0,1,Poke,Left,25,18,24,nan
7/10/2020 11:35:36,3,3.94,1,1,Pellet,Left,25,18,25,2
7/10/2020 11:36:00,3,3.93,0,1,Poke,Left,26,18,25,nan
7/10/2020 11:36:43,3,3.93,2,1,Pellet,Left,26,18,26,32
7/10/2020 11:37:30,3,3.93,0,1,Poke,Left,26,19,26,nan
7/10/2020 11:37:59,3,3.94,0,1,Poke,Left,27,19,26,nan
7/10/2020 11:38:18,3,3.93,1,1,Pellet,Left,27,19,27,2
7/10/2020 11:39:24,3,3.94,0,1,Poke,Left,28,19,27,nan
7/10/2020 11:39:30,3,3.94,1,1,Pellet,Left,28,19,28,1
7/10/2020 11:40:53,3,3.93,0,1,Poke,Left,29,19,28,nan
7/10/2020 11:41:02,3,3.94,1,1,Pellet,Left,29,19,29,4
7/10/2020 11:41:04,3,3.93,0,1,Poke,Left,30,19,29,nan
7/10/2020 11:41:11,3,3.93,2,1,Pellet,Left,30,19,30,1
7/10/2020 11:47:58,3,3.93,0,1,Poke,Left,31,19,30,nan
