MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/12/2020 9:50:54,3,3.91,0,1,Poke,Left,1,0,0,nan
7/12/2020 9:51:02,3,3.90,1,1,Pellet,Left,1,0,1,1
7/12/2020 9:52:51,3,3.91,0,1,Poke,Left,2,0,1,nan
7/12/2020 9:52:59,3,3.90,1,1,Pellet,Left,2,0,2,4
7/12/2020 9:54:00,3,3.91,0,1,Poke,Left,3,0,2,nan
7/12/2020 9:54:11,3,3.91,2,1,Pellet,Left,3,0,3,6
7/12/2020 9:55:51,3,3.91,0,1,Poke,Left,3,1,3,nan
7/12/2020 9:57:30,3,3.91,0,1,Poke,Left,4,1,3,nan
7/12/2020 9:57:38,3,3.91,2,1,Pellet,Left,4,1,4,1
7/12/2020 9:58:29,3,3.91,0,1,Poke,Left,5,1,4,nan
7/12/2020 9:58:52,3,3.90,2,1,Pellet,Left,5,1,5,18
7/12/2020 9:59:53,3,3.90,0,1,Poke,Left,5,2,5,nan
7/12/2020 10:01:18,3,3.90,0,1,Poke,Left,6,2,5,nan
7/12/2020 10:01:27,3,3.90,2,1,Pellet,Left,6,2,6,3
7/12/2020 10:01:47,3,3.90,0,1,Poke,Left,6,3,6,nan
7/12/2020 10:02:10,3,3.90,0,1,Poke,Left,7,3,6,nan
7/12/2020 10:02:24,3,3.90,2,1,Pellet,Left,7,3,7,8
7/12/2020 10:04:50,3,3.90,0,1,Poke,Left,8,3,7,nan
7/12/2020 10:06:03,3,3.90,1,1,Pellet,Left,8,3,8,1
7/12/2020 10:10:59,3,3.91,0,1,Poke,Left,9,3,8,nan
7/12/2020 10:11:06,3,3.90,1,1,Pellet,Left,9,3,9,2
7/12/2020 10:11:08,3,3.90,0,1,Poke,Left,10,3,9,nan
7/12/2020 10:11:24,3,3.90,1,1,Pellet,Left,10,3,10,13
7/12/2020 10:14:46,3,3.91,0,1,Poke,Left,11,3,10,nan
7/12/2020 10:18:18,3,3.90,1,1,Pellet,Left,11,3,11,39
7/12/2020 10:18:23,3,3.91,0,1,Poke,Left,12,3,11,nan
7/12/2020 10:18:28,3,3.90,1,1,Pellet,Left,12,3,12,2
7/12/2020 10:18:44,3,3.90,0,1,Poke,Left,13,3,12,nan
7/12/2020 10:23:50,3,3.91,1,1,Pellet,Left,13,3,13,21
7/12/2020 10:25:24,3,3.90,0,1,Poke,Left,13,4,13,nan
7/12/2020 10:25:25,3,3.90,0,1,Poke,Left,13,5,13,nan
7/12/2020 10:25:38,3,3.90,0,1,Poke,Left,14,5,13,nan
7/12/2020 10:25:55,3,3.89,3,1,Pellet,Left,14,5,14,11
7/12/2020 10:27:50,3,3.90,0,1,Poke,Left,14,6,14,nan
7/12/2020 10:31:05,3,3.90,0,1,Poke,Left,15,6,14,nan
7/12/2020 10:37:59,3,3.90,1,1,Pellet,Left,15,6,15,148
7/12/2020 10:38:08,3,3.90,0,1,Poke,Left,15,7,15,nan
7/12/2020 10:39:09,3,3.90,0,1,Poke,Left,16,7,15,nan
7/12/2020 10:39:54,3,3.89,1,1,Pellet,Left,16,7,16,23
7/12/2020 10:42:41,3,3.90,0,1,Poke,Left,17,7,16,nan
7/12/2020 10:42:47,3,3.89,1,1,Pellet,Left,17,7,17,2
7/12/2020 10:43:03,3,3.90,0,1,Poke,Left,17,8,17,nan
7/12/2020 10:46:04,3,3.90,0,1,Poke,Left,18,8,17,nan
7/12/2020 10:46:09,3,3.90,1,1,Pellet,Left,18,8,18,2
7/12/2020 10:46:19,3,3.90,0,1,Poke,Left,19,8,18,nan
7/12/2020 10:49:43,3,3.90,1,1,Pellet,Left,19,8,19,2
