MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/7/2020 18:13:05,1.1.45,0,3.76,0,FR1,Poke,Left,1,0,0,nan
8/7/2020 18:13:52,1.1.45,0,3.75,2,FR1,Pellet,Left,1,0,1,43
8/7/2020 18:15:56,1.1.45,0,3.75,0,FR1,Poke,Left,2,0,1,nan
8/7/2020 18:16:00,1.1.45,0,3.75,1,FR1,Pellet,Left,2,0,2,2
8/7/2020 18:20:48,1.1.45,0,3.75,0,FR1,Poke,Left,3,0,2,nan
8/7/2020 18:20:52,1.1.45,0,3.75,1,FR1,Pellet,Left,3,0,3,2
8/7/2020 18:21:19,1.1.45,0,3.75,0,FR1,Poke,Left,4,0,3,nan
8/7/2020 18:21:23,1.1.45,0,3.75,1,FR1,Pellet,Left,4,0,4,2
8/7/2020 18:24:37,1.1.45,0,3.76,0,FR1,Poke,Left,5,0,4,nan
8/7/2020 18:24:41,1.1.45,0,3.76,1,FR1,Pellet,Left,5,0,5,2
8/7/2020 18:27:11,1.1.45,0,3.76,0,FR1,Poke,Left,6,0,5,nan
8/7/2020 18:27:14,1.1.45,0,3.76,1,FR1,Pellet,Left,6,0,6,1
8/7/2020 18:27:49,1.1.45,0,3.76,0,FR1,Poke,Left,7,0,6,nan
8/7/2020 18:27:51,1.1.45,0,3.76,1,FR1,Pellet,Left,7,0,7,0
8/7/2020 18:30:18,1.1.45,0,3.76,0,FR1,Poke,Left,8,0,7,nan
8/7/2020 18:30:22,1.1.45,0,3.75,1,FR1,Pellet,Left,8,0,8,2
8/7/2020 18:39:42,1.1.45,0,3.75,0,FR1,Poke,Left,9,0,8,nan
8/7/2020 18:39:45,1.1.45,0,3.75,1,FR1,Pellet,Left,9,0,9,1
8/7/2020 18:40:09,1.1.45,0,3.75,0,FR1,Poke,Left,10,0,9,nan
8/7/2020 18:40:13,1.1.45,0,3.75,1,FR1,Pellet,Left,10,0,10,2
8/7/2020 18:40:35,1.1.45,0,3.75,0,FR1,Poke,Left,11,0,10,nan
8/7/2020 18:40:39,1.1.45,0,3.76,1,FR1,Pellet,Left,11,0,11,2
8/7/2020 18:55:49,1.1.45,0,3.75,0,FR1,Poke,Left,12,0,11,nan
8/7/2020 18:55:53,1.1.45,0,3.75,1,FR1,Pellet,Left,12,0,12,2
8/7/2020 18:56:21,1.1.45,0,3.75,0,FR1,Poke,Left,13,0,12,nan
8/7/2020 18:56:25,1.1.45,0,3.76,1,FR1,Pellet,Left,13,0,13,2
8/7/2020 18:56:46,1.1.45,0,3.76,0,FR1,Poke,Left,14,0,13,nan
8/7/2020 18:56:50,1.1.45,0,3.76,1,FR1,Pellet,Left,14,0,14,1
8/7/2020 18:57:15,1.1.45,0,3.76,0,FR1,Poke,Left,15,0,14,nan
8/7/2020 18:57:20,1.1.45,0,3.76,2,FR1,Pellet,Left,15,0,15,2
8/7/2020 18:58:03,1.1.45,0,3.76,0,FR1,Poke,Left,16,0,15,nan
8/7/2020 18:58:09,1.1.45,0,3.75,1,FR1,Pellet,Left,16,0,16,3
8/7/2020 19:09:52,1.1.45,0,3.75,0,FR1,Poke,Left,17,0,16,nan
8/7/2020 19:09:57,1.1.45,0,3.75,1,FR1,Pellet,Left,17,0,17,2
8/7/2020 19:10:18,1.1.45,0,3.75,0,FR1,Poke,Left,18,0,17,nan
8/7/2020 19:10:22,1.1.45,0,3.75,1,FR1,Pellet,Left,18,0,18,2
8/7/2020 19:10:38,1.1.45,0,3.75,0,FR1,Poke,Left,19,0,18,nan
8/7/2020 19:10:42,1.1.45,0,3.75,1,FR1,Pellet,Left,19,0,19,2
8/7/2020 19:11:11,1.1.45,0,3.75,0,FR1,Poke,Left,20,0,19,nan
8/7/2020 19:11:15,1.1.45,0,3.75,1,FR1,Pellet,Left,20,0,20,2
8/7/2020 19:11:51,1.1.45,0,3.75,0,FR1,Poke,Left,21,0,20,nan
8/7/2020 19:11:55,1.1.45,0,3.75,1,FR1,Pellet,Left,21,0,21,2
8/7/2020 19:17:50,1.1.45,0,3.75,0,FR1,Poke,Left,22,0,21,nan
8/7/2020 19:18:02,1.1.45,0,3.75,1,FR1,Pellet,Left,22,0,22,10
8/7/2020 19:32:19,1.1.45,0,3.75,0,FR1,Poke,Left,23,0,22,nan
8/7/2020 19:32:24,1.1.45,0,3.75,1,FR1,Pellet,Left,23,0,23,2
8/7/2020 19:33:11,1.1.45,0,3.75,0,FR1,Poke,Left,24,0,23,nan
8/7/2020 19:33:15,1.1.45,0,3.75,1,FR1,Pellet,Left,24,0,24,2
8/7/2020 19:47:14,1.1.45,0,3.75,0,FR1,Poke,Left,25,0,24,nan
8/7/2020 19:47:19,1.1.45,0,3.74,1,FR1,Pellet,Left,25,0,25,3
8/7/2020 19:47:41,1.1.45,0,3.74,0,FR1,Poke,Left,26,0,25,nan
8/7/2020 19:47:44,1.1.45,0,3.74,1,FR1,Pellet,Left,26,0,26,1
8/7/2020 19:48:06,1.1.45,0,3.74,0,FR1,Poke,Left,27,0,26,nan
8/7/2020 19:48:09,1.1.45,0,3.75,1,FR1,Pellet,Left,27,0,27,1
8/7/2020 19:48:32,1.1.45,0,3.75,0,FR1,Poke,Left,28,0,27,nan
8/7/2020 20:11:45,1.1.45,0,3.74,1,FR1,Pellet,Left,28,0,28,Timed_out
8/7/2020 20:11:49,1.1.45,0,3.74,0,FR1,Poke,Left,29,0,28,nan
8/7/2020 20:11:55,1.1.45,0,3.74,1,FR1,Pellet,Left,29,0,29,4
8/7/2020 20:12:14,1.1.45,0,3.74,0,FR1,Poke,Left,30,0,29,nan
8/7/2020 20:12:17,1.1.45,0,3.74,1,FR1,Pellet,Left,30,0,30,1
8/7/2020 20:12:36,1.1.45,0,3.74,0,FR1,Poke,Left,31,0,30,nan
8/7/2020 20:12:39,1.1.45,0,3.74,1,FR1,Pellet,Left,31,0,31,2
8/7/2020 20:13:03,1.1.45,0,3.74,0,FR1,Poke,Left,32,0,31,nan
8/7/2020 20:13:07,1.1.45,0,3.74,1,FR1,Pellet,Left,32,0,32,1
