MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/18/2020 13:03:13,1.1.45,0,4.18,0,FR1,Poke,Left,1,0,0,nan
8/18/2020 13:12:57,1.1.45,0,4.18,3,FR1,Pellet,Left,1,0,1,Timed_out
8/18/2020 13:21:35,1.1.45,0,4.18,0,FR1,Poke,Left,2,0,1,nan
8/18/2020 13:26:11,1.1.45,0,4.18,2,FR1,Pellet,Left,2,0,2,99
8/18/2020 13:28:01,1.1.45,0,4.18,0,FR1,Poke,Left,2,1,2,nan
8/18/2020 13:29:31,1.1.45,0,4.18,0,FR1,Poke,Left,3,1,2,nan
8/18/2020 13:29:34,1.1.45,0,4.18,1,FR1,Pellet,Left,3,1,3,1
8/18/2020 13:42:28,1.1.45,0,4.17,0,FR1,Poke,Left,4,1,3,nan
8/18/2020 13:42:49,1.1.45,0,4.17,1,FR1,Pellet,Left,4,1,4,19
8/18/2020 13:43:14,1.1.45,0,4.17,0,FR1,Poke,Left,5,1,4,nan
8/18/2020 13:43:20,1.1.45,0,4.18,1,FR1,Pellet,Left,5,1,5,4
8/18/2020 14:01:35,1.1.45,0,4.18,0,FR1,Poke,Left,6,1,5,nan
8/18/2020 14:01:37,1.1.45,0,4.17,1,FR1,Pellet,Left,6,1,6,1
8/18/2020 14:08:34,1.1.45,0,4.18,0,FR1,Poke,Left,6,2,6,nan
8/18/2020 14:10:47,1.1.45,0,4.18,0,FR1,Poke,Left,6,3,6,nan
8/18/2020 14:11:42,1.1.45,0,4.18,0,FR1,Poke,Left,7,3,6,nan
8/18/2020 14:11:45,1.1.45,0,4.17,1,FR1,Pellet,Left,7,3,7,1
8/18/2020 14:12:31,1.1.45,0,4.17,0,FR1,Poke,Left,7,4,7,nan
8/18/2020 14:12:40,1.1.45,0,4.17,0,FR1,Poke,Left,8,4,7,nan
8/18/2020 14:12:44,1.1.45,0,4.16,2,FR1,Pellet,Left,8,4,8,1
8/18/2020 14:21:13,1.1.45,0,4.16,0,FR1,Poke,Left,8,5,8,nan
8/18/2020 14:21:15,1.1.45,0,4.16,0,FR1,Poke,Left,8,6,8,nan
8/18/2020 14:22:22,1.1.45,0,4.16,0,FR1,Poke,Left,8,7,8,nan
8/18/2020 14:22:31,1.1.45,0,4.16,0,FR1,Poke,Left,9,7,8,nan
8/18/2020 14:22:35,1.1.45,0,4.17,1,FR1,Pellet,Left,9,7,9,2
8/18/2020 14:24:51,1.1.45,0,4.17,0,FR1,Poke,Left,10,7,9,nan
8/18/2020 14:24:54,1.1.45,0,4.16,1,FR1,Pellet,Left,10,7,10,1
8/18/2020 14:35:26,1.1.45,0,4.16,0,FR1,Poke,Left,10,8,10,nan
8/18/2020 14:42:29,1.1.45,0,4.17,0,FR1,Poke,Left,11,8,10,nan
8/18/2020 14:42:31,1.1.45,0,4.16,1,FR1,Pellet,Left,11,8,11,0
8/18/2020 14:42:53,1.1.45,0,4.16,0,FR1,Poke,Left,11,9,11,nan
8/18/2020 14:57:46,1.1.45,0,4.16,0,FR1,Poke,Left,11,10,11,nan
8/18/2020 15:07:45,1.1.45,0,4.16,0,FR1,Poke,Left,11,11,11,nan
8/18/2020 15:25:46,1.1.45,0,4.16,0,FR1,Poke,Left,11,12,11,nan
8/18/2020 16:16:27,1.1.45,0,4.16,0,FR1,Poke,Left,12,12,11,nan
8/18/2020 16:16:29,1.1.45,0,4.15,1,FR1,Pellet,Left,12,12,12,1
8/18/2020 16:17:05,1.1.45,0,4.15,0,FR1,Poke,Left,13,12,12,nan
8/18/2020 16:17:07,1.1.45,0,4.15,1,FR1,Pellet,Left,13,12,13,0
8/18/2020 16:17:33,1.1.45,0,4.15,0,FR1,Poke,Left,14,12,13,nan
8/18/2020 16:17:35,1.1.45,0,4.15,1,FR1,Pellet,Left,14,12,14,0
8/18/2020 16:17:54,1.1.45,0,4.14,0,FR1,Poke,Left,15,12,14,nan
8/18/2020 16:17:56,1.1.45,0,4.14,1,FR1,Pellet,Left,15,12,15,0
8/18/2020 16:18:10,1.1.45,0,4.14,0,FR1,Poke,Left,16,12,15,nan
8/18/2020 16:18:13,1.1.45,0,4.14,1,FR1,Pellet,Left,16,12,16,1
8/18/2020 16:18:36,1.1.45,0,4.14,0,FR1,Poke,Left,17,12,16,nan
8/18/2020 16:18:38,1.1.45,0,4.15,1,FR1,Pellet,Left,17,12,17,0
8/18/2020 16:19:02,1.1.45,0,4.15,0,FR1,Poke,Left,18,12,17,nan
8/18/2020 16:19:04,1.1.45,0,4.15,1,FR1,Pellet,Left,18,12,18,0
8/18/2020 17:41:24,1.1.45,0,4.15,0,FR1,Poke,Left,19,12,18,nan
8/18/2020 17:42:23,1.1.45,0,4.14,1,FR1,Pellet,Left,19,12,19,57
8/18/2020 18:24:05,1.1.45,0,4.14,0,FR1,Poke,Left,20,12,19,nan
8/18/2020 18:24:09,1.1.45,0,4.13,1,FR1,Pellet,Left,20,12,20,2
8/18/2020 18:40:20,1.1.45,0,4.13,0,FR1,Poke,Left,21,12,20,nan
8/18/2020 18:40:22,1.1.45,0,4.13,1,FR1,Pellet,Left,21,12,21,0
8/18/2020 18:40:36,1.1.45,0,4.13,0,FR1,Poke,Left,22,12,21,nan
8/18/2020 18:40:38,1.1.45,0,4.13,1,FR1,Pellet,Left,22,12,22,0
8/18/2020 18:41:11,1.1.45,0,4.13,0,FR1,Poke,Left,23,12,22,nan
8/18/2020 18:41:13,1.1.45,0,4.13,1,FR1,Pellet,Left,23,12,23,0
8/18/2020 18:41:40,1.1.45,0,4.12,0,FR1,Poke,Left,24,12,23,nan
8/18/2020 18:41:42,1.1.45,0,4.12,1,FR1,Pellet,Left,24,12,24,0
8/18/2020 18:41:59,1.1.45,0,4.13,0,FR1,Poke,Left,25,12,24,nan
8/18/2020 18:42:01,1.1.45,0,4.13,1,FR1,Pellet,Left,25,12,25,1
8/18/2020 18:42:59,1.1.45,0,4.13,0,FR1,Poke,Left,26,12,25,nan
8/18/2020 18:43:02,1.1.45,0,4.13,1,FR1,Pellet,Left,26,12,26,1
8/18/2020 18:43:38,1.1.45,0,4.13,0,FR1,Poke,Left,27,12,26,nan
8/18/2020 18:43:41,1.1.45,0,4.13,1,FR1,Pellet,Left,27,12,27,0
8/18/2020 18:44:09,1.1.45,0,4.13,0,FR1,Poke,Left,28,12,27,nan
8/18/2020 18:44:12,1.1.45,0,4.13,1,FR1,Pellet,Left,28,12,28,2
8/18/2020 18:44:27,1.1.45,0,4.13,0,FR1,Poke,Left,29,12,28,nan
8/18/2020 18:44:30,1.1.45,0,4.12,1,FR1,Pellet,Left,29,12,29,1
8/18/2020 19:55:38,1.1.45,0,4.12,0,FR1,Poke,Left,30,12,29,nan
8/18/2020 19:55:42,1.1.45,0,4.12,1,FR1,Pellet,Left,30,12,30,2
8/18/2020 19:56:03,1.1.45,0,4.12,0,FR1,Poke,Left,31,12,30,nan
8/18/2020 19:56:05,1.1.45,0,4.12,1,FR1,Pellet,Left,31,12,31,0
8/18/2020 19:56:25,1.1.45,0,4.12,0,FR1,Poke,Left,32,12,31,nan
8/18/2020 19:56:27,1.1.45,0,4.12,1,FR1,Pellet,Left,32,12,32,0
8/18/2020 19:56:39,1.1.45,0,4.12,0,FR1,Poke,Left,33,12,32,nan
8/18/2020 19:56:41,1.1.45,0,4.12,1,FR1,Pellet,Left,33,12,33,1
