MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/18/2020 12:01:40,1.1.45,0,4.20,0,FR1,Poke,Left,0,1,0,nan
8/18/2020 12:01:45,1.1.45,0,4.20,0,FR1,Poke,Left,0,2,0,nan
8/18/2020 12:01:51,1.1.45,0,4.20,0,FR1,Poke,Left,1,2,0,nan
8/18/2020 12:02:05,1.1.45,0,4.20,7,FR1,Pellet,Left,1,2,1,1
8/18/2020 12:02:08,1.1.45,0,4.20,0,FR1,Poke,Left,2,2,1,nan
8/18/2020 12:02:10,1.1.45,0,4.20,1,FR1,Pellet,Left,2,2,2,0
8/18/2020 12:02:12,1.1.45,0,4.20,0,FR1,Poke,Left,3,2,2,nan
8/18/2020 12:02:17,1.1.45,0,4.20,3,FR1,Pellet,Left,3,2,3,0
8/18/2020 12:02:19,1.1.45,0,4.20,0,FR1,Poke,Left,4,2,3,nan
8/18/2020 12:02:21,1.1.45,0,4.20,1,FR1,Pellet,Left,4,2,4,0
8/18/2020 12:02:23,1.1.45,0,4.20,0,FR1,Poke,Left,5,2,4,nan
8/18/2020 12:02:25,1.1.45,0,4.20,1,FR1,Pellet,Left,5,2,5,0
8/18/2020 12:02:27,1.1.45,0,4.20,0,FR1,Poke,Left,6,2,5,nan
8/18/2020 12:02:30,1.1.45,0,4.20,1,FR1,Pellet,Left,6,2,6,0
8/18/2020 12:02:31,1.1.45,0,4.20,0,FR1,Poke,Left,7,2,6,nan
8/18/2020 12:02:35,1.1.45,0,4.20,2,FR1,Pellet,Left,7,2,7,0
8/18/2020 12:02:37,1.1.45,0,4.20,0,FR1,Poke,Left,8,2,7,nan
8/18/2020 12:02:39,1.1.45,0,4.20,1,FR1,Pellet,Left,8,2,8,0
8/18/2020 12:02:41,1.1.45,0,4.20,0,FR1,Poke,Left,9,2,8,nan
8/18/2020 12:02:43,1.1.45,0,4.20,1,FR1,Pellet,Left,9,2,9,0
8/18/2020 12:02:45,1.1.45,0,4.20,0,FR1,Poke,Left,10,2,9,nan
8/18/2020 12:02:48,1.1.45,0,4.20,2,FR1,Pellet,Left,10,2,10,0
8/18/2020 12:02:51,1.1.45,0,4.20,0,FR1,Poke,Left,11,2,10,nan
8/18/2020 12:02:53,1.1.45,0,4.20,1,FR1,Pellet,Left,11,2,11,0
8/18/2020 12:02:55,1.1.45,0,4.20,0,FR1,Poke,Left,12,2,11,nan
8/18/2020 12:02:59,1.1.45,0,4.20,2,FR1,Pellet,Left,12,2,12,1
8/18/2020 12:03:01,1.1.45,0,4.20,0,FR1,Poke,Left,13,2,12,nan
8/18/2020 12:03:03,1.1.45,0,4.20,1,FR1,Pellet,Left,13,2,13,0
8/18/2020 12:36:00,1.1.45,0,4.19,0,FR1,Poke,Left,14,2,13,nan
8/18/2020 12:36:09,1.1.45,0,4.19,3,FR1,Pellet,Left,14,2,14,3
8/18/2020 12:36:16,1.1.45,0,4.19,0,FR1,Poke,Left,15,2,14,nan
8/18/2020 12:36:20,1.1.45,0,4.19,1,FR1,Pellet,Left,15,2,15,2
8/18/2020 12:36:22,1.1.45,0,4.19,0,FR1,Poke,Left,16,2,15,nan
8/18/2020 12:36:26,1.1.45,0,4.18,1,FR1,Pellet,Left,16,2,16,2
8/18/2020 12:36:33,1.1.45,0,4.19,0,FR1,Poke,Left,17,2,16,nan
8/18/2020 12:36:40,1.1.45,0,4.19,1,FR1,Pellet,Left,17,2,17,5
8/18/2020 12:36:42,1.1.45,0,4.19,0,FR1,Poke,Left,18,2,17,nan
8/18/2020 12:36:44,1.1.45,0,4.19,1,FR1,Pellet,Left,18,2,18,0
8/18/2020 12:36:50,1.1.45,0,4.19,0,FR1,Poke,Left,19,2,18,nan
8/18/2020 12:36:54,1.1.45,0,4.18,1,FR1,Pellet,Left,19,2,19,2
8/18/2020 12:36:55,1.1.45,0,4.18,0,FR1,Poke,Left,20,2,19,nan
8/18/2020 12:36:59,1.1.45,0,4.18,1,FR1,Pellet,Left,20,2,20,2
8/18/2020 12:37:12,1.1.45,0,4.19,0,FR1,Poke,Left,21,2,20,nan
8/18/2020 12:37:17,1.1.45,0,4.19,1,FR1,Pellet,Left,21,2,21,3
