MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/15/2020 15:31:01,1.1.45,0,4.19,0,FR1,Poke,Left,1,0,0,nan
8/15/2020 15:31:15,1.1.45,0,4.18,4,FR1,Pellet,Left,1,0,1,7
8/15/2020 15:40:21,1.1.45,0,4.18,0,FR1,Poke,Left,2,0,1,nan
8/15/2020 15:40:27,1.1.45,0,4.18,3,FR1,Pellet,Left,2,0,2,0
8/15/2020 15:40:45,1.1.45,0,4.18,0,FR1,Poke,Left,3,0,2,nan
8/15/2020 15:40:50,1.1.45,0,4.18,1,FR1,Pellet,Left,3,0,3,3
8/15/2020 15:40:52,1.1.45,0,4.18,0,FR1,Poke,Left,4,0,3,nan
8/15/2020 15:40:54,1.1.45,0,4.18,1,FR1,Pellet,Left,4,0,4,0
8/15/2020 15:41:01,1.1.45,0,4.18,0,FR1,Poke,Left,5,0,4,nan
8/15/2020 15:41:05,1.1.45,0,4.18,1,FR1,Pellet,Left,5,0,5,2
8/15/2020 15:41:22,1.1.45,0,4.18,0,FR1,Poke,Left,6,0,5,nan
8/15/2020 15:41:26,1.1.45,0,4.18,1,FR1,Pellet,Left,6,0,6,2
8/15/2020 15:41:28,1.1.45,0,4.18,0,FR1,Poke,Left,7,0,6,nan
8/15/2020 15:41:34,1.1.45,0,4.18,2,FR1,Pellet,Left,7,0,7,2
8/15/2020 15:41:45,1.1.45,0,4.18,0,FR1,Poke,Left,8,0,7,nan
8/15/2020 15:41:50,1.1.45,0,4.18,3,FR1,Pellet,Left,8,0,8,0
8/15/2020 15:42:17,1.1.45,0,4.18,0,FR1,Poke,Left,9,0,8,nan
8/15/2020 15:42:25,1.1.45,0,4.18,3,FR1,Pellet,Left,9,0,9,3
8/15/2020 15:42:36,1.1.45,0,4.18,0,FR1,Poke,Left,10,0,9,nan
8/15/2020 15:42:41,1.1.45,0,4.18,1,FR1,Pellet,Left,10,0,10,4
8/15/2020 15:42:43,1.1.45,0,4.18,0,FR1,Poke,Left,11,0,10,nan
8/15/2020 15:42:47,1.1.45,0,4.18,1,FR1,Pellet,Left,11,0,11,2
8/15/2020 15:43:00,1.1.45,0,4.18,0,FR1,Poke,Left,12,0,11,nan
8/15/2020 15:43:04,1.1.45,0,4.18,1,FR1,Pellet,Left,12,0,12,2
8/15/2020 15:43:14,1.1.45,0,4.18,0,FR1,Poke,Left,13,0,12,nan
8/15/2020 15:43:20,1.1.45,0,4.18,2,FR1,Pellet,Left,13,0,13,2
8/15/2020 15:43:28,1.1.45,0,4.18,0,FR1,Poke,Left,14,0,13,nan
8/15/2020 15:43:30,1.1.45,0,4.18,1,FR1,Pellet,Left,14,0,14,0
8/15/2020 15:43:36,1.1.45,0,4.18,0,FR1,Poke,Left,15,0,14,nan
8/15/2020 15:43:48,1.1.45,0,4.18,1,FR1,Pellet,Left,15,0,15,11
8/15/2020 15:44:00,1.1.45,0,4.18,0,FR1,Poke,Left,16,0,15,nan
8/15/2020 15:44:04,1.1.45,0,4.18,1,FR1,Pellet,Left,16,0,16,2
8/15/2020 15:44:09,1.1.45,0,4.18,0,FR1,Poke,Left,17,0,16,nan
8/15/2020 15:44:11,1.1.45,0,4.18,1,FR1,Pellet,Left,17,0,17,0
8/15/2020 15:44:15,1.1.45,0,4.18,0,FR1,Poke,Left,18,0,17,nan
8/15/2020 15:44:20,1.1.45,0,4.18,1,FR1,Pellet,Left,18,0,18,3
8/15/2020 15:44:26,1.1.45,0,4.18,0,FR1,Poke,Left,19,0,18,nan
8/15/2020 15:44:30,1.1.45,0,4.18,1,FR1,Pellet,Left,19,0,19,2
8/15/2020 15:44:36,1.1.45,0,4.18,0,FR1,Poke,Left,20,0,19,nan
8/15/2020 15:44:40,1.1.45,0,4.18,1,FR1,Pellet,Left,20,0,20,2
8/15/2020 15:44:52,1.1.45,0,4.18,0,FR1,Poke,Left,21,0,20,nan
8/15/2020 15:44:58,1.1.45,0,4.18,2,FR1,Pellet,Left,21,0,21,3
8/15/2020 15:44:59,1.1.45,0,4.18,0,FR1,Poke,Left,22,0,21,nan
8/15/2020 15:45:02,1.1.45,0,4.18,1,FR1,Pellet,Left,22,0,22,0
8/15/2020 15:45:08,1.1.45,0,4.18,0,FR1,Poke,Left,23,0,22,nan
8/15/2020 15:45:19,1.1.45,0,4.18,2,FR1,Pellet,Left,23,0,23,7
8/15/2020 15:46:10,1.1.45,0,4.18,0,FR1,Poke,Left,24,0,23,nan
8/15/2020 15:46:14,1.1.45,0,4.18,1,FR1,Pellet,Left,24,0,24,2
8/15/2020 15:46:16,1.1.45,0,4.18,0,FR1,Poke,Left,25,0,24,nan
8/15/2020 15:46:23,1.1.45,0,4.18,3,FR1,Pellet,Left,25,0,25,2
8/15/2020 15:46:28,1.1.45,0,4.18,0,FR1,Poke,Left,26,0,25,nan
8/15/2020 15:46:32,1.1.45,0,4.18,1,FR1,Pellet,Left,26,0,26,3
