MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/10/2020 13:31:53,1.1.45,5,3.96,0,FR1,Poke,Left,1,0,0,nan
8/10/2020 13:32:57,1.1.45,5,3.96,1,FR1,Pellet,Left,1,0,1,62
8/10/2020 13:36:15,1.1.45,5,3.96,0,FR1,Poke,Left,2,0,1,nan
8/10/2020 13:36:24,1.1.45,5,3.96,2,FR1,Pellet,Left,2,0,2,5
8/10/2020 13:46:39,1.1.45,5,3.96,0,FR1,Poke,Left,2,1,2,nan
8/10/2020 13:47:17,1.1.45,5,3.96,0,FR1,Poke,Left,3,1,2,nan
8/10/2020 13:47:20,1.1.45,5,3.96,1,FR1,Pellet,Left,3,1,3,1
8/10/2020 13:48:11,1.1.45,5,3.96,0,FR1,Poke,Left,4,1,3,nan
8/10/2020 13:48:15,1.1.45,5,3.96,1,FR1,Pellet,Left,4,1,4,2
8/10/2020 13:48:54,1.1.45,5,3.96,0,FR1,Poke,Left,5,1,4,nan
8/10/2020 13:48:59,1.1.45,5,3.96,1,FR1,Pellet,Left,5,1,5,1
8/10/2020 15:08:32,1.1.45,5,3.96,0,FR1,Poke,Left,6,1,5,nan
8/10/2020 15:08:38,1.1.45,5,3.96,2,FR1,Pellet,Left,6,1,6,2
8/10/2020 15:09:09,1.1.45,5,3.96,0,FR1,Poke,Left,7,1,6,nan
8/10/2020 15:09:12,1.1.45,5,3.96,1,FR1,Pellet,Left,7,1,7,1
8/10/2020 15:09:34,1.1.45,5,3.96,0,FR1,Poke,Left,8,1,7,nan
8/10/2020 15:09:43,1.1.45,5,3.96,1,FR1,Pellet,Left,8,1,8,7
8/10/2020 15:10:11,1.1.45,5,3.96,0,FR1,Poke,Left,9,1,8,nan
8/10/2020 15:10:15,1.1.45,5,3.96,1,FR1,Pellet,Left,9,1,9,2
8/10/2020 15:10:35,1.1.45,5,3.96,0,FR1,Poke,Left,10,1,9,nan
8/10/2020 15:10:39,1.1.45,5,3.96,1,FR1,Pellet,Left,10,1,10,2
8/10/2020 15:11:05,1.1.45,5,3.96,0,FR1,Poke,Left,11,1,10,nan
8/10/2020 15:11:09,1.1.45,5,3.96,1,FR1,Pellet,Left,11,1,11,2
8/10/2020 16:48:15,1.1.45,5,3.96,0,FR1,Poke,Left,12,1,11,nan
8/10/2020 16:48:20,1.1.45,5,3.94,1,FR1,Pellet,Left,12,1,12,3
8/10/2020 16:48:51,1.1.45,5,3.94,0,FR1,Poke,Left,13,1,12,nan
8/10/2020 16:48:55,1.1.45,5,3.95,1,FR1,Pellet,Left,13,1,13,2
8/10/2020 16:49:17,1.1.45,5,3.95,0,FR1,Poke,Left,14,1,13,nan
8/10/2020 16:49:20,1.1.45,5,3.95,1,FR1,Pellet,Left,14,1,14,1
8/10/2020 16:49:54,1.1.45,5,3.95,0,FR1,Poke,Left,15,1,14,nan
8/10/2020 16:49:58,1.1.45,5,3.95,2,FR1,Pellet,Left,15,1,15,1
8/10/2020 16:50:16,1.1.45,5,3.95,0,FR1,Poke,Left,16,1,15,nan
8/10/2020 16:50:21,1.1.45,5,3.95,1,FR1,Pellet,Left,16,1,16,1
8/10/2020 16:50:45,1.1.45,5,3.95,0,FR1,Poke,Left,17,1,16,nan
8/10/2020 16:50:48,1.1.45,5,3.94,1,FR1,Pellet,Left,17,1,17,1
8/10/2020 17:30:05,1.1.45,5,3.94,0,FR1,Poke,Left,18,1,17,nan
8/10/2020 17:30:09,1.1.45,5,3.95,1,FR1,Pellet,Left,18,1,18,2
8/10/2020 17:30:32,1.1.45,5,3.95,0,FR1,Poke,Left,19,1,18,nan
8/10/2020 17:30:36,1.1.45,5,3.94,1,FR1,Pellet,Left,19,1,19,2
8/10/2020 17:30:55,1.1.45,5,3.94,0,FR1,Poke,Left,20,1,19,nan
