MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/17/2020 12:08:45,1.1.45,9,4.13,0,FR1,Poke,Left,1,0,0,nan
8/17/2020 12:10:20,1.1.45,9,4.12,2,FR1,Pellet,Left,1,0,1,91
8/17/2020 12:19:16,1.1.45,9,4.12,0,FR1,Poke,Left,2,0,1,nan
8/17/2020 12:19:19,1.1.45,9,4.12,1,FR1,Pellet,Left,2,0,2,1
8/17/2020 12:28:15,1.1.45,9,4.12,0,FR1,Poke,Left,3,0,2,nan
8/17/2020 12:28:19,1.1.45,9,4.12,1,FR1,Pellet,Left,3,0,3,2
8/17/2020 12:34:38,1.1.45,9,4.12,0,FR1,Poke,Left,4,0,3,nan
8/17/2020 12:34:45,1.1.45,9,4.12,3,FR1,Pellet,Left,4,0,4,2
8/17/2020 12:50:27,1.1.45,9,4.12,0,FR1,Poke,Left,5,0,4,nan
8/17/2020 12:50:37,1.1.45,9,4.12,3,FR1,Pellet,Left,5,0,5,3
8/17/2020 12:50:58,1.1.45,9,4.12,0,FR1,Poke,Left,6,0,5,nan
8/17/2020 12:51:02,1.1.45,9,4.12,1,FR1,Pellet,Left,6,0,6,1
8/17/2020 12:51:24,1.1.45,9,4.12,0,FR1,Poke,Left,7,0,6,nan
8/17/2020 12:51:27,1.1.45,9,4.12,1,FR1,Pellet,Left,7,0,7,1
8/17/2020 15:12:44,1.1.45,9,4.12,0,FR1,Poke,Left,8,0,7,nan
8/17/2020 15:12:47,1.1.45,9,4.11,1,FR1,Pellet,Left,8,0,8,1
8/17/2020 15:13:12,1.1.45,9,4.11,0,FR1,Poke,Left,9,0,8,nan
8/17/2020 15:13:16,1.1.45,9,4.11,1,FR1,Pellet,Left,9,0,9,2
8/17/2020 15:14:04,1.1.45,9,4.11,0,FR1,Poke,Left,10,0,9,nan
8/17/2020 15:14:08,1.1.45,9,4.11,1,FR1,Pellet,Left,10,0,10,1
8/17/2020 15:14:36,1.1.45,9,4.11,0,FR1,Poke,Left,11,0,10,nan
8/17/2020 15:14:40,1.1.45,9,4.11,1,FR1,Pellet,Left,11,0,11,1
8/17/2020 15:15:07,1.1.45,9,4.10,0,FR1,Poke,Left,12,0,11,nan
8/17/2020 15:15:14,1.1.45,9,4.10,3,FR1,Pellet,Left,12,0,12,1
8/17/2020 15:15:37,1.1.45,9,4.10,0,FR1,Poke,Left,13,0,12,nan
8/17/2020 15:15:41,1.1.45,9,4.10,1,FR1,Pellet,Left,13,0,13,1
8/17/2020 15:15:59,1.1.45,9,4.10,0,FR1,Poke,Left,14,0,13,nan
8/17/2020 15:16:04,1.1.45,9,4.10,2,FR1,Pellet,Left,14,0,14,1
8/17/2020 15:16:27,1.1.45,9,4.10,0,FR1,Poke,Left,15,0,14,nan
8/17/2020 15:16:30,1.1.45,9,4.10,1,FR1,Pellet,Left,15,0,15,1
8/17/2020 15:16:48,1.1.45,9,4.10,0,FR1,Poke,Left,16,0,15,nan
8/17/2020 15:16:51,1.1.45,9,4.10,1,FR1,Pellet,Left,16,0,16,1
8/17/2020 15:17:17,1.1.45,9,4.10,0,FR1,Poke,Left,17,0,16,nan
8/17/2020 15:17:20,1.1.45,9,4.10,1,FR1,Pellet,Left,17,0,17,1
