MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/17/2020 14:40:30,5,3.79,0,1,Poke,Left,1,0,0,nan
7/17/2020 14:40:43,5,3.78,1,1,Pellet,Left,1,0,1,9
7/17/2020 14:41:36,5,3.80,0,1,Poke,Left,2,0,1,nan
7/17/2020 14:42:01,5,3.79,2,1,Pellet,Left,2,0,2,19
7/17/2020 14:43:08,5,3.79,0,1,Poke,Left,2,1,2,nan
7/17/2020 14:44:00,5,3.78,0,1,Poke,Left,3,1,2,nan
7/17/2020 14:44:20,5,3.79,1,1,Pellet,Left,3,1,3,15
7/17/2020 14:46:06,5,3.78,0,1,Poke,Left,4,1,3,nan
7/17/2020 14:46:20,5,3.79,5,1,Pellet,Left,4,1,4,1
7/17/2020 14:47:29,5,3.78,0,1,Poke,Left,5,1,4,nan
7/17/2020 14:48:05,5,3.78,20,1,Pellet,Left,5,1,5,1
7/17/2020 14:49:00,5,3.79,0,1,Poke,Left,6,1,5,nan
7/17/2020 14:49:16,5,3.78,5,1,Pellet,Left,6,1,6,1
7/17/2020 14:49:55,5,3.79,0,1,Poke,Left,7,1,6,nan
7/17/2020 14:50:27,5,3.79,6,1,Pellet,Left,7,1,7,14
7/17/2020 14:54:47,5,3.79,0,1,Poke,Left,8,1,7,nan
7/17/2020 14:55:12,5,3.79,2,1,Pellet,Left,8,1,8,19
7/17/2020 14:56:23,5,3.79,0,1,Poke,Left,9,1,8,nan
7/17/2020 14:56:27,5,3.78,1,1,Pellet,Left,9,1,9,1
7/17/2020 14:58:42,5,3.79,0,1,Poke,Left,10,1,9,nan
7/17/2020 14:58:46,5,3.79,1,1,Pellet,Left,10,1,10,1
7/17/2020 14:59:47,5,3.79,0,1,Poke,Left,11,1,10,nan
7/17/2020 14:59:52,5,3.79,1,1,Pellet,Left,11,1,11,2
7/17/2020 15:06:36,5,3.79,0,1,Poke,Left,11,2,11,nan
7/17/2020 15:06:51,5,3.78,0,1,Poke,Left,12,2,11,nan
7/17/2020 15:06:57,5,3.79,1,1,Pellet,Left,12,2,12,2
7/17/2020 15:08:13,5,3.78,0,1,Poke,Left,13,2,12,nan
7/17/2020 15:08:18,5,3.78,1,1,Pellet,Left,13,2,13,2
7/17/2020 15:12:02,5,3.79,0,1,Poke,Left,14,2,13,nan
7/17/2020 15:12:09,5,3.80,1,1,Pellet,Left,14,2,14,4
