MM:DD:YYYY hh:mm:ss, Mouse, Battery_Voltage, MotorTurns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
5/9/2020 12:49:37,2,4.02,0,1,Poke,Left,14,3,13,nan
5/9/2020 13:06:40,2,4.02,2,1,Pellet,Left,14,3,14,16
5/9/2020 13:07:05,2,4.02,0,1,Poke,Left,14,4,14,nan
5/9/2020 13:07:11,2,4.02,0,1,Poke,Left,15,4,14,nan
5/9/2020 13:34:44,2,4.02,1,1,Pellet,Left,15,4,15,184
5/9/2020 13:47:15,2,4.02,0,1,Poke,Left,16,4,15,nan
5/9/2020 13:47:27,2,4.02,2,1,Pellet,Left,16,4,16,5
5/9/2020 14:08:22,2,4.02,0,1,Poke,Left,17,4,16,nan
5/9/2020 14:08:35,2,4.02,2,1,Pellet,Left,17,4,17,9
5/9/2020 14:09:05,2,4.02,0,1,Poke,Left,18,4,17,nan
5/9/2020 14:09:17,2,4.02,2,1,Pellet,Left,18,4,18,7
5/9/2020 14:09:45,2,4.02,0,1,Poke,Left,19,4,18,nan
5/9/2020 14:09:58,2,4.02,2,1,Pellet,Left,19,4,19,8
5/9/2020 14:10:43,2,4.02,0,1,Poke,Left,20,4,19,nan
5/9/2020 14:10:48,2,4.02,1,1,Pellet,Left,20,4,20,2
5/9/2020 14:18:53,2,4.02,0,1,Poke,Left,20,5,20,nan
5/9/2020 14:45:52,2,4.02,0,1,Poke,Left,21,5,20,nan
5/9/2020 14:45:56,2,4.02,1,1,Pellet,Left,21,5,21,1
5/9/2020 14:46:05,2,4.02,0,1,Poke,Left,22,5,21,nan
5/9/2020 14:48:39,2,4.02,2,1,Pellet,Left,22,5,22,149
5/9/2020 15:01:03,2,4.02,0,1,Poke,Left,23,5,22,nan
5/9/2020 15:01:15,2,4.01,2,1,Pellet,Left,23,5,23,6
5/9/2020 15:04:15,2,4.01,0,1,Poke,Left,24,5,23,nan
5/9/2020 15:04:26,2,4.01,2,1,Pellet,Left,24,5,24,6
5/9/2020 15:28:58,2,4.01,0,1,Poke,Left,24,6,24,nan
5/9/2020 15:29:01,2,4.02,0,1,Poke,Left,25,6,24,nan
5/9/2020 15:32:53,2,4.01,1,1,Pellet,Left,25,6,25,222
5/9/2020 15:39:12,2,4.01,0,1,Poke,Left,26,6,25,nan
5/9/2020 15:39:24,2,4.01,2,1,Pellet,Left,26,6,26,8
5/9/2020 15:39:41,2,4.01,0,1,Poke,Left,27,6,26,nan
5/9/2020 15:39:57,2,4.01,2,1,Pellet,Left,27,6,27,10
5/9/2020 15:49:59,2,4.01,0,1,Poke,Left,27,7,27,nan
5/9/2020 15:50:04,2,4.01,0,1,Poke,Left,28,7,27,nan
5/9/2020 15:50:17,2,4.01,2,1,Pellet,Left,28,7,28,8
5/9/2020 16:21:49,2,4.00,0,1,Poke,Left,28,8,28,nan
5/9/2020 16:24:57,2,4.00,0,1,Poke,Left,29,8,28,nan
5/9/2020 16:25:10,2,4.01,2,1,Pellet,Left,29,8,29,6
5/9/2020 16:25:28,2,4.00,0,1,Poke,Left,30,8,29,nan
5/9/2020 16:25:37,2,4.00,2,1,Pellet,Left,30,8,30,4
5/9/2020 16:26:15,2,4.00,0,1,Poke,Left,31,8,30,nan
5/9/2020 16:26:36,2,4.00,2,1,Pellet,Left,31,8,31,15
5/9/2020 17:01:15,2,4.00,0,1,Poke,Left,31,9,31,nan
5/9/2020 17:04:43,2,4.00,0,1,Poke,Left,32,9,31,nan
5/9/2020 17:04:58,2,4.00,2,1,Pellet,Left,32,9,32,9
5/9/2020 17:05:14,2,4.00,0,1,Poke,Left,33,9,32,nan
5/9/2020 17:05:19,2,4.00,1,1,Pellet,Left,33,9,33,2
5/9/2020 17:05:31,2,4.00,0,1,Poke,Left,34,9,33,nan
5/9/2020 17:05:35,2,4.00,1,1,Pellet,Left,34,9,34,1
5/9/2020 17:14:36,2,4.00,0,1,Poke,Left,35,9,34,nan
5/9/2020 17:15:44,2,4.00,2,1,Pellet,Left,35,9,35,62
5/9/2020 17:41:22,2,4.00,0,1,Poke,Left,36,9,35,nan
5/9/2020 17:41:56,2,4.00,1,1,Pellet,Left,36,9,36,31
5/9/2020 17:48:27,2,3.99,0,1,Poke,Left,37,9,36,nan
5/9/2020 17:48:34,2,4.00,1,1,Pellet,Left,37,9,37,4
5/9/2020 18:01:26,2,4.00,0,1,Poke,Left,37,10,37,nan
5/9/2020 18:01:45,2,4.00,0,1,Poke,Left,38,10,37,nan
5/9/2020 18:01:50,2,4.00,1,1,Pellet,Left,38,10,38,2
5/9/2020 18:03:18,2,3.99,0,1,Poke,Left,39,10,38,nan
5/9/2020 18:03:28,2,4.00,2,1,Pellet,Left,39,10,39,4
5/9/2020 18:03:42,2,4.00,0,1,Poke,Left,40,10,39,nan
5/9/2020 18:17:27,2,3.99,1,1,Pellet,Left,40,10,40,821
5/9/2020 18:18:41,2,3.99,0,1,Poke,Left,41,10,40,nan
5/9/2020 18:40:57,2,4.00,1,1,Pellet,Left,41,10,41,1128
5/9/2020 18:42:40,2,3.99,0,1,Poke,Left,42,10,41,nan
5/9/2020 18:42:44,2,4.00,1,1,Pellet,Left,42,10,42,1
5/9/2020 18:46:45,2,3.99,0,1,Poke,Left,42,11,42,nan
5/9/2020 18:46:48,2,3.99,0,1,Poke,Left,43,11,42,nan
5/9/2020 18:46:53,2,4.00,1,1,Pellet,Left,43,11,43,2
5/9/2020 18:47:06,2,3.99,0,1,Poke,Left,44,11,43,nan
5/9/2020 20:11:37,2,3.98,2,1,Pellet,Left,44,11,44,2181
5/9/2020 20:11:52,2,3.98,0,1,Poke,Left,45,11,44,nan
5/9/2020 20:11:58,2,3.98,1,1,Pellet,Left,45,11,45,3
5/9/2020 20:39:42,2,3.99,0,1,Poke,Left,46,11,45,nan
5/9/2020 20:40:13,2,3.98,2,1,Pellet,Left,46,11,46,26
5/9/2020 20:41:43,2,3.98,0,1,Poke,Left,47,11,46,nan
5/9/2020 20:42:18,2,3.98,1,1,Pellet,Left,47,11,47,32
5/9/2020 20:48:33,2,3.98,0,1,Poke,Left,48,11,47,nan
5/9/2020 20:48:43,2,3.98,1,1,Pellet,Left,48,11,48,7
5/9/2020 20:48:56,2,3.98,0,1,Poke,Left,49,11,48,nan
5/9/2020 20:49:02,2,3.98,1,1,Pellet,Left,49,11,49,2
5/9/2020 20:49:17,2,3.98,0,1,Poke,Left,50,11,49,nan
5/9/2020 20:49:21,2,3.98,1,1,Pellet,Left,50,11,50,1
5/9/2020 20:49:42,2,3.98,0,1,Poke,Left,51,11,50,nan
5/9/2020 20:49:46,2,3.98,1,1,Pellet,Left,51,11,51,1
5/9/2020 20:52:39,2,3.98,0,1,Poke,Left,52,11,51,nan
5/9/2020 20:52:49,2,3.98,2,1,Pellet,Left,52,11,52,5
5/9/2020 20:57:01,2,3.99,0,1,Poke,Left,52,12,52,nan
5/9/2020 21:02:04,2,3.98,0,1,Poke,Left,53,12,52,nan
5/9/2020 21:03:50,2,3.98,1,1,Pellet,Left,53,12,53,103
5/9/2020 21:24:43,2,3.98,0,1,Poke,Left,53,13,53,nan
5/9/2020 21:26:29,2,3.98,0,1,Poke,Left,54,13,53,nan
5/9/2020 21:26:45,2,3.98,1,1,Pellet,Left,54,13,54,13
5/9/2020 21:30:23,2,3.98,0,1,Poke,Left,54,14,54,nan
5/9/2020 21:51:04,2,3.98,0,1,Poke,Left,55,14,54,nan
5/9/2020 21:51:11,2,3.98,1,1,Pellet,Left,55,14,55,4
5/9/2020 22:18:56,2,3.98,0,1,Poke,Left,56,14,55,nan
5/9/2020 22:19:01,2,3.98,1,1,Pellet,Left,56,14,56,2
5/9/2020 22:19:25,2,3.97,0,1,Poke,Left,56,15,56,nan
5/9/2020 22:26:02,2,3.97,0,1,Poke,Left,57,15,56,nan
5/9/2020 22:26:10,2,3.97,1,1,Pellet,Left,57,15,57,5
5/9/2020 22:51:25,2,3.97,0,1,Poke,Left,58,15,57,nan
5/9/2020 22:53:53,2,3.97,1,1,Pellet,Left,58,15,58,1
5/9/2020 23:05:12,2,3.96,0,1,Poke,Left,58,16,58,nan
5/9/2020 23:05:21,2,3.97,0,1,Poke,Left,59,16,58,nan
5/9/2020 23:05:26,2,3.96,1,1,Pellet,Left,59,16,59,2
5/9/2020 23:06:50,2,3.97,0,1,Poke,Left,60,16,59,nan
5/9/2020 23:08:27,2,3.96,1,1,Pellet,Left,60,16,60,67
5/10/2020 1:48:20,2,3.94,0,1,Poke,Left,61,16,60,nan
5/10/2020 1:48:35,2,3.95,2,1,Pellet,Left,61,16,61,10
5/10/2020 1:49:08,2,3.95,0,1,Poke,Left,62,16,61,nan
5/10/2020 1:52:50,2,3.95,3,1,Pellet,Left,62,16,62,216
5/10/2020 1:53:12,2,3.95,0,1,Poke,Left,63,16,62,nan
5/10/2020 1:53:16,2,3.95,1,1,Pellet,Left,63,16,63,1
5/10/2020 3:56:52,2,3.94,0,1,Poke,Left,64,16,63,nan
5/10/2020 3:57:06,2,3.94,2,1,Pellet,Left,64,16,64,8
5/10/2020 3:57:40,2,3.94,0,1,Poke,Left,65,16,64,nan
5/10/2020 3:57:55,2,3.94,2,1,Pellet,Left,65,16,65,10
5/10/2020 5:18:08,2,3.94,0,1,Poke,Left,66,16,65,nan
5/10/2020 5:18:22,2,3.93,2,1,Pellet,Left,66,16,66,9
5/10/2020 5:18:42,2,3.93,0,1,Poke,Left,67,16,66,nan
5/10/2020 5:18:55,2,3.93,2,1,Pellet,Left,67,16,67,7
5/10/2020 6:51:08,2,3.93,0,1,Poke,Left,68,16,67,nan
5/10/2020 6:51:13,2,3.93,1,1,Pellet,Left,68,16,68,2
5/10/2020 6:51:34,2,3.93,0,1,Poke,Left,69,16,68,nan
5/10/2020 6:51:45,2,3.92,2,1,Pellet,Left,69,16,69,5
5/10/2020 7:02:09,2,3.93,0,1,Poke,Left,69,17,69,nan
5/10/2020 7:02:21,2,3.93,0,1,Poke,Left,70,17,69,nan
5/10/2020 7:18:35,2,3.93,2,1,Pellet,Left,70,17,70,968
5/10/2020 8:13:50,2,3.91,0,1,Poke,Left,71,17,70,nan
5/10/2020 8:14:01,2,3.92,1,1,Pellet,Left,71,17,71,8
5/10/2020 9:14:46,2,3.91,0,1,Poke,Left,72,17,71,nan
5/10/2020 9:14:58,2,3.92,2,1,Pellet,Left,72,17,72,7
5/10/2020 9:52:41,2,3.91,0,1,Poke,Left,73,17,72,nan
5/10/2020 9:52:45,2,3.91,1,1,Pellet,Left,73,17,73,1
5/10/2020 10:00:54,2,3.91,0,1,Poke,Left,74,17,73,nan
5/10/2020 10:00:58,2,3.91,1,1,Pellet,Left,74,17,74,1
5/10/2020 10:01:07,2,3.91,0,1,Poke,Left,75,17,74,nan
5/10/2020 10:01:12,2,3.91,1,1,Pellet,Left,75,17,75,2
5/10/2020 10:12:11,2,3.91,0,1,Poke,Left,76,17,75,nan
5/10/2020 10:12:20,2,3.91,1,1,Pellet,Left,76,17,76,5
5/10/2020 10:24:16,2,3.91,0,1,Poke,Left,77,17,76,nan
5/10/2020 10:24:42,2,3.91,2,1,Pellet,Left,77,17,77,20
5/10/2020 10:28:43,2,3.91,0,1,Poke,Left,77,18,77,nan
5/10/2020 10:29:54,2,3.91,0,1,Poke,Left,77,19,77,nan
