MM:DD:YYYY hh:mm:ss, Mouse, Battery_Voltage, MotorTurns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
5/10/2020 12:39,4,4.15,0,1,Poke,Left,0,1,0,nan
5/10/2020 12:39,4,4.15,0,1,Poke,Left,0,2,0,nan
5/10/2020 12:40,4,4.16,0,1,Poke,Left,0,3,0,nan
5/10/2020 12:40,4,4.16,0,1,Poke,Left,1,3,0,nan
5/10/2020 12:41,4,4.15,1,1,Pellet,Left,1,3,1,80
5/10/2020 13:48,4,4.14,0,1,Poke,Left,1,4,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,5,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,6,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,7,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,8,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,9,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,10,1,nan
5/10/2020 13:49,4,4.14,0,1,Poke,Left,1,11,1,nan
5/10/2020 13:50,4,4.14,0,1,Poke,Left,1,12,1,nan
5/10/2020 14:17,4,4.14,0,1,Poke,Left,1,13,1,nan
5/10/2020 14:21,4,4.14,0,1,Poke,Left,1,14,1,nan
5/10/2020 14:27,4,4.13,0,1,Poke,Left,1,15,1,nan
5/10/2020 14:47,4,4.13,0,1,Poke,Left,1,16,1,nan
5/10/2020 14:48,4,4.13,0,1,Poke,Left,2,16,1,nan
5/10/2020 14:49,4,4.13,1,1,Pellet,Left,2,16,2,54
5/10/2020 14:52,4,4.13,0,1,Poke,Left,3,16,2,nan
5/10/2020 14:52,4,4.13,1,1,Pellet,Left,3,16,3,5
5/10/2020 14:53,4,4.13,0,1,Poke,Left,3,17,3,nan
5/10/2020 14:53,4,4.13,0,1,Poke,Left,4,17,3,nan
5/10/2020 14:53,4,4.13,1,1,Pellet,Left,4,17,4,6
5/10/2020 14:54,4,4.13,0,1,Poke,Left,5,17,4,nan
5/10/2020 14:54,4,4.13,1,1,Pellet,Left,5,17,5,8
5/10/2020 14:55,4,4.13,0,1,Poke,Left,6,17,5,nan
5/10/2020 14:56,4,4.13,1,1,Pellet,Left,6,17,6,13
5/10/2020 15:00,4,4.13,0,1,Poke,Left,7,17,6,nan
5/10/2020 15:00,4,4.13,1,1,Pellet,Left,7,17,7,13
5/10/2020 15:11,4,4.13,0,1,Poke,Left,8,17,7,nan
5/10/2020 15:13,4,4.13,1,1,Pellet,Left,8,17,8,88
5/10/2020 17:25,4,4.11,0,1,Poke,Left,9,17,8,nan
5/10/2020 17:25,4,4.11,1,1,Pellet,Left,9,17,9,21
5/10/2020 17:26,4,4.11,0,1,Poke,Left,10,17,9,nan
5/10/2020 17:26,4,4.11,1,1,Pellet,Left,10,17,10,1
5/10/2020 17:28,4,4.11,0,1,Poke,Left,11,17,10,nan
5/10/2020 17:29,4,4.1,1,1,Pellet,Left,11,17,11,21
5/10/2020 17:29,4,4.11,0,1,Poke,Left,12,17,11,nan
5/10/2020 17:29,4,4.11,1,1,Pellet,Left,12,17,12,7
5/10/2020 17:31,4,4.11,0,1,Poke,Left,13,17,12,nan
5/10/2020 17:31,4,4.11,2,1,Pellet,Left,13,17,13,25
5/10/2020 17:32,4,4.11,0,1,Poke,Left,14,17,13,nan
5/10/2020 17:33,4,4.11,1,1,Pellet,Left,14,17,14,11
5/10/2020 17:33,4,4.11,0,1,Poke,Left,15,17,14,nan
5/10/2020 17:34,4,4.11,2,1,Pellet,Left,15,17,15,24
5/10/2020 17:35,4,4.11,0,1,Poke,Left,16,17,15,nan
5/10/2020 17:35,4,4.11,1,1,Pellet,Left,16,17,16,3
5/10/2020 17:35,4,4.11,0,1,Poke,Left,17,17,16,nan
5/10/2020 17:36,4,4.11,2,1,Pellet,Left,17,17,17,18
5/10/2020 17:37,4,4.11,0,1,Poke,Left,18,17,17,nan
5/10/2020 17:37,4,4.11,1,1,Pellet,Left,18,17,18,3
5/10/2020 17:43,4,4.11,0,1,Poke,Left,19,17,18,nan
5/10/2020 17:43,4,4.11,1,1,Pellet,Left,19,17,19,3
5/10/2020 17:44,4,4.11,0,1,Poke,Left,20,17,19,nan
5/10/2020 17:44,4,4.11,1,1,Pellet,Left,20,17,20,1
5/10/2020 17:45,4,4.11,0,1,Poke,Left,21,17,20,nan
5/10/2020 17:45,4,4.11,1,1,Pellet,Left,21,17,21,3
5/10/2020 18:49,4,4.1,0,1,Poke,Left,21,18,21,nan
5/10/2020 18:49,4,4.1,0,1,Poke,Left,22,18,21,nan
5/10/2020 18:50,4,4.1,1,1,Pellet,Left,22,18,22,2
5/10/2020 18:52,4,4.1,0,1,Poke,Left,23,18,22,nan
5/10/2020 18:53,4,4.09,1,1,Pellet,Left,23,18,23,3
5/10/2020 19:02,4,4.1,0,1,Poke,Left,24,18,23,nan
5/10/2020 19:02,4,4.09,1,1,Pellet,Left,24,18,24,3
5/10/2020 19:04,4,4.1,0,1,Poke,Left,25,18,24,nan
5/10/2020 19:04,4,4.09,1,1,Pellet,Left,25,18,25,2
5/10/2020 19:06,4,4.09,0,1,Poke,Left,26,18,25,nan
5/10/2020 19:06,4,4.09,1,1,Pellet,Left,26,18,26,14
5/10/2020 19:14,4,4.09,0,1,Poke,Left,27,18,26,nan
5/10/2020 19:14,4,4.09,1,1,Pellet,Left,27,18,27,3
5/10/2020 19:27,4,4.09,0,1,Poke,Left,28,18,27,nan
5/10/2020 19:28,4,4.09,1,1,Pellet,Left,28,18,28,74
5/10/2020 20:56,4,4.09,0,1,Poke,Left,29,18,28,nan
5/10/2020 20:56,4,4.08,1,1,Pellet,Left,29,18,29,2
5/10/2020 20:57,4,4.09,0,1,Poke,Left,30,18,29,nan
5/10/2020 20:57,4,4.09,1,1,Pellet,Left,30,18,30,7
5/10/2020 20:58,4,4.08,0,1,Poke,Left,31,18,30,nan
5/10/2020 20:58,4,4.09,1,1,Pellet,Left,31,18,31,2
5/10/2020 21:00,4,4.09,0,1,Poke,Left,32,18,31,nan
5/10/2020 21:00,4,4.08,1,1,Pellet,Left,32,18,32,6
5/10/2020 21:01,4,4.09,0,1,Poke,Left,32,19,32,nan
5/10/2020 21:01,4,4.09,0,1,Poke,Left,33,19,32,nan
5/10/2020 21:01,4,4.09,1,1,Pellet,Left,33,19,33,10
5/10/2020 21:06,4,4.09,0,1,Poke,Left,34,19,33,nan
5/10/2020 21:06,4,4.08,1,1,Pellet,Left,34,19,34,20
5/10/2020 21:09,4,4.09,0,1,Poke,Left,34,20,34,nan
5/10/2020 21:14,4,4.08,0,1,Poke,Left,35,20,34,nan
5/10/2020 21:14,4,4.08,1,1,Pellet,Left,35,20,35,4
5/10/2020 21:28,4,4.08,0,1,Poke,Left,36,20,35,nan
5/10/2020 21:34,4,4.08,1,1,Pellet,Left,36,20,36,348
5/10/2020 21:40,4,4.08,0,1,Poke,Left,37,20,36,nan
5/10/2020 21:40,4,4.08,1,1,Pellet,Left,37,20,37,3
5/10/2020 21:49,4,4.08,0,1,Poke,Left,37,21,37,nan
5/10/2020 21:49,4,4.08,0,1,Poke,Left,38,21,37,nan
5/10/2020 21:49,4,4.08,1,1,Pellet,Left,38,21,38,2
5/10/2020 22:00,4,4.08,0,1,Poke,Left,39,21,38,nan
5/10/2020 22:00,4,4.08,1,1,Pellet,Left,39,21,39,4
5/11/2020 0:08,4,4.07,0,1,Poke,Left,40,21,39,nan
5/11/2020 0:08,4,4.07,1,1,Pellet,Left,40,21,40,1
5/11/2020 0:09,4,4.07,0,1,Poke,Left,41,21,40,nan
5/11/2020 0:09,4,4.07,1,1,Pellet,Left,41,21,41,3
5/11/2020 0:10,4,4.07,0,1,Poke,Left,41,22,41,nan
5/11/2020 0:10,4,4.07,0,1,Poke,Left,41,23,41,nan
5/11/2020 0:10,4,4.07,0,1,Poke,Left,42,23,41,nan
5/11/2020 0:10,4,4.07,1,1,Pellet,Left,42,23,42,1
5/11/2020 0:12,4,4.07,0,1,Poke,Left,43,23,42,nan
5/11/2020 0:12,4,4.07,1,1,Pellet,Left,43,23,43,2
5/11/2020 0:13,4,4.07,0,1,Poke,Left,44,23,43,nan
5/11/2020 0:13,4,4.07,1,1,Pellet,Left,44,23,44,1
5/11/2020 0:14,4,4.07,0,1,Poke,Left,45,23,44,nan
5/11/2020 0:14,4,4.07,1,1,Pellet,Left,45,23,45,1
5/11/2020 0:14,4,4.07,0,1,Poke,Left,46,23,45,nan
5/11/2020 0:14,4,4.07,1,1,Pellet,Left,46,23,46,3
5/11/2020 0:15,4,4.07,0,1,Poke,Left,47,23,46,nan
