MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/12/2088 3:05:37,1.16.1,RevPunish,0,4.15,nan,1,Right,Left,0,1,0,0,nan,nan,0.18
9/12/2088 3:07:27,1.16.1,RevPunish,0,4.15,nan,1,Left,Left,1,1,0,0,nan,nan,0.25
9/12/2088 3:08:02,1.16.1,RevPunish,0,4.14,2,1,Pellet,Left,1,1,1,0,31.78,nan,nan
9/12/2088 3:10:45,1.16.1,RevPunish,0,4.15,nan,1,Left,Left,2,1,1,0,nan,nan,0.00
9/12/2088 3:10:51,1.16.1,RevPunish,0,4.14,1,1,Pellet,Left,2,1,2,0,4.76,169,nan
9/12/2088 3:11:59,1.16.1,RevPunish,0,4.15,nan,1,Left,Left,3,1,2,0,nan,nan,0.21
9/12/2088 3:12:18,1.16.1,RevPunish,0,4.14,1,1,Pellet,Left,3,1,3,0,17.57,87,nan
9/12/2088 3:12:41,1.16.1,RevPunish,0,4.14,nan,1,Left,Left,4,1,3,0,nan,nan,0.07
9/12/2088 3:12:43,1.16.1,RevPunish,0,4.14,1,1,Pellet,Left,4,1,4,0,1.08,25,nan
9/12/2088 3:14:01,1.16.1,RevPunish,0,4.15,nan,1,Left,Left,5,1,4,0,nan,nan,0.09
9/12/2088 3:14:05,1.16.1,RevPunish,0,4.15,1,1,Pellet,Left,5,1,5,0,2.76,82,nan
9/12/2088 3:19:06,1.16.1,RevPunish,0,4.15,nan,1,Left,Left,6,1,5,0,nan,nan,0.06
9/12/2088 3:19:07,1.16.1,RevPunish,0,4.15,nan,1,LeftDuringDispense,Left,7,1,5,0,nan,nan,0.06
9/12/2088 3:19:35,1.16.1,RevPunish,0,4.15,2,1,Pellet,Left,7,1,6,0,25.24,330,nan
9/12/2088 3:20:24,1.16.1,RevPunish,0,4.15,nan,1,Left,Left,8,1,6,0,nan,nan,0.04
9/12/2088 3:20:27,1.16.1,RevPunish,0,4.14,2,1,Pellet,Left,8,1,7,0,2.45,52,nan
9/12/2088 3:20:52,1.16.1,RevPunish,0,4.15,nan,1,Right,Left,8,2,7,0,nan,nan,0.05
