MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/12/2022 11:25:45,1.16.1,RevPunish,0,4.18,nan,1,Left,Left,1,0,0,0,nan,nan,0.37
9/12/2022 11:27:07,1.16.1,RevPunish,0,4.18,3,1,Pellet,Left,1,0,1,0,Timed_out,nan,nan
9/12/2022 11:31:15,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,1,1,1,0,nan,nan,0.04
9/12/2022 11:32:21,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,1,2,1,0,nan,nan,0.04
9/12/2022 11:33:30,1.16.1,RevPunish,0,4.17,nan,1,Left,Left,2,2,1,0,nan,nan,0.04
9/12/2022 11:33:33,1.16.1,RevPunish,0,4.18,1,1,Pellet,Left,2,2,2,0,2.33,386,nan
9/12/2022 11:37:54,1.16.1,RevPunish,0,4.16,nan,1,Left,Left,3,2,2,0,nan,nan,0.03
9/12/2022 11:38:33,1.16.1,RevPunish,0,4.17,11,1,Pellet,Left,3,2,3,0,10.47,300,nan
9/12/2022 11:40:48,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,3,3,3,0,nan,nan,0.01
9/12/2022 11:41:01,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,3,4,3,0,nan,nan,0.09
9/12/2022 11:42:08,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,3,5,3,0,nan,nan,0.17
9/12/2022 11:42:22,1.16.1,RevPunish,0,4.17,nan,1,LefinTimeOut,Left,4,5,3,0,nan,nan,nan
9/12/2022 11:42:22,1.16.1,RevPunish,0,4.17,nan,1,LefinTimeOut,Left,5,5,3,0,nan,nan,nan
9/12/2022 11:42:25,1.16.1,RevPunish,0,4.17,nan,1,LefinTimeOut,Left,6,5,3,0,nan,nan,nan
9/12/2022 11:42:30,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,6,6,3,0,nan,nan,0.03
9/12/2022 11:42:30,1.16.1,RevPunish,0,4.17,nan,1,RightinTimeout,Left,6,7,3,0,nan,nan,0.02
9/12/2022 11:42:30,1.16.1,RevPunish,0,4.18,nan,1,RightinTimeout,Left,6,8,3,0,nan,nan,0.11
9/12/2022 11:49:07,1.16.1,RevPunish,0,4.17,nan,1,Right,Left,6,9,3,0,nan,nan,0.19
9/12/2022 11:59:35,1.16.1,RevPunish,0,4.17,nan,1,Left,Left,7,9,3,0,nan,nan,0.05
9/12/2022 11:59:44,1.16.1,RevPunish,0,4.17,4,1,Pellet,Left,7,9,4,0,4.17,1271,nan
9/12/2022 12:00:15,1.16.1,RevPunish,0,4.17,nan,1,Left,Left,8,9,4,0,nan,nan,0.35
9/12/2022 12:00:17,1.16.1,RevPunish,0,4.17,2,1,Pellet,Left,8,9,5,0,0.97,33,nan
9/12/2022 12:00:57,1.16.1,RevPunish,0,4.17,nan,1,Left,Left,9,9,5,0,nan,nan,0.23
9/12/2022 12:01:03,1.16.1,RevPunish,0,4.16,2,1,Pellet,Left,9,9,6,0,4.05,46,nan
9/12/2022 13:38:04,1.16.1,RevPunish,0,4.16,nan,1,Right,Left,9,10,6,0,nan,nan,0.36
9/12/2022 13:38:10,1.16.1,RevPunish,0,4.16,nan,1,LefinTimeOut,Left,10,10,6,0,nan,nan,nan
9/12/2022 16:12:54,1.16.1,RevPunish,0,4.16,nan,1,Right,Left,10,11,6,0,nan,nan,0.15
9/12/2022 16:13:00,1.16.1,RevPunish,0,4.15,nan,1,RightinTimeout,Left,10,12,6,0,nan,nan,0.19
9/12/2022 16:13:07,1.16.1,RevPunish,0,4.15,nan,1,LefinTimeOut,Left,11,12,6,0,nan,nan,nan
9/12/2022 16:13:10,1.16.1,RevPunish,0,4.16,nan,1,RightinTimeout,Left,11,13,6,0,nan,nan,0.08
9/12/2022 16:13:11,1.16.1,RevPunish,0,4.16,nan,1,RightinTimeout,Left,11,14,6,0,nan,nan,0.26
