MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/29/2022 17:15:13,1.16.1,RevPunish,0,4.18,nan,1,Right,Left,0,1,0,0,nan,nan,0.10
8/29/2022 17:15:48,1.16.1,RevPunish,0,4.19,nan,1,Right,Left,0,2,0,0,nan,nan,0.36
8/29/2022 17:17:10,1.16.1,RevPunish,0,4.18,nan,1,Right,Left,0,3,0,0,nan,nan,0.16
8/29/2022 17:18:32,1.16.1,RevPunish,0,4.18,nan,1,Left,Left,1,3,0,0,nan,nan,0.35
8/29/2022 17:18:38,1.16.1,RevPunish,0,4.18,3,1,Pellet,Left,1,3,1,0,1.32,nan,nan
8/29/2022 17:19:45,1.16.1,RevPunish,0,4.18,nan,1,Left,Left,2,3,1,0,nan,nan,0.08
8/29/2022 17:19:55,1.16.1,RevPunish,0,4.18,1,1,Pellet,Left,2,3,2,0,9.69,77,nan
8/29/2022 17:20:29,1.16.1,RevPunish,0,4.18,nan,1,Right,Left,2,4,2,0,nan,nan,0.17
8/29/2022 17:20:47,1.16.1,RevPunish,0,4.18,nan,1,RightinTimeout,Left,2,5,2,0,nan,nan,0.60
8/29/2022 17:20:57,1.16.1,RevPunish,0,4.18,nan,1,RightinTimeout,Left,2,6,2,0,nan,nan,0.02
8/29/2022 17:21:52,1.16.1,RevPunish,0,4.18,nan,1,Right,Left,2,7,2,0,nan,nan,0.04
8/29/2022 17:22:16,1.16.1,RevPunish,0,4.18,nan,1,RightinTimeout,Left,2,8,2,0,nan,nan,0.21
8/29/2022 17:22:27,1.16.1,RevPunish,0,4.18,nan,1,Right,Left,2,9,2,0,nan,nan,0.91
8/29/2022 17:23:31,1.16.1,RevPunish,0,4.18,nan,1,Left,Left,3,9,2,0,nan,nan,0.28
8/29/2022 17:23:33,1.16.1,RevPunish,0,4.18,1,1,Pellet,Left,3,9,3,0,1.04,218,nan
8/29/2022 17:24:22,1.16.1,RevPunish,0,4.18,nan,1,Left,Left,4,9,3,0,nan,nan,0.23
8/29/2022 17:24:22,1.16.1,RevPunish,0,4.18,1,1,Pellet,Left,4,9,4,0,0.03,49,nan
8/29/2022 17:24:51,1.16.1,RevPunish,0,4.18,nan,1,Left,Left,5,9,4,0,nan,nan,0.17
