MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/26/2020 14:40:29,1.1.46,7,4.07,0,FR1,Poke,Left,1,0,0,nan
8/26/2020 14:40:47,1.1.46,7,4.06,5,FR1,Pellet,Left,1,0,1,9
8/26/2020 14:40:55,1.1.46,7,4.06,0,FR1,Poke,Left,2,0,1,nan
8/26/2020 14:45:46,1.1.46,7,4.06,3,FR1,Pellet,Left,2,0,2,Timed_out
8/26/2020 14:48:05,1.1.46,7,4.07,0,FR1,Poke,Left,2,1,2,nan
8/26/2020 14:48:10,1.1.46,7,4.07,0,FR1,Poke,Left,3,1,2,nan
8/26/2020 14:48:13,1.1.46,7,4.07,1,FR1,Pellet,Left,3,1,3,0
8/26/2020 14:48:28,1.1.46,7,4.07,0,FR1,Poke,Left,3,2,3,nan
8/26/2020 14:48:31,1.1.46,7,4.07,0,FR1,Poke,Left,4,2,3,nan
8/26/2020 14:48:34,1.1.46,7,4.06,1,FR1,Pellet,Left,4,2,4,1
8/26/2020 14:49:50,1.1.46,7,4.06,0,FR1,Poke,Left,5,2,4,nan
8/26/2020 14:49:54,1.1.46,7,4.06,1,FR1,Pellet,Left,5,2,5,1
8/26/2020 14:57:19,1.1.46,7,4.06,0,FR1,Poke,Left,5,3,5,nan
8/26/2020 14:57:20,1.1.46,7,4.06,0,FR1,Poke,Left,6,3,5,nan
8/26/2020 14:57:35,1.1.46,7,4.06,1,FR1,Pellet,Left,6,3,6,12
8/26/2020 14:57:39,1.1.46,7,4.06,0,FR1,Poke,Left,7,3,6,nan
8/26/2020 14:57:42,1.1.46,7,4.07,1,FR1,Pellet,Left,7,3,7,1
8/26/2020 15:40:12,1.1.46,7,4.07,0,FR1,Poke,Left,8,3,7,nan
8/26/2020 15:40:16,1.1.46,7,4.06,1,FR1,Pellet,Left,8,3,8,1
8/26/2020 15:40:35,1.1.46,7,4.06,0,FR1,Poke,Left,9,3,8,nan
8/26/2020 15:40:40,1.1.46,7,4.05,2,FR1,Pellet,Left,9,3,9,1
8/26/2020 15:42:04,1.1.46,7,4.06,0,FR1,Poke,Left,10,3,9,nan
8/26/2020 15:42:07,1.1.46,7,4.06,1,FR1,Pellet,Left,10,3,10,1
8/26/2020 17:01:22,1.1.46,7,4.06,0,FR1,Poke,Left,11,3,10,nan
8/26/2020 17:01:25,1.1.46,7,4.05,1,FR1,Pellet,Left,11,3,11,1
8/26/2020 17:02:09,1.1.46,7,4.05,0,FR1,Poke,Left,12,3,11,nan
8/26/2020 17:02:12,1.1.46,7,4.05,1,FR1,Pellet,Left,12,3,12,1
8/26/2020 17:02:36,1.1.46,7,4.05,0,FR1,Poke,Left,13,3,12,nan
8/26/2020 17:02:39,1.1.46,7,4.06,1,FR1,Pellet,Left,13,3,13,1
8/26/2020 17:03:12,1.1.46,7,4.06,0,FR1,Poke,Left,14,3,13,nan
8/26/2020 17:03:15,1.1.46,7,4.05,1,FR1,Pellet,Left,14,3,14,1
8/26/2020 17:03:34,1.1.46,7,4.05,0,FR1,Poke,Left,15,3,14,nan
8/26/2020 17:03:37,1.1.46,7,4.05,1,FR1,Pellet,Left,15,3,15,1
8/26/2020 17:03:53,1.1.46,7,4.05,0,FR1,Poke,Left,16,3,15,nan
8/26/2020 17:03:56,1.1.46,7,4.05,1,FR1,Pellet,Left,16,3,16,1
8/26/2020 17:04:58,1.1.46,7,4.05,0,FR1,Poke,Left,17,3,16,nan
8/26/2020 17:05:01,1.1.46,7,4.05,1,FR1,Pellet,Left,17,3,17,1
8/26/2020 17:05:12,1.1.46,7,4.05,0,FR1,Poke,Left,17,4,17,nan
8/26/2020 17:05:15,1.1.46,7,4.05,0,FR1,Poke,Left,18,4,17,nan
8/26/2020 17:05:18,1.1.46,7,4.05,1,FR1,Pellet,Left,18,4,18,1
8/26/2020 17:06:42,1.1.46,7,4.05,0,FR1,Poke,Left,18,5,18,nan
8/26/2020 17:06:45,1.1.46,7,4.05,0,FR1,Poke,Left,19,5,18,nan
8/26/2020 17:06:48,1.1.46,7,4.05,1,FR1,Pellet,Left,19,5,19,1
8/26/2020 17:09:20,1.1.46,7,4.05,0,FR1,Poke,Left,20,5,19,nan
8/26/2020 17:09:23,1.1.46,7,4.05,1,FR1,Pellet,Left,20,5,20,1
8/26/2020 18:02:31,1.1.46,7,4.05,0,FR1,Poke,Left,21,5,20,nan
8/26/2020 18:02:35,1.1.46,7,4.05,1,FR1,Pellet,Left,21,5,21,1
8/26/2020 18:02:56,1.1.46,7,4.05,0,FR1,Poke,Left,22,5,21,nan
8/26/2020 18:02:59,1.1.46,7,4.05,1,FR1,Pellet,Left,22,5,22,0
8/26/2020 18:03:15,1.1.46,7,4.05,0,FR1,Poke,Left,23,5,22,nan
8/26/2020 18:03:18,1.1.46,7,4.05,1,FR1,Pellet,Left,23,5,23,1
8/26/2020 18:03:46,1.1.46,7,4.05,0,FR1,Poke,Left,24,5,23,nan
8/26/2020 18:03:49,1.1.46,7,4.05,1,FR1,Pellet,Left,24,5,24,1
8/26/2020 18:04:07,1.1.46,7,4.05,0,FR1,Poke,Left,25,5,24,nan
8/26/2020 18:04:10,1.1.46,7,4.05,1,FR1,Pellet,Left,25,5,25,1
8/26/2020 18:04:34,1.1.46,7,4.05,0,FR1,Poke,Left,26,5,25,nan
8/26/2020 18:04:37,1.1.46,7,4.05,1,FR1,Pellet,Left,26,5,26,1
8/26/2020 18:26:14,1.1.46,7,4.05,0,FR1,Poke,Left,27,5,26,nan
8/26/2020 18:26:18,1.1.46,7,4.05,1,FR1,Pellet,Left,27,5,27,1
8/26/2020 18:26:53,1.1.46,7,4.05,0,FR1,Poke,Left,28,5,27,nan
8/26/2020 18:26:58,1.1.46,7,4.05,2,FR1,Pellet,Left,28,5,28,1
8/26/2020 18:27:13,1.1.46,7,4.05,0,FR1,Poke,Left,29,5,28,nan
8/26/2020 18:27:16,1.1.46,7,4.05,1,FR1,Pellet,Left,29,5,29,1
