MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/10/2020 13:24:47,1.1.45,3,4.14,0,FR1,Poke,Left,1,0,0,nan
8/10/2020 13:25:21,1.1.45,3,4.14,2,FR1,Pellet,Left,1,0,1,30
8/10/2020 13:31:02,1.1.45,3,4.14,0,FR1,Poke,Left,2,0,1,nan
8/10/2020 13:31:07,1.1.45,3,4.14,2,FR1,Pellet,Left,2,0,2,1
8/10/2020 13:31:39,1.1.45,3,4.14,0,FR1,Poke,Left,2,1,2,nan
8/10/2020 13:32:26,1.1.45,3,4.14,0,FR1,Poke,Left,3,1,2,nan
8/10/2020 13:32:29,1.1.45,3,4.14,1,FR1,Pellet,Left,3,1,3,1
8/10/2020 13:32:57,1.1.45,3,4.14,0,FR1,Poke,Left,4,1,3,nan
8/10/2020 13:33:00,1.1.45,3,4.14,1,FR1,Pellet,Left,4,1,4,1
8/10/2020 13:33:32,1.1.45,3,4.14,0,FR1,Poke,Left,4,2,4,nan
8/10/2020 13:44:49,1.1.45,3,4.14,0,FR1,Poke,Left,5,2,4,nan
8/10/2020 13:44:53,1.1.45,3,4.14,1,FR1,Pellet,Left,5,2,5,2
8/10/2020 13:45:09,1.1.45,3,4.14,0,FR1,Poke,Left,6,2,5,nan
8/10/2020 13:45:12,1.1.45,3,4.14,1,FR1,Pellet,Left,6,2,6,1
8/10/2020 13:45:38,1.1.45,3,4.14,0,FR1,Poke,Left,7,2,6,nan
8/10/2020 13:45:42,1.1.45,3,4.14,1,FR1,Pellet,Left,7,2,7,0
8/10/2020 13:49:59,1.1.45,3,4.14,0,FR1,Poke,Left,8,2,7,nan
8/10/2020 13:50:03,1.1.45,3,4.14,2,FR1,Pellet,Left,8,2,8,1
8/10/2020 14:06:17,1.1.45,3,4.14,0,FR1,Poke,Left,8,3,8,nan
8/10/2020 14:09:39,1.1.45,3,4.14,0,FR1,Poke,Left,9,3,8,nan
8/10/2020 14:09:42,1.1.45,3,4.14,1,FR1,Pellet,Left,9,3,9,1
8/10/2020 14:10:01,1.1.45,3,4.14,0,FR1,Poke,Left,10,3,9,nan
8/10/2020 14:10:29,1.1.45,3,4.14,7,FR1,Pellet,Left,10,3,10,12
8/10/2020 14:10:54,1.1.45,3,4.14,0,FR1,Poke,Left,11,3,10,nan
8/10/2020 14:10:58,1.1.45,3,4.14,1,FR1,Pellet,Left,11,3,11,1
8/10/2020 14:11:22,1.1.45,3,4.14,0,FR1,Poke,Left,12,3,11,nan
8/10/2020 14:11:25,1.1.45,3,4.14,1,FR1,Pellet,Left,12,3,12,1
8/10/2020 14:12:59,1.1.45,3,4.14,0,FR1,Poke,Left,13,3,12,nan
8/10/2020 14:13:02,1.1.45,3,4.13,1,FR1,Pellet,Left,13,3,13,1
8/10/2020 14:13:23,1.1.45,3,4.13,0,FR1,Poke,Left,14,3,13,nan
8/10/2020 17:11:48,1.1.45,3,4.13,1,FR1,Pellet,Left,14,3,14,Timed_out
8/10/2020 17:12:20,1.1.45,3,4.12,0,FR1,Poke,Left,14,4,14,nan
8/10/2020 17:12:23,1.1.45,3,4.12,0,FR1,Poke,Left,15,4,14,nan
8/10/2020 17:12:26,1.1.45,3,4.12,1,FR1,Pellet,Left,15,4,15,1
8/10/2020 17:12:46,1.1.45,3,4.12,0,FR1,Poke,Left,16,4,15,nan
8/10/2020 19:19:10,1.1.45,3,4.11,1,FR1,Pellet,Left,16,4,16,4
8/10/2020 19:19:31,1.1.45,3,4.11,0,FR1,Poke,Left,17,4,16,nan
8/10/2020 19:19:34,1.1.45,3,4.11,1,FR1,Pellet,Left,17,4,17,1
