MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/14/2022 12:43:03,1.11.0,FR1,5,4.18,1,1,Left,Left,1,0,0,0,nan,nan,0.33
2/14/2022 12:43:35,1.11.0,FR1,5,4.18,1,1,Right,Left,1,1,0,0,nan,nan,0.27
2/14/2022 12:44:27,1.11.0,FR1,5,4.17,1,1,Left,Left,2,1,0,0,nan,nan,0.09
2/14/2022 12:45:30,1.11.0,FR1,5,4.18,1,1,Left,Left,3,1,0,0,nan,nan,0.27
2/14/2022 12:45:39,1.11.0,FR1,5,4.18,1,1,Left,Left,4,1,0,0,nan,nan,0.35
2/14/2022 12:47:30,1.11.0,FR1,5,4.18,1,1,Left,Left,5,1,0,0,nan,nan,0.11
2/14/2022 12:48:30,1.11.0,FR1,5,4.18,1,1,Left,Left,6,1,0,0,nan,nan,0.05
2/14/2022 12:48:44,1.11.0,FR1,5,4.18,1,1,Left,Left,7,1,0,0,nan,nan,0.15
2/14/2022 12:48:59,1.11.0,FR1,5,4.18,1,1,Left,Left,8,1,0,0,nan,nan,0.02
2/14/2022 12:49:06,1.11.0,FR1,5,4.18,1,1,Right,Left,8,2,0,0,nan,nan,0.30
2/14/2022 12:49:11,1.11.0,FR1,5,4.18,1,1,Left,Left,9,2,0,0,nan,nan,0.40
2/14/2022 12:49:28,1.11.0,FR1,5,4.18,1,1,Right,Left,9,3,0,0,nan,nan,0.06
2/14/2022 12:49:42,1.11.0,FR1,5,4.18,1,1,Left,Left,10,3,0,0,nan,nan,0.09
2/14/2022 12:49:50,1.11.0,FR1,5,4.18,1,1,Left,Left,11,3,0,0,nan,nan,0.09
2/14/2022 12:49:55,1.11.0,FR1,5,4.18,1,1,Left,Left,12,3,0,0,nan,nan,0.46
2/14/2022 12:50:40,1.11.0,FR1,5,4.18,1,1,Left,Left,13,3,0,0,nan,nan,0.06
2/14/2022 12:51:22,1.11.0,FR1,5,4.18,1,1,Left,Left,14,3,0,0,nan,nan,0.02
2/14/2022 12:51:36,1.11.0,FR1,5,4.17,1,1,Left,Left,15,3,0,0,nan,nan,0.07
2/14/2022 12:51:59,1.11.0,FR1,5,4.18,1,1,Left,Left,16,3,0,0,nan,nan,0.29
2/14/2022 12:52:15,1.11.0,FR1,5,4.18,1,1,Left,Left,17,3,0,0,nan,nan,0.07
2/14/2022 12:53:36,1.11.0,FR1,5,4.18,1,1,Left,Left,18,3,0,0,nan,nan,0.33
2/14/2022 12:54:27,1.11.0,FR1,5,4.18,1,1,Left,Left,19,3,0,0,nan,nan,0.00
2/14/2022 12:55:24,1.11.0,FR1,5,4.18,1,1,Left,Left,20,3,0,0,nan,nan,0.00
2/14/2022 12:55:28,1.11.0,FR1,5,4.18,1,1,Left,Left,21,3,0,0,nan,nan,0.46
2/14/2022 12:55:52,1.11.0,FR1,5,4.18,1,1,Right,Left,21,4,0,0,nan,nan,0.34
2/14/2022 12:55:53,1.11.0,FR1,5,4.18,1,1,Right,Left,21,5,0,0,nan,nan,0.00
2/14/2022 12:55:55,1.11.0,FR1,5,4.18,1,1,Right,Left,21,6,0,0,nan,nan,0.13
