MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/10/2022 14:21:18,1.11.0,FR1,5,4.20,1,1,Left,Left,1,0,0,0,nan,nan,0.19
2/10/2022 14:21:21,1.11.0,FR1,5,4.20,1,1,Right,Left,1,1,0,0,nan,nan,0.00
2/10/2022 14:21:25,1.11.0,FR1,5,4.20,1,1,Right,Left,1,2,0,0,nan,nan,0.04
2/10/2022 14:22:10,1.11.0,FR1,5,4.20,1,1,Left,Left,2,2,0,0,nan,nan,0.06
2/10/2022 14:23:42,1.11.0,FR1,5,4.21,1,1,Right,Left,2,3,0,0,nan,nan,0.22
2/10/2022 14:24:31,1.11.0,FR1,5,4.21,1,1,Left,Left,3,3,0,0,nan,nan,0.10
2/10/2022 14:24:38,1.11.0,FR1,5,4.20,1,1,Left,Left,4,3,0,0,nan,nan,0.07
2/10/2022 14:25:22,1.11.0,FR1,5,4.20,1,1,Left,Left,5,3,0,0,nan,nan,0.26
2/10/2022 14:26:33,1.11.0,FR1,5,4.20,1,1,Right,Left,5,4,0,0,nan,nan,0.45
2/10/2022 14:27:30,1.11.0,FR1,5,4.20,1,1,Right,Left,5,5,0,0,nan,nan,0.11
2/10/2022 14:27:31,1.11.0,FR1,5,4.20,1,1,Right,Left,5,6,0,0,nan,nan,0.07
2/10/2022 14:27:54,1.11.0,FR1,5,4.20,1,1,Left,Left,6,6,0,0,nan,nan,0.11
2/10/2022 14:28:09,1.11.0,FR1,5,4.20,1,1,Left,Left,7,6,0,0,nan,nan,0.10
2/10/2022 14:28:24,1.11.0,FR1,5,4.20,1,1,Right,Left,7,7,0,0,nan,nan,0.00
2/10/2022 14:28:34,1.11.0,FR1,5,4.20,1,1,Right,Left,7,8,0,0,nan,nan,0.38
2/10/2022 14:28:54,1.11.0,FR1,5,4.20,1,1,Left,Left,8,8,0,0,nan,nan,0.31
2/10/2022 14:29:01,1.11.0,FR1,5,4.20,1,1,Left,Left,9,8,0,0,nan,nan,0.10
2/10/2022 14:29:10,1.11.0,FR1,5,4.20,1,1,Right,Left,9,9,0,0,nan,nan,0.07
2/10/2022 14:32:24,1.11.0,FR1,5,4.20,1,1,Left,Left,10,9,0,0,nan,nan,0.27
2/10/2022 14:32:56,1.11.0,FR1,5,4.20,1,1,Left,Left,11,9,0,0,nan,nan,0.12
2/10/2022 14:33:01,1.11.0,FR1,5,4.20,1,1,Left,Left,12,9,0,0,nan,nan,0.02
2/10/2022 14:33:10,1.11.0,FR1,5,4.20,1,1,Left,Left,13,9,0,0,nan,nan,0.10
2/10/2022 14:33:39,1.11.0,FR1,5,4.20,1,1,Left,Left,14,9,0,0,nan,nan,0.11
2/10/2022 14:33:47,1.11.0,FR1,5,4.20,1,1,Left,Left,15,9,0,0,nan,nan,0.05
2/10/2022 14:35:17,1.11.0,FR1,5,4.20,1,1,Left,Left,16,9,0,0,nan,nan,0.06
2/10/2022 14:36:52,1.11.0,FR1,5,4.20,1,1,Left,Left,17,9,0,0,nan,nan,0.07
2/10/2022 14:37:05,1.11.0,FR1,5,4.20,1,1,Right,Left,17,10,0,0,nan,nan,0.19
2/10/2022 14:38:04,1.11.0,FR1,5,4.20,1,1,Left,Left,18,10,0,0,nan,nan,0.17
2/10/2022 14:40:16,1.11.0,FR1,5,4.20,1,1,Left,Left,19,10,0,0,nan,nan,0.06
2/10/2022 14:40:25,1.11.0,FR1,5,4.20,1,1,Left,Left,20,10,0,0,nan,nan,0.05
2/10/2022 14:40:31,1.11.0,FR1,5,4.20,1,1,Left,Left,21,10,0,0,nan,nan,0.41
2/10/2022 14:40:51,1.11.0,FR1,5,4.20,1,1,Left,Left,22,10,0,0,nan,nan,0.00
2/10/2022 14:40:54,1.11.0,FR1,5,4.20,1,1,Right,Left,22,11,0,0,nan,nan,0.00
2/10/2022 14:41:18,1.11.0,FR1,5,4.20,1,1,Left,Left,23,11,0,0,nan,nan,0.00
2/10/2022 14:41:45,1.11.0,FR1,5,4.20,1,1,Left,Left,24,11,0,0,nan,nan,0.17
