MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/8/2022 17:18:50,1.11.0,FR1,5,4.22,1,1,Left,Left,1,0,0,0,nan,nan,0.13
2/8/2022 17:19:20,1.11.0,FR1,5,4.22,1,1,Right,Left,1,1,0,0,nan,nan,0.15
2/8/2022 17:19:35,1.11.0,FR1,5,4.22,1,1,Left,Left,2,1,0,0,nan,nan,0.16
2/8/2022 17:20:16,1.11.0,FR1,5,4.22,1,1,Left,Left,3,1,0,0,nan,nan,0.21
2/8/2022 17:22:51,1.11.0,FR1,5,4.22,1,1,Right,Left,3,2,0,0,nan,nan,0.25
2/8/2022 17:22:57,1.11.0,FR1,5,4.22,1,1,Left,Left,4,2,0,0,nan,nan,0.36
2/8/2022 17:23:47,1.11.0,FR1,5,4.22,1,1,Right,Left,4,3,0,0,nan,nan,0.02
2/8/2022 17:25:10,1.11.0,FR1,5,4.22,1,1,Right,Left,4,4,0,0,nan,nan,0.32
2/8/2022 17:25:20,1.11.0,FR1,5,4.22,1,1,Right,Left,4,5,0,0,nan,nan,0.69
2/8/2022 17:26:30,1.11.0,FR1,5,4.22,1,1,Left,Left,5,5,0,0,nan,nan,0.36
2/8/2022 17:27:09,1.11.0,FR1,5,4.22,1,1,Right,Left,5,6,0,0,nan,nan,0.04
2/8/2022 17:27:10,1.11.0,FR1,5,4.22,1,1,Right,Left,5,7,0,0,nan,nan,0.14
2/8/2022 17:28:08,1.11.0,FR1,5,4.22,1,1,Right,Left,5,8,0,0,nan,nan,0.21
2/8/2022 17:30:22,1.11.0,FR1,5,4.22,1,1,Right,Left,5,9,0,0,nan,nan,0.31
2/8/2022 17:32:47,1.11.0,FR1,5,4.22,1,1,Right,Left,5,10,0,0,nan,nan,0.04
2/8/2022 17:33:15,1.11.0,FR1,5,4.22,1,1,Right,Left,5,11,0,0,nan,nan,0.50
2/8/2022 17:33:46,1.11.0,FR1,5,4.22,1,1,Right,Left,5,12,0,0,nan,nan,0.11
