MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
2/11/2022 15:13:36,1.11.0,FR1,5,4.18,1,1,Left,Left,1,0,0,0,nan,nan,0.20
2/11/2022 15:13:46,1.11.0,FR1,5,4.20,1,1,Left,Left,2,0,0,0,nan,nan,0.33
2/11/2022 15:15:08,1.11.0,FR1,5,4.19,1,1,Right,Left,2,1,0,0,nan,nan,1.10
2/11/2022 15:15:18,1.11.0,FR1,5,4.18,1,1,Left,Left,3,1,0,0,nan,nan,0.08
2/11/2022 15:16:06,1.11.0,FR1,5,4.20,1,1,Left,Left,4,1,0,0,nan,nan,0.21
2/11/2022 15:17:15,1.11.0,FR1,5,4.19,1,1,Left,Left,5,1,0,0,nan,nan,0.00
2/11/2022 15:17:24,1.11.0,FR1,5,4.19,1,1,Left,Left,6,1,0,0,nan,nan,0.70
2/11/2022 15:19:19,1.11.0,FR1,5,4.19,1,1,Right,Left,6,2,0,0,nan,nan,0.18
2/11/2022 15:20:17,1.11.0,FR1,5,4.19,1,1,Left,Left,7,2,0,0,nan,nan,0.09
2/11/2022 15:20:40,1.11.0,FR1,5,4.19,1,1,Left,Left,8,2,0,0,nan,nan,0.05
2/11/2022 15:21:11,1.11.0,FR1,5,4.19,1,1,Left,Left,9,2,0,0,nan,nan,0.13
2/11/2022 15:21:41,1.11.0,FR1,5,4.19,1,1,Left,Left,10,2,0,0,nan,nan,0.36
2/11/2022 15:23:14,1.11.0,FR1,5,4.20,1,1,Left,Left,11,2,0,0,nan,nan,0.04
2/11/2022 15:23:28,1.11.0,FR1,5,4.19,1,1,Left,Left,12,2,0,0,nan,nan,0.13
2/11/2022 15:23:54,1.11.0,FR1,5,4.19,1,1,Right,Left,12,3,0,0,nan,nan,0.15
2/11/2022 15:26:36,1.11.0,FR1,5,4.19,1,1,Right,Left,12,4,0,0,nan,nan,0.33
2/11/2022 15:27:31,1.11.0,FR1,5,4.19,1,1,Right,Left,12,5,0,0,nan,nan,0.12
2/11/2022 15:28:20,1.11.0,FR1,5,4.19,1,1,Left,Left,13,5,0,0,nan,nan,0.23
2/11/2022 15:28:35,1.11.0,FR1,5,4.18,1,1,Right,Left,13,6,0,0,nan,nan,0.10
2/11/2022 15:29:04,1.11.0,FR1,5,4.19,1,1,Left,Left,14,6,0,0,nan,nan,0.17
2/11/2022 15:29:17,1.11.0,FR1,5,4.19,1,1,Left,Left,15,6,0,0,nan,nan,0.59
