MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/25/2020 16:20:34,1.1.45,0,4.21,0,FR1,Poke,Left,1,0,0,nan
8/25/2020 16:20:59,1.1.45,0,4.21,4,FR1,Pellet,Left,1,0,1,17
8/25/2020 16:21:45,1.1.45,0,4.22,0,FR1,Poke,Left,2,0,1,nan
8/25/2020 16:22:13,1.1.45,0,4.20,3,FR1,Pellet,Left,2,0,2,22
8/25/2020 16:28:14,1.1.45,0,4.20,0,FR1,Poke,Left,3,0,2,nan
8/25/2020 16:28:28,1.1.45,0,4.21,3,FR1,Pellet,Left,3,0,3,9
8/25/2020 16:29:00,1.1.45,0,4.21,0,FR1,Poke,Left,4,0,3,nan
8/25/2020 16:29:04,1.1.45,0,4.21,1,FR1,Pellet,Left,4,0,4,1
8/25/2020 16:29:21,1.1.45,0,4.21,0,FR1,Poke,Left,5,0,4,nan
8/25/2020 16:29:24,1.1.45,0,4.21,1,FR1,Pellet,Left,5,0,5,1
8/25/2020 16:31:01,1.1.45,0,4.21,0,FR1,Poke,Left,6,0,5,nan
8/25/2020 16:31:04,1.1.45,0,4.21,1,FR1,Pellet,Left,6,0,6,0
8/25/2020 16:31:37,1.1.45,0,4.21,0,FR1,Poke,Left,7,0,6,nan
8/25/2020 16:31:45,1.1.45,0,4.21,3,FR1,Pellet,Left,7,0,7,0
8/25/2020 16:36:58,1.1.45,0,4.21,0,FR1,Poke,Left,8,0,7,nan
8/25/2020 16:37:01,1.1.45,0,4.21,1,FR1,Pellet,Left,8,0,8,1
8/25/2020 16:38:56,1.1.45,0,4.21,0,FR1,Poke,Left,9,0,8,nan
8/25/2020 16:39:00,1.1.45,0,4.21,1,FR1,Pellet,Left,9,0,9,2
8/25/2020 16:46:49,1.1.45,0,4.21,0,FR1,Poke,Left,10,0,9,nan
8/25/2020 16:46:52,1.1.45,0,4.21,2,FR1,Pellet,Left,10,0,10,0
8/25/2020 18:14:24,1.1.45,0,4.21,0,FR1,Poke,Left,11,0,10,nan
8/25/2020 18:14:27,1.1.45,0,4.21,1,FR1,Pellet,Left,11,0,11,1
8/25/2020 18:14:42,1.1.45,0,4.21,0,FR1,Poke,Left,12,0,11,nan
8/25/2020 18:14:46,1.1.45,0,4.20,1,FR1,Pellet,Left,12,0,12,2
8/25/2020 18:15:01,1.1.45,0,4.20,0,FR1,Poke,Left,13,0,12,nan
8/25/2020 18:15:04,1.1.45,0,4.20,1,FR1,Pellet,Left,13,0,13,1
8/25/2020 18:15:20,1.1.45,0,4.20,0,FR1,Poke,Left,14,0,13,nan
8/25/2020 18:15:25,1.1.45,0,4.19,2,FR1,Pellet,Left,14,0,14,1
8/25/2020 18:15:37,1.1.45,0,4.19,0,FR1,Poke,Left,15,0,14,nan
8/25/2020 18:15:41,1.1.45,0,4.19,1,FR1,Pellet,Left,15,0,15,1
8/25/2020 18:16:00,1.1.45,0,4.19,0,FR1,Poke,Left,16,0,15,nan
8/25/2020 18:16:04,1.1.45,0,4.19,2,FR1,Pellet,Left,16,0,16,0
8/25/2020 18:16:23,1.1.45,0,4.19,0,FR1,Poke,Left,17,0,16,nan
8/25/2020 18:16:26,1.1.45,0,4.19,1,FR1,Pellet,Left,17,0,17,1
8/25/2020 18:16:47,1.1.45,0,4.19,0,FR1,Poke,Left,18,0,17,nan
8/25/2020 18:16:51,1.1.45,0,4.19,2,FR1,Pellet,Left,18,0,18,0
8/25/2020 18:25:45,1.1.45,0,4.19,0,FR1,Poke,Left,18,1,18,nan
8/25/2020 18:32:10,1.1.45,0,4.19,0,FR1,Poke,Left,19,1,18,nan
