MM:DD:YYYY hh:mm:ss, Mouse, Battery_Voltage, MotorTurns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
5/9/2020 14:07:59,20,4.02,0,1,Poke,Left,33,14,32,nan
5/9/2020 14:09:45,20,4.02,1,1,Pellet,Left,33,14,33,103
5/9/2020 14:09:49,20,4.02,0,1,Poke,Left,34,14,33,nan
5/9/2020 14:11:38,20,4.02,1,1,Pellet,Left,34,14,34,6
5/9/2020 14:14:53,20,4.02,0,1,Poke,Left,35,14,34,nan
5/9/2020 14:15:32,20,4.02,1,1,Pellet,Left,35,14,35,19
5/9/2020 14:21:42,20,4.02,0,1,Poke,Left,36,14,35,nan
5/9/2020 14:33:53,20,4.02,1,1,Pellet,Left,36,14,36,10
5/9/2020 14:42:54,20,4.02,0,1,Poke,Left,37,14,36,nan
5/9/2020 14:43:03,20,4.02,1,1,Pellet,Left,37,14,37,6
5/9/2020 14:43:10,20,4.02,0,1,Poke,Left,37,15,37,nan
5/9/2020 14:44:34,20,4.02,0,1,Poke,Left,38,15,37,nan
5/9/2020 14:45:54,20,4.02,1,1,Pellet,Left,38,15,38,10
5/9/2020 14:54:22,20,4.02,0,1,Poke,Left,38,16,38,nan
5/9/2020 14:56:27,20,4.02,0,1,Poke,Left,39,16,38,nan
5/9/2020 14:57:40,20,4.02,2,1,Pellet,Left,39,16,39,64
5/9/2020 15:14:30,20,4.02,0,1,Poke,Left,40,16,39,nan
5/9/2020 15:20:29,20,4.02,1,1,Pellet,Left,40,16,40,13
5/9/2020 15:31:46,20,4.02,0,1,Poke,Left,40,17,40,nan
5/9/2020 15:31:53,20,4.02,0,1,Poke,Left,40,18,40,nan
5/9/2020 15:44:05,20,4.02,0,1,Poke,Left,41,18,40,nan
5/9/2020 15:49:07,20,4.02,1,1,Pellet,Left,41,18,41,256
5/9/2020 15:51:08,20,4.02,0,1,Poke,Left,42,18,41,nan
5/9/2020 15:51:45,20,4.02,1,1,Pellet,Left,42,18,42,5
5/9/2020 15:53:03,20,4.02,0,1,Poke,Left,42,19,42,nan
5/9/2020 15:53:12,20,4.02,0,1,Poke,Left,43,19,42,nan
5/9/2020 16:10:58,20,4.02,1,1,Pellet,Left,43,19,43,1062
5/9/2020 16:13:04,20,4.02,0,1,Poke,Left,44,19,43,nan
5/9/2020 17:16:46,20,4.02,2,1,Pellet,Left,44,19,44,3816
5/9/2020 17:17:49,20,4.02,0,1,Poke,Left,45,19,44,nan
5/9/2020 17:21:08,20,4.01,1,1,Pellet,Left,45,19,45,3
5/9/2020 17:29:22,20,4.02,0,1,Poke,Left,46,19,45,nan
5/9/2020 17:39:51,20,4.02,1,1,Pellet,Left,46,19,46,625
5/9/2020 17:45:19,20,4.02,0,1,Poke,Left,47,19,46,nan
5/9/2020 17:45:25,20,4.02,1,1,Pellet,Left,47,19,47,3
5/9/2020 17:49:32,20,4.02,0,1,Poke,Left,48,19,47,nan
5/9/2020 17:50:00,20,4.02,1,1,Pellet,Left,48,19,48,19
5/9/2020 17:51:44,20,4.02,0,1,Poke,Left,49,19,48,nan
5/9/2020 17:52:34,20,4.02,1,1,Pellet,Left,49,19,49,4
5/9/2020 18:05:18,20,4.02,0,1,Poke,Left,50,19,49,nan
5/9/2020 18:07:50,20,4.02,1,1,Pellet,Left,50,19,50,149
5/9/2020 18:12:48,20,4.01,0,1,Poke,Left,51,19,50,nan
5/9/2020 18:16:42,20,4.01,1,1,Pellet,Left,51,19,51,231
5/9/2020 18:26:05,20,4.02,0,1,Poke,Left,52,19,51,nan
5/9/2020 18:26:31,20,4.02,1,1,Pellet,Left,52,19,52,23
5/9/2020 18:29:35,20,4.02,0,1,Poke,Left,53,19,52,nan
5/9/2020 18:29:39,20,4.02,1,1,Pellet,Left,53,19,53,1
5/9/2020 18:45:48,20,4.02,0,1,Poke,Left,54,19,53,nan
5/9/2020 18:53:10,20,4.01,1,1,Pellet,Left,54,19,54,131
5/9/2020 22:34:23,20,4.01,0,1,Poke,Left,55,19,54,nan
5/9/2020 22:34:28,20,4.02,1,1,Pellet,Left,55,19,55,1
5/9/2020 22:39:55,20,4.01,0,1,Poke,Left,56,19,55,nan
5/9/2020 22:40:02,20,4.01,1,1,Pellet,Left,56,19,56,4
5/9/2020 22:42:41,20,4.01,0,1,Poke,Left,57,19,56,nan
5/9/2020 22:42:48,20,4.01,1,1,Pellet,Left,57,19,57,1
5/9/2020 22:47:25,20,4.01,0,1,Poke,Left,58,19,57,nan
5/9/2020 22:47:43,20,4.01,1,1,Pellet,Left,58,19,58,15
5/9/2020 22:48:22,20,4.02,0,1,Poke,Left,59,19,58,nan
5/9/2020 22:48:31,20,4.01,1,1,Pellet,Left,59,19,59,6
5/9/2020 22:49:18,20,4.02,0,1,Poke,Left,60,19,59,nan
5/9/2020 23:05:12,20,4.01,1,1,Pellet,Left,60,19,60,930
5/10/2020 1:06:03,20,4.01,0,1,Poke,Left,61,19,60,nan
5/10/2020 1:10:58,20,4.01,1,1,Pellet,Left,61,19,61,291
5/10/2020 1:12:02,20,4.02,0,1,Poke,Left,62,19,61,nan
5/10/2020 1:13:08,20,4.01,1,1,Pellet,Left,62,19,62,62
5/10/2020 3:39:49,20,4.00,0,1,Poke,Left,63,19,62,nan
5/10/2020 3:40:15,20,4.01,1,1,Pellet,Left,63,19,63,19
5/10/2020 3:41:40,20,4.00,0,1,Poke,Left,63,20,63,nan
5/10/2020 3:42:37,20,4.00,0,1,Poke,Left,64,20,63,nan
5/10/2020 3:42:44,20,4.00,1,1,Pellet,Left,64,20,64,4
5/10/2020 3:47:26,20,4.01,0,1,Poke,Left,65,20,64,nan
5/10/2020 3:47:32,20,4.00,1,1,Pellet,Left,65,20,65,3
5/10/2020 3:48:47,20,4.00,0,1,Poke,Left,66,20,65,nan
5/10/2020 3:52:26,20,4.00,1,1,Pellet,Left,66,20,66,216
5/10/2020 3:59:10,20,4.00,0,1,Poke,Left,67,20,66,nan
5/10/2020 3:59:15,20,4.00,1,1,Pellet,Left,67,20,67,2
5/10/2020 4:11:19,20,4.00,0,1,Poke,Left,68,20,67,nan
5/10/2020 4:12:49,20,4.00,1,1,Pellet,Left,68,20,68,56
5/10/2020 6:14:12,20,4.00,0,1,Poke,Left,68,21,68,nan
5/10/2020 6:14:14,20,4.00,0,1,Poke,Left,69,21,68,nan
5/10/2020 6:14:20,20,4.00,1,1,Pellet,Left,69,21,69,3
5/10/2020 7:21:41,20,4.00,0,1,Poke,Left,70,21,69,nan
5/10/2020 7:21:50,20,4.00,2,1,Pellet,Left,70,21,70,4
5/10/2020 7:25:32,20,4.00,0,1,Poke,Left,70,22,70,nan
5/10/2020 7:32:34,20,4.00,0,1,Poke,Left,70,23,70,nan
5/10/2020 7:32:40,20,4.00,0,1,Poke,Left,71,23,70,nan
5/10/2020 7:32:46,20,4.00,1,1,Pellet,Left,71,23,71,2
5/10/2020 7:34:19,20,4.00,0,1,Poke,Left,72,23,71,nan
5/10/2020 7:35:28,20,4.00,1,1,Pellet,Left,72,23,72,66
5/10/2020 7:36:31,20,4.00,0,1,Poke,Left,73,23,72,nan
