MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/24/2021 19:38:47,1.4.2,FR1_Rev,1,4.03,1,1,Right,Left,15,5,15,0,nan,0.42
4/24/2021 19:38:52,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,16,5,15,0,nan,0.15
4/24/2021 19:38:53,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,16,5,16,0,0.69,nan
4/24/2021 19:39:20,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,17,5,16,0,nan,0.34
4/24/2021 19:39:21,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Left,17,5,17,0,0.25,nan
4/24/2021 19:39:52,1.4.2,FR1_Rev,1,4.04,1,1,Left,Left,18,5,17,0,nan,0.30
4/24/2021 19:39:54,1.4.2,FR1_Rev,1,4.04,1,1,Pellet,Left,18,5,18,0,0.18,nan
4/24/2021 19:40:22,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,19,5,18,0,nan,0.07
4/24/2021 19:40:24,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,19,5,19,0,0.25,nan
4/24/2021 19:40:47,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,20,5,19,0,nan,0.17
4/24/2021 19:40:49,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,20,5,20,0,0.31,nan
4/24/2021 19:41:19,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,21,5,20,0,nan,0.11
4/24/2021 19:41:22,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,21,5,21,0,2.02,nan
4/24/2021 19:41:47,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,22,5,21,0,nan,0.04
4/24/2021 19:41:48,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,22,5,22,0,0.44,nan
4/24/2021 20:34:22,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,23,5,22,0,nan,0.24
4/24/2021 20:34:24,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,23,5,23,0,0.69,nan
4/24/2021 20:34:56,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,24,5,23,0,nan,0.00
4/24/2021 20:34:57,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,24,5,24,0,0.31,nan
4/24/2021 20:35:27,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,25,5,24,0,nan,0.11
4/24/2021 20:35:28,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,25,5,25,0,0.31,nan
4/24/2021 20:36:01,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,26,5,25,0,nan,0.00
4/24/2021 20:36:02,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,26,5,26,0,0.25,nan
4/24/2021 21:03:47,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,27,5,26,0,nan,0.06
4/24/2021 21:03:49,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,27,5,27,0,0.31,nan
4/24/2021 21:04:25,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,28,5,27,0,nan,0.43
4/24/2021 21:04:26,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,28,5,28,0,0.31,nan
4/24/2021 21:04:55,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,29,5,28,0,nan,0.15
4/24/2021 21:04:58,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Left,29,5,29,0,0.31,nan
4/24/2021 21:05:24,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,30,5,29,0,nan,0.21
4/24/2021 21:05:25,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,30,5,30,0,0.31,nan
4/24/2021 21:05:44,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,31,5,30,0,nan,0.12
4/24/2021 21:05:45,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,31,5,31,0,0.25,nan
4/24/2021 21:06:26,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,32,5,31,0,nan,0.00
4/24/2021 21:06:30,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Left,32,5,32,0,0.12,nan
4/24/2021 21:07:01,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,33,5,32,0,nan,0.14
4/24/2021 21:07:02,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,33,5,33,0,0.25,nan
4/24/2021 21:32:02,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,34,5,33,0,nan,0.11
4/24/2021 21:32:04,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,34,5,34,0,0.50,nan
4/24/2021 21:32:35,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,35,5,34,0,nan,0.19
4/24/2021 21:32:38,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Left,35,5,35,0,0.31,nan
4/24/2021 21:33:01,1.4.2,FR1_Rev,1,4.03,1,1,Right,Left,35,6,35,0,nan,0.05
4/24/2021 21:33:07,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,36,6,35,0,nan,0.07
4/24/2021 21:33:08,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,36,6,36,0,0.25,nan
4/24/2021 21:33:27,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,37,6,36,0,nan,0.22
4/24/2021 21:33:28,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,37,6,37,0,0.18,nan
4/24/2021 21:33:53,1.4.2,FR1_Rev,1,4.03,1,1,Right,Left,37,7,37,0,nan,0.04
4/24/2021 21:34:01,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,38,7,37,0,nan,0.12
4/24/2021 21:34:03,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,38,7,38,0,0.50,nan
4/24/2021 21:34:24,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,39,7,38,0,nan,0.20
4/24/2021 21:34:25,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,39,7,39,0,0.25,nan
4/24/2021 21:34:46,1.4.2,FR1_Rev,1,4.03,1,1,Left,Left,40,7,39,0,nan,0.18
4/24/2021 21:34:48,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Left,40,7,40,0,0.18,nan
4/24/2021 21:45:26,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,41,7,40,0,nan,0.13
4/24/2021 21:46:13,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,41,8,40,0,nan,0.54
4/24/2021 21:46:18,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,41,8,41,0,4.23,nan
4/24/2021 21:47:58,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,42,8,41,0,nan,0.35
4/24/2021 21:48:00,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,43,8,41,0,nan,0.13
4/24/2021 21:48:04,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,44,8,41,0,nan,0.09
4/24/2021 21:48:08,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,45,8,41,0,nan,0.00
4/24/2021 21:48:10,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,46,8,41,0,nan,0.19
4/24/2021 21:48:13,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,47,8,41,0,nan,0.15
4/24/2021 21:48:14,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,48,8,41,0,nan,0.13
4/24/2021 21:48:16,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,49,8,41,0,nan,0.12
4/24/2021 21:48:18,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,50,8,41,0,nan,0.18
4/24/2021 21:48:46,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,50,9,41,0,nan,0.04
4/24/2021 21:49:16,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,50,9,42,0,29.01,nan
4/24/2021 22:03:11,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,51,9,42,0,nan,0.51
4/24/2021 22:15:40,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,52,9,42,0,nan,0.00
4/24/2021 22:15:42,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,53,9,42,0,nan,0.19
4/24/2021 22:15:45,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,54,9,42,0,nan,0.08
4/24/2021 22:15:47,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,55,9,42,0,nan,0.15
4/24/2021 22:15:48,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,56,9,42,0,nan,0.00
4/24/2021 22:15:52,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,57,9,42,0,nan,0.19
4/24/2021 22:17:01,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,58,9,42,0,nan,0.04
4/24/2021 22:17:05,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,59,9,42,0,nan,0.41
4/24/2021 22:17:07,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,60,9,42,0,nan,0.26
4/24/2021 22:17:09,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,61,9,42,0,nan,0.16
4/24/2021 22:17:11,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,62,9,42,0,nan,0.21
4/24/2021 22:17:13,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,63,9,42,0,nan,0.23
4/24/2021 22:17:15,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,64,9,42,0,nan,0.21
4/24/2021 22:17:17,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,65,9,42,0,nan,0.12
4/24/2021 22:17:18,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,66,9,42,0,nan,0.00
4/24/2021 22:17:20,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,67,9,42,0,nan,0.37
4/24/2021 22:17:22,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,68,9,42,0,nan,0.35
4/24/2021 22:17:41,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,68,10,42,0,nan,0.75
4/24/2021 22:17:46,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Right,68,10,43,0,2.14,nan
4/24/2021 22:18:09,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,69,10,43,0,nan,0.33
4/24/2021 22:18:12,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,70,10,43,0,nan,0.61
4/24/2021 22:18:14,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,71,10,43,0,nan,0.28
4/24/2021 22:18:16,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,72,10,43,0,nan,0.26
4/24/2021 22:18:17,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,73,10,43,0,nan,0.24
4/24/2021 22:18:20,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,74,10,43,0,nan,0.00
4/24/2021 22:18:21,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,75,10,43,0,nan,0.13
4/24/2021 22:18:23,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,76,10,43,0,nan,0.94
4/24/2021 22:18:28,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,77,10,43,0,nan,0.10
4/24/2021 22:18:32,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,78,10,43,0,nan,0.23
4/24/2021 22:18:35,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,79,10,43,0,nan,0.53
4/24/2021 22:18:37,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,80,10,43,0,nan,0.19
4/24/2021 22:18:38,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,81,10,43,0,nan,0.52
4/24/2021 22:19:00,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,81,11,43,0,nan,0.48
4/24/2021 22:19:03,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,81,11,44,0,2.46,nan
4/24/2021 22:27:51,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,81,12,44,0,nan,0.24
4/24/2021 22:27:52,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,81,12,45,0,0.75,nan
4/24/2021 22:28:28,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,81,13,45,0,nan,0.25
4/24/2021 22:28:30,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,81,13,46,0,0.88,nan
4/24/2021 22:28:59,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,81,14,46,0,nan,0.07
4/24/2021 22:29:00,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,81,14,47,0,0.44,nan
4/24/2021 22:30:40,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,81,15,47,0,nan,0.12
4/24/2021 22:30:45,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,81,15,48,0,4.49,nan
4/24/2021 22:39:34,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,82,15,48,0,nan,0.09
4/24/2021 22:51:35,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,82,16,48,0,nan,0.23
4/24/2021 22:51:37,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,82,16,49,0,1.01,nan
4/24/2021 22:53:45,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,82,17,49,0,nan,0.27
4/24/2021 22:53:49,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,82,17,50,0,2.15,nan
4/24/2021 22:55:12,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,83,17,50,0,nan,0.02
4/24/2021 22:55:22,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,83,18,50,0,nan,0.05
4/24/2021 22:55:25,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,83,18,51,0,1.58,nan
4/24/2021 22:55:46,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,83,19,51,0,nan,0.25
4/24/2021 22:55:48,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,83,19,52,0,1.39,nan
4/24/2021 22:56:15,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,84,19,52,0,nan,0.06
4/24/2021 23:05:22,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,84,20,52,0,nan,0.62
4/24/2021 23:05:24,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,84,20,53,0,0.94,nan
4/24/2021 23:15:54,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,84,21,53,0,nan,0.33
4/24/2021 23:15:56,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,84,21,54,0,0.94,nan
4/25/2021 0:09:07,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,84,22,54,0,nan,0.00
4/25/2021 0:09:11,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Right,84,22,55,0,1.20,nan
4/25/2021 0:09:37,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,85,22,55,0,nan,0.19
4/25/2021 0:09:40,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,86,22,55,0,nan,0.13
4/25/2021 0:09:42,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,87,22,55,0,nan,0.21
4/25/2021 0:09:45,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,88,22,55,0,nan,0.29
4/25/2021 0:09:47,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,89,22,55,0,nan,0.10
4/25/2021 0:09:49,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,90,22,55,0,nan,0.21
4/25/2021 0:09:50,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,91,22,55,0,nan,0.09
4/25/2021 0:09:58,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,91,23,55,0,nan,0.04
4/25/2021 0:10:01,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,91,23,56,0,1.26,nan
4/25/2021 0:10:32,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,92,23,56,0,nan,0.07
4/25/2021 0:10:35,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,93,23,56,0,nan,0.31
4/25/2021 0:10:38,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,94,23,56,0,nan,0.18
4/25/2021 0:10:43,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,95,23,56,0,nan,0.23
4/25/2021 0:10:45,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,96,23,56,0,nan,0.24
4/25/2021 0:10:46,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,97,23,56,0,nan,0.16
4/25/2021 0:10:48,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,98,23,56,0,nan,0.20
4/25/2021 0:10:53,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,98,24,56,0,nan,0.15
4/25/2021 0:10:55,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,98,24,57,0,0.75,nan
4/25/2021 0:11:37,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,99,24,57,0,nan,0.00
4/25/2021 0:11:40,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,100,24,57,0,nan,0.22
4/25/2021 0:11:46,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,100,25,57,0,nan,0.32
4/25/2021 0:11:47,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,100,25,58,0,0.37,nan
4/25/2021 0:12:10,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,101,25,58,0,nan,0.30
4/25/2021 0:12:12,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,102,25,58,0,nan,0.10
4/25/2021 0:12:14,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,103,25,58,0,nan,0.25
4/25/2021 0:12:16,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,104,25,58,0,nan,0.20
4/25/2021 0:12:18,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,105,25,58,0,nan,0.00
4/25/2021 0:12:25,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,106,25,58,0,nan,0.32
4/25/2021 0:12:27,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,107,25,58,0,nan,0.00
4/25/2021 0:12:29,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,108,25,58,0,nan,0.16
4/25/2021 0:12:32,1.4.2,FR1_Rev,1,4.02,1,1,Left,Right,109,25,58,0,nan,0.44
4/25/2021 0:12:38,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,26,58,0,nan,0.59
4/25/2021 0:12:41,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,109,26,59,0,1.58,nan
4/25/2021 0:13:00,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,109,27,59,0,nan,0.34
4/25/2021 0:13:03,1.4.2,FR1_Rev,1,4.03,2,1,Pellet,Right,109,27,60,0,0.63,nan
4/25/2021 0:13:20,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,28,60,0,nan,0.11
4/25/2021 0:13:23,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,109,28,61,0,1.76,nan
4/25/2021 0:13:45,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,29,61,0,nan,0.14
4/25/2021 0:13:49,1.4.2,FR1_Rev,1,4.02,2,1,Pellet,Right,109,29,62,0,0.50,nan
4/25/2021 0:14:51,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,30,62,0,nan,0.17
4/25/2021 0:14:52,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,109,30,63,0,0.37,nan
4/25/2021 0:15:22,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,31,63,0,nan,0.30
4/25/2021 0:15:24,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,109,31,64,0,1.00,nan
4/25/2021 0:16:04,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,32,64,0,nan,0.32
4/25/2021 0:16:06,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,109,32,65,0,0.44,nan
4/25/2021 0:16:38,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,33,65,0,nan,0.22
4/25/2021 0:16:41,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,109,33,66,0,1.83,nan
4/25/2021 0:17:27,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,109,34,66,0,nan,0.04
4/25/2021 0:17:29,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,109,34,67,0,0.37,nan
4/25/2021 0:18:27,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,109,35,67,0,nan,0.12
4/25/2021 0:18:31,1.4.2,FR1_Rev,1,4.02,2,1,Pellet,Right,109,35,68,0,1.20,nan
4/25/2021 0:18:56,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,109,36,68,0,nan,0.01
4/25/2021 0:18:57,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,109,36,69,0,0.37,nan
4/25/2021 0:19:26,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,109,37,69,0,nan,0.22
4/25/2021 0:19:27,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,109,37,70,0,0.31,nan
4/25/2021 0:20:07,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,109,38,70,0,nan,0.33
4/25/2021 0:20:09,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,109,38,71,0,0.50,nan
4/25/2021 0:20:42,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,110,38,71,0,nan,0.32
4/25/2021 0:28:24,1.4.2,FR1_Rev,1,4.03,1,1,Left,Right,111,38,71,0,nan,0.01
4/25/2021 0:34:44,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,111,39,71,0,nan,0.20
4/25/2021 0:34:45,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,111,39,72,0,0.44,nan
4/25/2021 0:35:13,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,111,40,72,0,nan,0.06
4/25/2021 0:35:14,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,111,40,73,0,0.50,nan
4/25/2021 0:35:48,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,111,41,73,0,nan,0.04
4/25/2021 0:35:50,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,111,41,74,0,0.44,nan
4/25/2021 1:31:43,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,111,42,74,0,nan,0.20
4/25/2021 1:31:45,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,111,42,75,0,0.94,nan
4/25/2021 1:32:35,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,111,43,75,0,nan,0.22
4/25/2021 1:32:37,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,111,43,76,0,1.26,nan
4/25/2021 1:33:10,1.4.2,FR1_Rev,1,4.03,1,1,Right,Right,111,44,76,0,nan,0.45
4/25/2021 1:33:13,1.4.2,FR1_Rev,1,4.03,1,1,Pellet,Right,111,44,77,0,1.83,nan
4/25/2021 1:33:44,1.4.2,FR1_Rev,1,4.02,1,1,Right,Right,111,45,77,0,nan,0.26
4/25/2021 1:33:46,1.4.2,FR1_Rev,1,4.02,1,1,Pellet,Right,111,45,78,0,1.19,nan
