MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/2/2021 22:48:57,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,47,27,43,0,nan,0.28
4/2/2021 22:49:04,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,48,27,43,0,nan,0.03
4/2/2021 22:49:17,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,49,27,43,0,nan,0.12
4/2/2021 22:49:19,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,50,27,43,0,nan,0.12
4/2/2021 22:49:21,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,51,27,43,0,nan,0.03
4/2/2021 22:49:27,1.4.2,FR1_Rev,0,4.04,1,1,Right,Right,51,28,43,0,nan,0.00
4/2/2021 22:49:29,1.4.2,FR1_Rev,0,4.04,1,1,Pellet,Right,51,28,44,0,1.16,nan
4/2/2021 23:07:19,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,52,28,44,0,nan,0.54
4/2/2021 23:07:28,1.4.2,FR1_Rev,0,4.04,1,1,Right,Right,52,29,44,0,nan,0.29
4/2/2021 23:07:37,1.4.2,FR1_Rev,0,4.04,1,1,Pellet,Right,52,29,45,0,7.29,nan
4/2/2021 23:07:59,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,52,30,45,0,nan,0.11
4/2/2021 23:08:01,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,52,30,46,0,1.95,nan
4/2/2021 23:08:20,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,53,30,46,0,nan,0.44
4/2/2021 23:08:22,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,54,30,46,0,nan,0.27
4/2/2021 23:08:25,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,55,30,46,0,nan,0.17
4/2/2021 23:08:27,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,56,30,46,0,nan,0.21
4/2/2021 23:18:21,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,57,30,46,0,nan,0.17
4/2/2021 23:18:23,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,58,30,46,0,nan,0.25
4/2/2021 23:18:26,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,59,30,46,0,nan,0.41
4/2/2021 23:18:28,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,60,30,46,0,nan,0.16
4/2/2021 23:18:30,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,61,30,46,0,nan,0.52
4/2/2021 23:18:35,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,62,30,46,0,nan,0.29
4/2/2021 23:18:37,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,63,30,46,0,nan,0.23
4/2/2021 23:18:40,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,64,30,46,0,nan,0.03
4/2/2021 23:18:43,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,65,30,46,0,nan,0.20
4/2/2021 23:22:42,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,66,30,46,0,nan,0.13
4/2/2021 23:25:06,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,67,30,46,0,nan,0.12
4/2/2021 23:25:13,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,67,31,46,0,nan,0.35
4/2/2021 23:25:17,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,67,31,47,0,3.00,nan
4/2/2021 23:36:52,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,68,31,47,0,nan,0.67
4/2/2021 23:37:02,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,69,31,47,0,nan,0.35
4/2/2021 23:37:04,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,70,31,47,0,nan,0.14
4/2/2021 23:37:23,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,71,31,47,0,nan,0.00
4/2/2021 23:38:16,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,71,32,47,0,nan,0.07
4/2/2021 23:38:20,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,71,32,48,0,2.81,nan
4/2/2021 23:38:47,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,71,33,48,0,nan,0.09
4/2/2021 23:38:49,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,71,33,49,0,1.10,nan
4/2/2021 23:40:47,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,71,34,49,0,nan,0.04
4/2/2021 23:41:04,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,71,34,50,0,16.26,nan
4/2/2021 23:51:53,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,72,34,50,0,nan,0.00
4/2/2021 23:58:21,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,73,34,50,0,nan,0.30
4/3/2021 0:05:27,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,74,34,50,0,nan,0.02
4/3/2021 0:08:55,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,75,34,50,0,nan,0.09
4/3/2021 0:09:03,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,76,34,50,0,nan,0.07
4/3/2021 0:09:33,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,77,34,50,0,nan,0.46
4/3/2021 0:09:39,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,78,34,50,0,nan,0.22
4/3/2021 0:09:41,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,79,34,50,0,nan,0.12
4/3/2021 0:09:43,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,80,34,50,0,nan,0.34
4/3/2021 0:11:40,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,81,34,50,0,nan,0.04
4/3/2021 0:11:41,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,82,34,50,0,nan,0.36
4/3/2021 0:11:43,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,83,34,50,0,nan,0.19
4/3/2021 0:11:47,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,84,34,50,0,nan,0.24
4/3/2021 0:11:48,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,85,34,50,0,nan,0.23
4/3/2021 0:11:54,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,86,34,50,0,nan,0.29
4/3/2021 0:12:01,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,87,34,50,0,nan,0.36
4/3/2021 0:12:03,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,88,34,50,0,nan,0.15
4/3/2021 0:12:05,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,89,34,50,0,nan,0.52
4/3/2021 0:12:20,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,89,35,50,0,nan,0.00
4/3/2021 0:12:23,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,89,35,51,0,2.08,nan
4/3/2021 0:12:45,1.4.2,FR1_Rev,0,4.05,1,1,Right,Right,89,36,51,0,nan,0.00
4/3/2021 0:12:48,1.4.2,FR1_Rev,0,4.05,1,1,Pellet,Right,89,36,52,0,1.28,nan
4/3/2021 0:13:14,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,90,36,52,0,nan,0.36
4/3/2021 0:13:17,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,91,36,52,0,nan,0.40
4/3/2021 0:13:19,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,92,36,52,0,nan,0.22
4/3/2021 1:19:24,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,93,36,52,0,nan,0.47
4/3/2021 1:19:32,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,94,36,52,0,nan,0.08
4/3/2021 1:20:36,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,95,36,52,0,nan,0.15
4/3/2021 1:20:39,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,96,36,52,0,nan,0.88
4/3/2021 1:20:42,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,97,36,52,0,nan,0.78
4/3/2021 1:20:43,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,98,36,52,0,nan,0.26
4/3/2021 1:20:47,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,99,36,52,0,nan,0.72
4/3/2021 1:20:50,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,100,36,52,0,nan,0.97
4/3/2021 1:20:53,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,101,36,52,0,nan,0.12
4/3/2021 1:20:56,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,102,36,52,0,nan,0.52
4/3/2021 1:21:00,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,103,36,52,0,nan,0.00
4/3/2021 1:21:04,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,104,36,52,0,nan,0.17
4/3/2021 1:21:06,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,105,36,52,0,nan,0.00
4/3/2021 1:21:12,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,106,36,52,0,nan,0.12
4/3/2021 1:21:15,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,107,36,52,0,nan,0.58
4/3/2021 1:21:18,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,108,36,52,0,nan,0.59
4/3/2021 1:21:21,1.4.2,FR1_Rev,0,4.05,1,1,Left,Right,109,36,52,0,nan,0.43
4/3/2021 1:21:24,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,110,36,52,0,nan,0.00
4/3/2021 1:21:28,1.4.2,FR1_Rev,0,4.03,1,1,Right,Right,110,37,52,0,nan,0.00
4/3/2021 1:21:31,1.4.2,FR1_Rev,0,4.03,1,1,Pellet,Right,110,37,53,0,2.07,nan
4/3/2021 1:22:02,1.4.2,FR1_Rev,0,4.04,1,1,Right,Right,110,38,53,0,nan,0.06
4/3/2021 1:22:05,1.4.2,FR1_Rev,0,4.04,1,1,Pellet,Right,110,38,54,0,2.08,nan
4/3/2021 1:22:25,1.4.2,FR1_Rev,0,4.04,1,1,Right,Right,110,39,54,0,nan,0.08
4/3/2021 1:22:28,1.4.2,FR1_Rev,0,4.04,1,1,Pellet,Right,110,39,55,0,1.34,nan
4/3/2021 1:22:56,1.4.2,FR1_Rev,0,4.04,1,1,Right,Right,110,40,55,0,nan,0.06
4/3/2021 1:22:58,1.4.2,FR1_Rev,0,4.04,1,1,Pellet,Right,110,40,56,0,0.73,nan
4/3/2021 1:23:20,1.4.2,FR1_Rev,0,4.04,1,1,Right,Right,110,41,56,0,nan,0.15
4/3/2021 1:23:22,1.4.2,FR1_Rev,0,4.04,1,1,Pellet,Right,110,41,57,0,0.73,nan
4/3/2021 1:23:53,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,111,41,57,0,nan,0.37
4/3/2021 1:23:56,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,112,41,57,0,nan,0.11
4/3/2021 1:23:59,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,113,41,57,0,nan,0.25
4/3/2021 2:39:38,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,114,41,57,0,nan,0.17
4/3/2021 2:39:41,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,115,41,57,0,nan,0.23
4/3/2021 2:39:44,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,116,41,57,0,nan,0.20
4/3/2021 2:39:47,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,117,41,57,0,nan,0.03
4/3/2021 3:02:11,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,118,41,57,0,nan,0.08
4/3/2021 3:02:15,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,119,41,57,0,nan,0.91
4/3/2021 3:02:17,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,120,41,57,0,nan,0.00
4/3/2021 3:02:20,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,121,41,57,0,nan,0.36
4/3/2021 3:02:23,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,122,41,57,0,nan,0.00
4/3/2021 3:02:27,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,123,41,57,0,nan,0.42
4/3/2021 3:02:30,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,124,41,57,0,nan,0.01
4/3/2021 3:02:35,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,125,41,57,0,nan,0.20
4/3/2021 3:02:38,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,126,41,57,0,nan,0.11
4/3/2021 3:02:39,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,127,41,57,0,nan,0.09
4/3/2021 3:02:42,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,128,41,57,0,nan,0.67
4/3/2021 3:02:45,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,129,41,57,0,nan,0.09
4/3/2021 3:03:34,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,130,41,57,0,nan,0.10
4/3/2021 3:03:35,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,131,41,57,0,nan,0.00
4/3/2021 3:03:38,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,132,41,57,0,nan,0.33
4/3/2021 3:03:40,1.4.2,FR1_Rev,0,4.04,1,1,Left,Right,133,41,57,0,nan,0.06
4/3/2021 3:03:42,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,134,41,57,0,nan,0.00
4/3/2021 3:03:44,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,135,41,57,0,nan,0.94
4/3/2021 3:03:48,1.4.2,FR1_Rev,0,4.03,1,1,Left,Right,136,41,57,0,nan,0.39
