MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/2/2021 19:19:54,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,9,4,9,0,0.73,nan
4/2/2021 19:42:39,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,10,4,9,0,nan,0.00
4/2/2021 19:42:40,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,10,4,10,0,0.30,nan
4/2/2021 19:43:29,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,11,4,10,0,nan,0.20
4/2/2021 19:43:30,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,11,4,11,0,0.24,nan
4/2/2021 19:43:55,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,12,4,11,0,nan,0.03
4/2/2021 19:43:58,1.4.2,FR1_Rev,3,3.98,2,1,Pellet,Left,12,4,12,0,0.36,nan
4/2/2021 19:44:17,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,13,4,12,0,nan,0.00
4/2/2021 19:44:18,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,13,4,13,0,0.24,nan
4/2/2021 19:44:48,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,14,4,13,0,nan,0.19
4/2/2021 19:44:50,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,14,4,14,0,0.42,nan
4/2/2021 19:45:08,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,15,4,14,0,nan,0.13
4/2/2021 19:45:09,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,15,4,15,0,0.24,nan
4/2/2021 19:45:31,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,16,4,15,0,nan,0.11
4/2/2021 19:45:34,1.4.2,FR1_Rev,3,3.98,2,1,Pellet,Left,16,4,16,0,0.24,nan
4/2/2021 19:45:59,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,17,4,16,0,nan,0.03
4/2/2021 19:46:01,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,17,4,17,0,0.61,nan
4/2/2021 19:46:24,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,18,4,17,0,nan,0.08
4/2/2021 19:46:25,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,18,4,18,0,0.18,nan
4/2/2021 19:47:09,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,18,5,18,0,nan,0.21
4/2/2021 19:53:40,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,19,5,18,0,nan,0.18
4/2/2021 19:53:42,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,19,5,19,0,1.46,nan
4/2/2021 19:57:06,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,20,5,19,0,nan,0.10
4/2/2021 19:57:07,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,20,5,20,0,0.55,nan
4/2/2021 20:01:31,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,20,6,20,0,nan,0.02
4/2/2021 20:01:33,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,20,7,20,0,nan,0.20
4/2/2021 20:06:34,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,21,7,20,0,nan,0.12
4/2/2021 20:06:35,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,21,7,21,0,0.67,nan
4/2/2021 21:19:31,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,22,7,21,0,nan,0.31
4/2/2021 21:19:33,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,22,7,22,0,1.34,nan
4/2/2021 21:20:08,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,23,7,22,0,nan,0.07
4/2/2021 21:20:28,1.4.2,FR1_Rev,3,3.98,3,1,Pellet,Left,23,7,23,0,16.14,nan
4/2/2021 21:21:05,1.4.2,FR1_Rev,3,3.97,1,1,Left,Left,24,7,23,0,nan,0.05
4/2/2021 21:21:08,1.4.2,FR1_Rev,3,3.97,2,1,Pellet,Left,24,7,24,0,1.28,nan
4/2/2021 21:21:30,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,25,7,24,0,nan,0.06
4/2/2021 21:21:31,1.4.2,FR1_Rev,3,3.98,2,1,Pellet,Left,25,7,25,0,0.24,nan
4/2/2021 21:21:54,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,26,7,25,0,nan,0.09
4/2/2021 21:21:55,1.4.2,FR1_Rev,3,3.98,2,1,Pellet,Left,26,7,26,0,0.36,nan
4/2/2021 21:22:17,1.4.2,FR1_Rev,3,3.97,1,1,Left,Left,27,7,26,0,nan,0.00
4/2/2021 21:22:19,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Left,27,7,27,0,0.61,nan
4/2/2021 21:22:43,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,28,7,27,0,nan,0.00
4/2/2021 21:22:45,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,28,7,28,0,0.48,nan
4/2/2021 21:23:10,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,29,7,28,0,nan,0.10
4/2/2021 21:23:11,1.4.2,FR1_Rev,3,3.98,2,1,Pellet,Left,29,7,29,0,0.24,nan
4/2/2021 21:25:52,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,30,7,29,0,nan,0.18
4/2/2021 21:25:54,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,30,7,30,0,0.85,nan
4/2/2021 21:26:42,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,31,7,30,0,nan,0.10
4/2/2021 21:26:43,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,31,7,31,0,0.36,nan
4/2/2021 21:36:19,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,31,8,31,0,nan,0.85
4/2/2021 21:36:24,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,31,9,31,0,nan,0.49
4/2/2021 21:38:40,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,31,10,31,0,nan,0.27
4/2/2021 21:38:44,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,32,10,31,0,nan,0.00
4/2/2021 21:38:47,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,32,10,32,0,1.58,nan
4/2/2021 21:43:45,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,33,10,32,0,nan,0.29
4/2/2021 21:43:46,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,33,10,33,0,0.61,nan
4/2/2021 21:48:52,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,34,10,33,0,nan,0.01
4/2/2021 21:48:54,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,34,10,34,0,0.67,nan
4/2/2021 21:52:52,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,11,34,0,nan,0.08
4/2/2021 21:52:56,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,12,34,0,nan,0.06
4/2/2021 21:52:57,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,13,34,0,nan,0.13
4/2/2021 21:52:58,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,14,34,0,nan,0.13
4/2/2021 21:52:59,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,15,34,0,nan,0.03
4/2/2021 21:53:44,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,16,34,0,nan,0.53
4/2/2021 21:53:47,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,17,34,0,nan,0.17
4/2/2021 21:53:48,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,34,18,34,0,nan,0.39
4/2/2021 21:53:51,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,34,19,34,0,nan,0.11
4/2/2021 21:54:45,1.4.2,FR1_Rev,3,3.97,1,1,Left,Left,35,19,34,0,nan,0.31
4/2/2021 21:54:49,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Left,35,19,35,0,2.57,nan
4/2/2021 22:00:28,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,35,20,35,0,nan,0.24
4/2/2021 22:00:43,1.4.2,FR1_Rev,3,3.98,1,1,Right,Left,35,21,35,0,nan,0.08
4/2/2021 22:13:22,1.4.2,FR1_Rev,3,3.97,1,1,Left,Left,36,21,35,0,nan,0.07
4/2/2021 22:13:24,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Left,36,21,36,0,0.85,nan
4/2/2021 22:16:00,1.4.2,FR1_Rev,3,3.97,1,1,Left,Left,37,21,36,0,nan,0.01
4/2/2021 22:16:01,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Left,37,21,37,0,0.48,nan
4/2/2021 22:24:10,1.4.2,FR1_Rev,3,3.96,1,1,Left,Left,38,21,37,0,nan,0.07
4/2/2021 22:24:12,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Left,38,21,38,0,0.42,nan
4/2/2021 22:25:06,1.4.2,FR1_Rev,3,3.98,1,1,Left,Left,39,21,38,0,nan,0.03
4/2/2021 22:25:07,1.4.2,FR1_Rev,3,3.98,1,1,Pellet,Left,39,21,39,0,0.61,nan
4/2/2021 22:26:29,1.4.2,FR1_Rev,3,3.97,1,1,Right,Left,39,22,39,0,nan,0.34
4/2/2021 22:26:37,1.4.2,FR1_Rev,3,3.97,1,1,Left,Left,40,22,39,0,nan,0.07
4/2/2021 22:26:38,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Left,40,22,40,0,0.30,nan
4/2/2021 22:27:21,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,41,22,40,0,nan,0.05
4/2/2021 22:27:35,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,42,22,40,0,nan,0.03
4/2/2021 22:27:40,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,43,22,40,0,nan,0.15
4/2/2021 22:27:51,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,44,22,40,0,nan,0.19
4/2/2021 22:27:53,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,45,22,40,0,nan,0.17
4/2/2021 22:27:55,1.4.2,FR1_Rev,3,3.98,1,1,Left,Right,46,22,40,0,nan,0.14
4/2/2021 23:03:19,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,47,22,40,0,nan,0.05
4/2/2021 23:03:21,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,48,22,40,0,nan,0.08
4/2/2021 23:03:25,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,49,22,40,0,nan,0.11
4/2/2021 23:03:41,1.4.2,FR1_Rev,3,3.98,1,1,Left,Right,50,22,40,0,nan,0.05
4/2/2021 23:03:47,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,51,22,40,0,nan,0.05
4/2/2021 23:04:41,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,52,22,40,0,nan,0.13
4/2/2021 23:04:44,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,53,22,40,0,nan,0.52
4/2/2021 23:04:47,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,54,22,40,0,nan,0.23
4/2/2021 23:04:55,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,55,22,40,0,nan,0.06
4/2/2021 23:09:11,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,56,22,40,0,nan,0.07
4/2/2021 23:09:13,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,57,22,40,0,nan,0.16
4/2/2021 23:09:16,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,58,22,40,0,nan,0.00
4/2/2021 23:09:18,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,59,22,40,0,nan,0.14
4/2/2021 23:09:56,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,60,22,40,0,nan,0.07
4/2/2021 23:09:59,1.4.2,FR1_Rev,3,3.98,1,1,Left,Right,61,22,40,0,nan,0.02
4/2/2021 23:10:01,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,62,22,40,0,nan,0.16
4/2/2021 23:10:05,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,63,22,40,0,nan,0.12
4/2/2021 23:10:07,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,64,22,40,0,nan,0.13
4/2/2021 23:10:09,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,65,22,40,0,nan,0.13
4/2/2021 23:10:12,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,66,22,40,0,nan,0.01
4/2/2021 23:10:14,1.4.2,FR1_Rev,3,3.98,1,1,Left,Right,67,22,40,0,nan,0.00
4/2/2021 23:10:32,1.4.2,FR1_Rev,3,3.97,1,1,Right,Right,67,23,40,0,nan,0.16
4/2/2021 23:10:34,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Right,67,23,41,0,0.91,nan
4/3/2021 0:48:09,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,68,23,41,0,nan,0.04
4/3/2021 0:48:21,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,69,23,41,0,nan,0.33
4/3/2021 0:48:22,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,70,23,41,0,nan,0.10
4/3/2021 0:48:24,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,71,23,41,0,nan,0.13
4/3/2021 0:48:27,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,72,23,41,0,nan,0.12
4/3/2021 0:48:29,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,73,23,41,0,nan,0.12
4/3/2021 0:48:31,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,74,23,41,0,nan,0.12
4/3/2021 0:48:36,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,75,23,41,0,nan,0.32
4/3/2021 0:48:38,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,76,23,41,0,nan,0.12
4/3/2021 0:48:39,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,77,23,41,0,nan,0.18
4/3/2021 0:48:41,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,78,23,41,0,nan,0.16
4/3/2021 0:48:51,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,79,23,41,0,nan,0.07
4/3/2021 0:48:55,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,80,23,41,0,nan,0.07
4/3/2021 0:48:59,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,81,23,41,0,nan,0.31
4/3/2021 0:49:02,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,82,23,41,0,nan,0.02
4/3/2021 0:49:10,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,83,23,41,0,nan,0.05
4/3/2021 0:49:12,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,84,23,41,0,nan,0.13
4/3/2021 0:49:14,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,85,23,41,0,nan,0.19
4/3/2021 0:49:16,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,86,23,41,0,nan,0.49
4/3/2021 0:49:18,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,87,23,41,0,nan,0.08
4/3/2021 0:49:21,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,88,23,41,0,nan,0.26
4/3/2021 0:49:23,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,89,23,41,0,nan,0.20
4/3/2021 0:49:24,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,90,23,41,0,nan,0.16
4/3/2021 0:49:33,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,91,23,41,0,nan,0.03
4/3/2021 0:49:35,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,92,23,41,0,nan,0.04
4/3/2021 0:49:37,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,93,23,41,0,nan,0.23
4/3/2021 0:49:49,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,94,23,41,0,nan,0.00
4/3/2021 0:52:21,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,95,23,41,0,nan,0.26
4/3/2021 0:52:23,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,96,23,41,0,nan,0.40
4/3/2021 0:52:25,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,97,23,41,0,nan,0.23
4/3/2021 0:52:27,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,98,23,41,0,nan,0.29
4/3/2021 0:52:32,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,99,23,41,0,nan,0.04
4/3/2021 0:52:34,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,100,23,41,0,nan,0.20
4/3/2021 0:52:35,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,101,23,41,0,nan,0.00
4/3/2021 0:52:37,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,102,23,41,0,nan,0.22
4/3/2021 0:52:39,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,103,23,41,0,nan,0.00
4/3/2021 0:52:43,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,104,23,41,0,nan,0.16
4/3/2021 0:52:45,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,105,23,41,0,nan,0.87
4/3/2021 0:52:47,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,106,23,41,0,nan,0.04
4/3/2021 0:52:52,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,107,23,41,0,nan,0.33
4/3/2021 0:52:58,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,108,23,41,0,nan,0.03
4/3/2021 0:53:01,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,109,23,41,0,nan,0.11
4/3/2021 0:53:02,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,110,23,41,0,nan,0.11
4/3/2021 0:53:06,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,111,23,41,0,nan,0.08
4/3/2021 0:53:08,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,112,23,41,0,nan,0.16
4/3/2021 0:53:20,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,113,23,41,0,nan,0.00
4/3/2021 0:53:27,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,114,23,41,0,nan,0.09
4/3/2021 0:53:30,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,115,23,41,0,nan,0.23
4/3/2021 0:56:21,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,116,23,41,0,nan,0.39
4/3/2021 1:05:30,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,117,23,41,0,nan,0.21
4/3/2021 1:05:31,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,118,23,41,0,nan,0.07
4/3/2021 1:05:34,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,119,23,41,0,nan,0.00
4/3/2021 1:05:40,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,120,23,41,0,nan,0.05
4/3/2021 1:06:25,1.4.2,FR1_Rev,3,3.96,1,1,Right,Right,120,24,41,0,nan,0.35
4/3/2021 1:06:42,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Right,120,24,42,0,16.19,nan
4/3/2021 1:08:02,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,121,24,42,0,nan,0.17
4/3/2021 1:08:04,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,122,24,42,0,nan,0.17
4/3/2021 1:08:07,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,123,24,42,0,nan,0.11
4/3/2021 1:08:09,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,124,24,42,0,nan,0.04
4/3/2021 1:08:11,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,125,24,42,0,nan,0.04
4/3/2021 1:09:08,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,126,24,42,0,nan,0.48
4/3/2021 1:09:18,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,127,24,42,0,nan,0.22
4/3/2021 1:09:19,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,128,24,42,0,nan,0.09
4/3/2021 1:09:21,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,129,24,42,0,nan,0.30
4/3/2021 1:13:03,1.4.2,FR1_Rev,3,3.97,1,1,Right,Right,129,25,42,0,nan,0.27
4/3/2021 1:13:46,1.4.2,FR1_Rev,3,3.97,1,1,Pellet,Right,129,25,43,0,42.51,nan
4/3/2021 1:15:45,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,130,25,43,0,nan,0.08
4/3/2021 1:15:52,1.4.2,FR1_Rev,3,3.96,1,1,Right,Right,130,26,43,0,nan,0.47
4/3/2021 1:16:01,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Right,130,26,44,0,7.60,nan
4/3/2021 1:17:06,1.4.2,FR1_Rev,3,3.97,1,1,Left,Right,131,26,44,0,nan,0.04
4/3/2021 3:13:18,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,132,26,44,0,nan,0.06
4/3/2021 3:13:23,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,133,26,44,0,nan,0.18
4/3/2021 3:13:25,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,134,26,44,0,nan,0.10
4/3/2021 3:13:29,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,135,26,44,0,nan,0.16
4/3/2021 3:13:31,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,136,26,44,0,nan,0.13
4/3/2021 3:13:32,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,137,26,44,0,nan,0.00
4/3/2021 3:13:35,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,138,26,44,0,nan,0.15
4/3/2021 3:13:37,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,139,26,44,0,nan,0.29
4/3/2021 3:13:39,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,140,26,44,0,nan,0.12
4/3/2021 3:13:44,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,141,26,44,0,nan,0.14
4/3/2021 3:13:45,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,142,26,44,0,nan,0.17
4/3/2021 3:13:47,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,143,26,44,0,nan,0.26
4/3/2021 3:13:56,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,144,26,44,0,nan,0.13
4/3/2021 3:13:57,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,145,26,44,0,nan,0.07
4/3/2021 3:13:59,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,146,26,44,0,nan,0.25
4/3/2021 3:14:07,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,147,26,44,0,nan,0.14
4/3/2021 3:14:09,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,148,26,44,0,nan,0.23
4/3/2021 3:14:15,1.4.2,FR1_Rev,3,3.96,1,1,Right,Right,148,27,44,0,nan,0.25
4/3/2021 3:14:20,1.4.2,FR1_Rev,3,3.96,1,1,Pellet,Right,148,27,45,0,3.85,nan
4/3/2021 3:18:38,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,149,27,45,0,nan,0.54
4/3/2021 3:18:42,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,150,27,45,0,nan,1.41
4/3/2021 3:18:44,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,151,27,45,0,nan,0.00
4/3/2021 3:18:46,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,152,27,45,0,nan,0.16
4/3/2021 3:18:48,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,153,27,45,0,nan,0.00
4/3/2021 3:18:52,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,154,27,45,0,nan,0.13
4/3/2021 3:18:54,1.4.2,FR1_Rev,3,3.95,1,1,Left,Right,155,27,45,0,nan,0.45
4/3/2021 3:20:15,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,156,27,45,0,nan,0.05
4/3/2021 3:20:55,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,157,27,45,0,nan,0.06
4/3/2021 3:20:56,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,158,27,45,0,nan,0.01
4/3/2021 3:20:57,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,159,27,45,0,nan,0.21
4/3/2021 3:21:00,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,160,27,45,0,nan,0.00
4/3/2021 3:21:02,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,161,27,45,0,nan,0.23
4/3/2021 3:21:04,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,162,27,45,0,nan,0.28
4/3/2021 3:21:06,1.4.2,FR1_Rev,3,3.96,1,1,Left,Right,163,27,45,0,nan,0.19
