MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/2/2021 19:25:03,1.4.2,FR1_Rev,6,3.98,2,1,Pellet,Left,15,3,15,0,0.30,nan
4/2/2021 19:25:41,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,15,4,15,0,nan,0.02
4/2/2021 19:27:50,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,15,5,15,0,nan,0.25
4/2/2021 19:29:24,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,15,6,15,0,nan,0.00
4/2/2021 19:30:24,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,16,6,15,0,nan,0.03
4/2/2021 19:30:26,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,16,6,16,0,0.97,nan
4/2/2021 19:31:48,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,16,7,16,0,nan,0.01
4/2/2021 19:32:02,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,16,8,16,0,nan,0.00
4/2/2021 19:37:45,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,17,8,16,0,nan,0.07
4/2/2021 19:37:47,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,17,8,17,0,0.61,nan
4/2/2021 19:42:12,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,18,8,17,0,nan,0.07
4/2/2021 19:42:13,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,18,8,18,0,0.42,nan
4/2/2021 19:44:01,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,18,9,18,0,nan,0.01
4/2/2021 19:48:29,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,19,9,18,0,nan,0.18
4/2/2021 19:48:32,1.4.2,FR1_Rev,6,3.98,2,1,Pellet,Left,19,9,19,0,1.03,nan
4/2/2021 19:52:51,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,20,9,19,0,nan,0.33
4/2/2021 19:52:52,1.4.2,FR1_Rev,6,3.98,2,1,Pellet,Left,20,9,20,0,0.36,nan
4/2/2021 20:04:53,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,20,10,20,0,nan,0.01
4/2/2021 20:04:55,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,21,10,20,0,nan,0.15
4/2/2021 20:04:57,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,21,10,21,0,0.30,nan
4/2/2021 20:06:43,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,22,10,21,0,nan,0.10
4/2/2021 20:06:44,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,22,10,22,0,0.36,nan
4/2/2021 20:07:04,1.4.2,FR1_Rev,6,3.97,1,1,Left,Left,23,10,22,0,nan,0.08
4/2/2021 20:07:05,1.4.2,FR1_Rev,6,3.97,2,1,Pellet,Left,23,10,23,0,0.30,nan
4/2/2021 20:07:30,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,24,10,23,0,nan,0.09
4/2/2021 20:07:31,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,24,10,24,0,0.36,nan
4/2/2021 20:09:52,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,24,11,24,0,nan,0.16
4/2/2021 20:09:56,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,25,11,24,0,nan,0.07
4/2/2021 20:09:59,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,25,11,25,0,2.26,nan
4/2/2021 20:10:05,1.4.2,FR1_Rev,6,3.97,1,1,Left,Left,26,11,25,0,nan,0.36
4/2/2021 20:10:33,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Left,26,11,26,0,27.47,nan
4/2/2021 20:17:23,1.4.2,FR1_Rev,6,3.97,1,1,Left,Left,27,11,26,0,nan,0.09
4/2/2021 20:27:27,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,27,11,27,0,Timed_out,nan
4/2/2021 20:27:58,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,28,11,27,0,nan,0.12
4/2/2021 20:27:59,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,28,11,28,0,0.30,nan
4/2/2021 20:34:07,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,28,12,28,0,nan,0.35
4/2/2021 20:34:19,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,29,12,28,0,nan,0.02
4/2/2021 20:34:21,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,29,12,29,0,1.46,nan
4/2/2021 20:42:08,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,30,12,29,0,nan,0.04
4/2/2021 20:42:09,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,30,12,30,0,0.61,nan
4/2/2021 20:42:37,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,31,12,30,0,nan,0.04
4/2/2021 20:42:39,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,31,12,31,0,0.30,nan
4/2/2021 20:43:08,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,32,12,31,0,nan,0.26
4/2/2021 20:43:09,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,32,12,32,0,0.18,nan
4/2/2021 20:43:38,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,33,12,32,0,nan,0.03
4/2/2021 20:43:39,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,33,12,33,0,0.36,nan
4/2/2021 20:44:50,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,33,13,33,0,nan,0.00
4/2/2021 20:48:31,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,34,13,33,0,nan,0.00
4/2/2021 20:48:34,1.4.2,FR1_Rev,6,3.98,2,1,Pellet,Left,34,13,34,0,2.02,nan
4/2/2021 20:56:41,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,35,13,34,0,nan,0.00
4/2/2021 20:56:43,1.4.2,FR1_Rev,6,3.98,2,1,Pellet,Left,35,13,35,0,0.73,nan
4/2/2021 21:00:57,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,36,13,35,0,nan,0.17
4/2/2021 21:01:12,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,36,13,36,0,14.05,nan
4/2/2021 21:01:41,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,37,13,36,0,nan,0.05
4/2/2021 21:01:43,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,37,13,37,0,1.34,nan
4/2/2021 21:02:10,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,38,13,37,0,nan,0.27
4/2/2021 21:02:11,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,38,13,38,0,0.30,nan
4/2/2021 21:15:35,1.4.2,FR1_Rev,6,3.97,1,1,Right,Left,38,14,38,0,nan,0.17
4/2/2021 21:18:02,1.4.2,FR1_Rev,6,3.98,1,1,Right,Left,38,15,38,0,nan,0.22
4/2/2021 21:33:47,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,39,15,38,0,nan,0.26
4/2/2021 21:33:48,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,39,15,39,0,0.61,nan
4/2/2021 21:34:31,1.4.2,FR1_Rev,6,3.98,1,1,Left,Left,40,15,39,0,nan,0.08
4/2/2021 21:34:33,1.4.2,FR1_Rev,6,3.98,1,1,Pellet,Left,40,15,40,0,0.36,nan
4/2/2021 21:56:19,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,41,15,40,0,nan,0.20
4/2/2021 21:56:25,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,42,15,40,0,nan,0.01
4/2/2021 21:56:32,1.4.2,FR1_Rev,6,3.98,1,1,Right,Right,42,16,40,0,nan,0.08
4/2/2021 21:56:38,1.4.2,FR1_Rev,6,3.98,4,1,Pellet,Right,42,16,41,0,0.42,nan
4/2/2021 21:57:58,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,43,16,41,0,nan,0.48
4/2/2021 21:58:02,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,44,16,41,0,nan,0.51
4/2/2021 21:58:06,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,45,16,41,0,nan,0.83
4/2/2021 21:58:08,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,46,16,41,0,nan,0.09
4/2/2021 21:58:11,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,47,16,41,0,nan,0.09
4/2/2021 21:58:13,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,48,16,41,0,nan,0.52
4/2/2021 21:58:17,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,49,16,41,0,nan,1.06
4/2/2021 21:58:19,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,50,16,41,0,nan,0.19
4/2/2021 21:58:22,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,51,16,41,0,nan,0.00
4/2/2021 21:58:25,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,52,16,41,0,nan,0.42
4/2/2021 21:58:28,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,53,16,41,0,nan,0.35
4/2/2021 21:58:32,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,54,16,41,0,nan,0.06
4/2/2021 21:58:34,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,55,16,41,0,nan,0.00
4/2/2021 21:58:42,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,55,17,41,0,nan,0.19
4/2/2021 21:58:48,1.4.2,FR1_Rev,6,3.97,2,1,Pellet,Right,55,17,42,0,5.26,nan
4/2/2021 21:59:12,1.4.2,FR1_Rev,6,3.98,1,1,Right,Right,55,18,42,0,nan,0.04
4/2/2021 21:59:16,1.4.2,FR1_Rev,6,3.98,2,1,Pellet,Right,55,18,43,0,0.73,nan
4/2/2021 22:01:47,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,56,18,43,0,nan,0.05
4/2/2021 22:08:45,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,56,19,43,0,nan,0.50
4/2/2021 22:08:47,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,56,19,44,0,0.79,nan
4/2/2021 22:09:21,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,57,19,44,0,nan,0.04
4/2/2021 22:09:29,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,58,19,44,0,nan,0.20
4/2/2021 22:09:31,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,59,19,44,0,nan,0.13
4/2/2021 22:48:42,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,60,19,44,0,nan,0.30
4/2/2021 22:48:46,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,61,19,44,0,nan,0.26
4/2/2021 22:48:49,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,62,19,44,0,nan,0.09
4/2/2021 22:48:53,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,63,19,44,0,nan,0.92
4/2/2021 22:48:55,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,64,19,44,0,nan,0.08
4/2/2021 22:48:58,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,65,19,44,0,nan,0.31
4/2/2021 22:49:01,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,66,19,44,0,nan,0.37
4/2/2021 22:49:05,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,67,19,44,0,nan,0.69
4/2/2021 22:49:08,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,68,19,44,0,nan,0.72
4/2/2021 22:49:11,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,69,19,44,0,nan,0.09
4/2/2021 22:49:14,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,70,19,44,0,nan,0.10
4/2/2021 22:49:15,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,71,19,44,0,nan,0.12
4/2/2021 22:49:19,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,72,19,44,0,nan,0.14
4/2/2021 22:49:23,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,73,19,44,0,nan,0.00
4/2/2021 23:09:35,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,74,19,44,0,nan,0.60
4/2/2021 23:09:39,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,75,19,44,0,nan,0.00
4/2/2021 23:09:42,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,76,19,44,0,nan,0.00
4/2/2021 23:09:47,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,77,19,44,0,nan,0.46
4/2/2021 23:09:50,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,78,19,44,0,nan,0.05
4/2/2021 23:09:53,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,79,19,44,0,nan,0.30
4/2/2021 23:09:56,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,80,19,44,0,nan,0.06
4/2/2021 23:23:21,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,81,19,44,0,nan,0.13
4/2/2021 23:23:24,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,82,19,44,0,nan,0.08
4/2/2021 23:23:27,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,83,19,44,0,nan,0.00
4/2/2021 23:23:33,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,84,19,44,0,nan,0.35
4/2/2021 23:23:41,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,85,19,44,0,nan,0.89
4/2/2021 23:23:43,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,86,19,44,0,nan,0.77
4/2/2021 23:28:52,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,87,19,44,0,nan,0.13
4/2/2021 23:28:55,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,88,19,44,0,nan,0.22
4/2/2021 23:28:58,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,89,19,44,0,nan,0.29
4/2/2021 23:29:00,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,90,19,44,0,nan,0.34
4/2/2021 23:29:03,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,91,19,44,0,nan,0.47
4/2/2021 23:29:06,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,92,19,44,0,nan,0.23
4/2/2021 23:29:10,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,93,19,44,0,nan,1.11
4/2/2021 23:29:12,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,94,19,44,0,nan,0.48
4/2/2021 23:29:14,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,95,19,44,0,nan,0.00
4/2/2021 23:29:16,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,96,19,44,0,nan,0.09
4/2/2021 23:29:18,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,97,19,44,0,nan,0.21
4/2/2021 23:31:23,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,98,19,44,0,nan,0.05
4/2/2021 23:31:52,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,99,19,44,0,nan,0.05
4/2/2021 23:31:53,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,100,19,44,0,nan,0.16
4/2/2021 23:31:56,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,101,19,44,0,nan,0.48
4/2/2021 23:34:04,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,101,20,44,0,nan,0.06
4/2/2021 23:34:10,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,101,20,45,0,4.90,nan
4/2/2021 23:34:55,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,102,20,45,0,nan,0.17
4/2/2021 23:34:57,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,103,20,45,0,nan,0.18
4/2/2021 23:35:30,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,103,21,45,0,nan,0.44
4/2/2021 23:35:34,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,103,21,46,0,3.00,nan
4/2/2021 23:37:18,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,103,22,46,0,nan,0.20
4/2/2021 23:37:20,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,103,22,47,0,0.79,nan
4/2/2021 23:37:46,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,104,22,47,0,nan,0.07
4/2/2021 23:37:50,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,105,22,47,0,nan,0.14
4/2/2021 23:37:52,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,106,22,47,0,nan,0.17
4/2/2021 23:37:54,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,107,22,47,0,nan,0.42
4/2/2021 23:44:57,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,108,22,47,0,nan,0.07
4/2/2021 23:44:59,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,109,22,47,0,nan,0.06
4/2/2021 23:48:14,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,110,22,47,0,nan,0.00
4/2/2021 23:48:22,1.4.2,FR1_Rev,6,3.96,1,1,Right,Right,110,23,47,0,nan,0.20
4/2/2021 23:48:24,1.4.2,FR1_Rev,6,3.96,1,1,Pellet,Right,110,23,48,0,0.73,nan
4/2/2021 23:49:22,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,111,23,48,0,nan,0.11
4/2/2021 23:49:24,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,112,23,48,0,nan,0.30
4/2/2021 23:49:26,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,113,23,48,0,nan,0.64
4/2/2021 23:49:29,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,114,23,48,0,nan,0.17
4/2/2021 23:49:34,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,114,24,48,0,nan,0.20
4/2/2021 23:49:36,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,114,24,49,0,0.42,nan
4/2/2021 23:50:14,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,115,24,49,0,nan,0.03
4/2/2021 23:51:11,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,115,25,49,0,nan,0.60
4/2/2021 23:51:12,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,115,25,50,0,0.61,nan
4/2/2021 23:54:41,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,115,26,50,0,nan,0.18
4/2/2021 23:54:42,1.4.2,FR1_Rev,6,3.97,2,1,Pellet,Right,115,26,51,0,0.48,nan
4/2/2021 23:55:17,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,116,26,51,0,nan,0.43
4/2/2021 23:55:19,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,117,26,51,0,nan,0.70
4/2/2021 23:55:23,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,118,26,51,0,nan,0.17
4/2/2021 23:55:43,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,119,26,51,0,nan,0.02
4/2/2021 23:57:49,1.4.2,FR1_Rev,6,3.96,1,1,Right,Right,119,27,51,0,nan,0.02
4/2/2021 23:57:51,1.4.2,FR1_Rev,6,3.96,1,1,Pellet,Right,119,27,52,0,0.61,nan
4/3/2021 0:01:45,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,119,28,52,0,nan,0.21
4/3/2021 0:01:46,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,119,28,53,0,0.55,nan
4/3/2021 0:07:06,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,120,28,53,0,nan,0.04
4/3/2021 0:07:10,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,121,28,53,0,nan,0.25
4/3/2021 0:07:53,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,122,28,53,0,nan,0.03
4/3/2021 0:07:56,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,123,28,53,0,nan,0.10
4/3/2021 0:08:06,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,124,28,53,0,nan,0.66
4/3/2021 0:11:44,1.4.2,FR1_Rev,6,3.98,1,1,Left,Right,125,28,53,0,nan,0.49
4/3/2021 0:11:46,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,126,28,53,0,nan,0.28
4/3/2021 0:11:48,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,127,28,53,0,nan,0.35
4/3/2021 0:11:51,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,128,28,53,0,nan,0.00
4/3/2021 0:13:26,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,128,29,53,0,nan,0.03
4/3/2021 0:13:30,1.4.2,FR1_Rev,6,3.97,2,1,Pellet,Right,128,29,54,0,0.36,nan
4/3/2021 0:13:58,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,129,29,54,0,nan,0.09
4/3/2021 0:14:01,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,130,29,54,0,nan,0.05
4/3/2021 0:17:59,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,130,30,54,0,nan,0.30
4/3/2021 0:18:01,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,130,30,55,0,0.67,nan
4/3/2021 0:20:15,1.4.2,FR1_Rev,6,3.96,1,1,Right,Right,130,31,55,0,nan,0.19
4/3/2021 0:20:16,1.4.2,FR1_Rev,6,3.96,2,1,Pellet,Right,130,31,56,0,0.30,nan
4/3/2021 0:20:40,1.4.2,FR1_Rev,6,3.96,1,1,Right,Right,130,32,56,0,nan,0.40
4/3/2021 0:20:42,1.4.2,FR1_Rev,6,3.96,1,1,Pellet,Right,130,32,57,0,0.48,nan
4/3/2021 0:22:28,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,130,33,57,0,nan,0.05
4/3/2021 0:22:34,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,130,33,58,0,5.45,nan
4/3/2021 0:23:03,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,130,34,58,0,nan,0.04
4/3/2021 0:23:05,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,130,34,59,0,0.67,nan
4/3/2021 0:23:49,1.4.2,FR1_Rev,6,3.96,1,1,Right,Right,130,35,59,0,nan,0.37
4/3/2021 0:23:51,1.4.2,FR1_Rev,6,3.96,1,1,Pellet,Right,130,35,60,0,0.48,nan
4/3/2021 0:24:24,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,130,36,60,0,nan,0.00
4/3/2021 0:24:26,1.4.2,FR1_Rev,6,3.97,1,1,Pellet,Right,130,36,61,0,0.36,nan
4/3/2021 0:24:55,1.4.2,FR1_Rev,6,3.97,1,1,Right,Right,130,37,61,0,nan,0.12
4/3/2021 0:25:01,1.4.2,FR1_Rev,6,3.97,3,1,Pellet,Right,130,37,62,0,0.67,nan
4/3/2021 1:14:31,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,131,37,62,0,nan,0.43
4/3/2021 1:14:34,1.4.2,FR1_Rev,6,3.96,1,1,Left,Right,132,37,62,0,nan,0.45
4/3/2021 1:14:39,1.4.2,FR1_Rev,6,3.97,1,1,Left,Right,133,37,62,0,nan,0.57
4/3/2021 1:14:50,1.4.2,FR1_Rev,6,3.96,1,1,Right,Right,133,38,62,0,nan,0.02
4/3/2021 1:14:53,1.4.2,FR1_Rev,6,3.96,1,1,Pellet,Right,133,38,63,0,2.01,nan
