MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/2/2021 20:26:23,1.4.2,FR1_Rev,5,3.94,1,1,Right,Left,27,11,27,0,nan,0.14
4/2/2021 20:32:13,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,28,11,27,0,nan,0.18
4/2/2021 20:32:15,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,28,11,28,0,1.09,nan
4/2/2021 20:34:15,1.4.2,FR1_Rev,5,3.93,1,1,Left,Left,29,11,28,0,nan,0.23
4/2/2021 20:34:17,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Left,29,11,29,0,0.67,nan
4/2/2021 20:49:52,1.4.2,FR1_Rev,5,3.93,1,1,Left,Left,30,11,29,0,nan,0.18
4/2/2021 20:49:53,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Left,30,11,30,0,0.61,nan
4/2/2021 20:57:28,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,31,11,30,0,nan,0.10
4/2/2021 20:57:30,1.4.2,FR1_Rev,5,3.94,2,1,Pellet,Left,31,11,31,0,0.73,nan
4/2/2021 20:57:57,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,32,11,31,0,nan,0.09
4/2/2021 20:57:58,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,32,11,32,0,0.42,nan
4/2/2021 20:58:26,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,33,11,32,0,nan,0.14
4/2/2021 20:58:27,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,33,11,33,0,0.55,nan
4/2/2021 20:59:07,1.4.2,FR1_Rev,5,3.93,1,1,Left,Left,34,11,33,0,nan,0.15
4/2/2021 20:59:08,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Left,34,11,34,0,0.24,nan
4/2/2021 20:59:51,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,35,11,34,0,nan,0.22
4/2/2021 20:59:52,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,35,11,35,0,0.12,nan
4/2/2021 21:56:02,1.4.2,FR1_Rev,5,3.93,1,1,Left,Left,36,11,35,0,nan,0.10
4/2/2021 21:56:03,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Left,36,11,36,0,0.79,nan
4/2/2021 21:56:43,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,37,11,36,0,nan,0.07
4/2/2021 21:56:44,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,37,11,37,0,0.85,nan
4/2/2021 21:57:17,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,38,11,37,0,nan,0.45
4/2/2021 21:57:19,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,38,11,38,0,0.48,nan
4/2/2021 21:57:46,1.4.2,FR1_Rev,5,3.94,1,1,Left,Left,39,11,38,0,nan,0.06
4/2/2021 21:57:47,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Left,39,11,39,0,0.36,nan
4/2/2021 21:58:21,1.4.2,FR1_Rev,5,3.93,1,1,Left,Left,40,11,39,0,nan,0.09
4/2/2021 21:58:22,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Left,40,11,40,0,0.42,nan
4/2/2021 21:58:52,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,41,11,40,0,nan,0.04
4/2/2021 21:58:54,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,42,11,40,0,nan,0.03
4/2/2021 21:58:58,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,43,11,40,0,nan,0.23
4/2/2021 21:59:08,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,44,11,40,0,nan,0.33
4/2/2021 21:59:14,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,45,11,40,0,nan,0.26
4/2/2021 22:37:46,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,46,11,40,0,nan,0.42
4/2/2021 22:37:49,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,47,11,40,0,nan,0.04
4/2/2021 22:37:54,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,48,11,40,0,nan,0.10
4/2/2021 22:37:56,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,49,11,40,0,nan,0.26
4/2/2021 22:37:59,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,50,11,40,0,nan,0.04
4/2/2021 22:38:01,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,51,11,40,0,nan,0.44
4/2/2021 22:38:03,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,52,11,40,0,nan,0.16
4/2/2021 22:38:05,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,53,11,40,0,nan,0.19
4/2/2021 22:38:08,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,54,11,40,0,nan,0.00
4/2/2021 22:38:10,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,55,11,40,0,nan,0.21
4/2/2021 22:38:13,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,56,11,40,0,nan,0.55
4/2/2021 22:38:15,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,57,11,40,0,nan,0.17
4/2/2021 22:38:17,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,58,11,40,0,nan,0.24
4/2/2021 22:38:19,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,59,11,40,0,nan,0.49
4/2/2021 22:38:21,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,60,11,40,0,nan,0.22
4/2/2021 22:38:26,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,61,11,40,0,nan,0.53
4/2/2021 22:38:28,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,62,11,40,0,nan,0.16
4/2/2021 22:38:31,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,63,11,40,0,nan,0.76
4/2/2021 22:38:33,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,64,11,40,0,nan,0.19
4/2/2021 22:38:34,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,65,11,40,0,nan,0.29
4/2/2021 22:38:37,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,66,11,40,0,nan,0.18
4/2/2021 22:38:40,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,67,11,40,0,nan,0.00
4/2/2021 22:38:41,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,68,11,40,0,nan,0.45
4/2/2021 22:38:43,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,69,11,40,0,nan,0.13
4/2/2021 23:03:36,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,70,11,40,0,nan,0.22
4/2/2021 23:03:38,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,71,11,40,0,nan,0.35
4/2/2021 23:03:40,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,72,11,40,0,nan,0.22
4/2/2021 23:03:41,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,73,11,40,0,nan,0.09
4/2/2021 23:03:44,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,74,11,40,0,nan,0.15
4/2/2021 23:03:45,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,75,11,40,0,nan,0.17
4/2/2021 23:03:48,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,76,11,40,0,nan,0.15
4/2/2021 23:03:50,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,77,11,40,0,nan,0.50
4/2/2021 23:03:52,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,78,11,40,0,nan,0.18
4/2/2021 23:03:54,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,79,11,40,0,nan,0.10
4/2/2021 23:03:55,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,80,11,40,0,nan,0.00
4/2/2021 23:03:58,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,81,11,40,0,nan,0.22
4/2/2021 23:03:59,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,82,11,40,0,nan,0.26
4/2/2021 23:04:01,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,83,11,40,0,nan,0.30
4/2/2021 23:05:52,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,83,12,40,0,nan,0.64
4/2/2021 23:05:55,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,83,12,41,0,2.44,nan
4/2/2021 23:06:39,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,84,12,41,0,nan,0.28
4/2/2021 23:06:42,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,85,12,41,0,nan,0.28
4/2/2021 23:06:44,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,86,12,41,0,nan,0.00
4/2/2021 23:06:45,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,87,12,41,0,nan,0.28
4/2/2021 23:06:48,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,88,12,41,0,nan,0.15
4/2/2021 23:06:50,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,89,12,41,0,nan,0.20
4/2/2021 23:06:52,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,90,12,41,0,nan,0.39
4/2/2021 23:06:54,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,91,12,41,0,nan,0.00
4/2/2021 23:06:56,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,92,12,41,0,nan,0.30
4/2/2021 23:06:59,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,93,12,41,0,nan,0.00
4/2/2021 23:07:01,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,94,12,41,0,nan,0.35
4/2/2021 23:07:04,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,95,12,41,0,nan,0.11
4/2/2021 23:07:06,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,96,12,41,0,nan,0.11
4/2/2021 23:07:08,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,97,12,41,0,nan,0.38
4/2/2021 23:07:13,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,98,12,41,0,nan,0.67
4/2/2021 23:07:16,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,99,12,41,0,nan,0.74
4/2/2021 23:07:18,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,100,12,41,0,nan,0.08
4/2/2021 23:07:20,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,101,12,41,0,nan,0.20
4/2/2021 23:07:23,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,102,12,41,0,nan,0.20
4/2/2021 23:07:25,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,103,12,41,0,nan,0.61
4/2/2021 23:07:28,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,104,12,41,0,nan,0.23
4/2/2021 23:07:30,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,105,12,41,0,nan,0.41
4/2/2021 23:09:46,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,106,12,41,0,nan,0.13
4/2/2021 23:09:58,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,107,12,41,0,nan,0.19
4/2/2021 23:10:00,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,108,12,41,0,nan,0.27
4/2/2021 23:10:02,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,109,12,41,0,nan,0.28
4/2/2021 23:10:04,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,110,12,41,0,nan,0.00
4/2/2021 23:10:05,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,111,12,41,0,nan,0.31
4/2/2021 23:10:08,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,112,12,41,0,nan,0.25
4/2/2021 23:10:10,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,113,12,41,0,nan,0.19
4/2/2021 23:10:33,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,113,13,41,0,nan,0.59
4/2/2021 23:10:37,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,113,13,42,0,3.00,nan
4/2/2021 23:11:23,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,113,14,42,0,nan,0.19
4/2/2021 23:11:27,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,113,14,43,0,3.18,nan
4/2/2021 23:12:24,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,114,14,43,0,nan,0.16
4/2/2021 23:12:31,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,115,14,43,0,nan,0.00
4/2/2021 23:12:35,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,116,14,43,0,nan,0.13
4/2/2021 23:12:38,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,116,15,43,0,nan,0.31
4/2/2021 23:12:42,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,116,15,44,0,2.93,nan
4/2/2021 23:20:42,1.4.2,FR1_Rev,5,3.94,1,1,Right,Right,116,16,44,0,nan,0.05
4/2/2021 23:21:21,1.4.2,FR1_Rev,5,3.94,1,1,Pellet,Right,116,16,45,0,37.64,nan
4/2/2021 23:21:55,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,117,16,45,0,nan,0.05
4/2/2021 23:22:07,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,118,16,45,0,nan,0.16
4/2/2021 23:22:12,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,119,16,45,0,nan,0.14
4/2/2021 23:22:14,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,120,16,45,0,nan,0.09
4/2/2021 23:22:16,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,121,16,45,0,nan,0.00
4/2/2021 23:22:18,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,122,16,45,0,nan,0.22
4/2/2021 23:22:26,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,123,16,45,0,nan,0.00
4/2/2021 23:23:36,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,124,16,45,0,nan,0.00
4/2/2021 23:23:51,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,124,17,45,0,nan,0.00
4/2/2021 23:23:53,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,124,17,46,0,0.67,nan
4/2/2021 23:24:29,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,125,17,46,0,nan,0.17
4/2/2021 23:33:52,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,126,17,46,0,nan,0.11
4/2/2021 23:33:57,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,127,17,46,0,nan,0.22
4/2/2021 23:37:58,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,128,17,46,0,nan,0.22
4/2/2021 23:38:05,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,129,17,46,0,nan,0.00
4/2/2021 23:38:07,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,130,17,46,0,nan,0.06
4/2/2021 23:38:09,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,131,17,46,0,nan,0.16
4/2/2021 23:38:11,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,132,17,46,0,nan,0.48
4/2/2021 23:38:20,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,133,17,46,0,nan,0.04
4/2/2021 23:38:21,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,134,17,46,0,nan,0.00
4/2/2021 23:38:23,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,135,17,46,0,nan,0.10
4/2/2021 23:38:24,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,136,17,46,0,nan,0.20
4/2/2021 23:38:28,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,136,18,46,0,nan,0.19
4/2/2021 23:38:32,1.4.2,FR1_Rev,5,3.93,2,1,Pellet,Right,136,18,47,0,0.48,nan
4/2/2021 23:39:19,1.4.2,FR1_Rev,5,3.94,1,1,Left,Right,137,18,47,0,nan,0.14
4/2/2021 23:39:22,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,138,18,47,0,nan,0.46
4/2/2021 23:39:24,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,139,18,47,0,nan,0.08
4/2/2021 23:39:25,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,140,18,47,0,nan,0.40
4/2/2021 23:39:27,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,141,18,47,0,nan,0.10
4/2/2021 23:42:47,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,142,18,47,0,nan,0.13
4/2/2021 23:43:41,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,142,19,47,0,nan,0.03
4/2/2021 23:43:43,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,142,19,48,0,1.77,nan
4/2/2021 23:44:26,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,143,19,48,0,nan,0.13
4/2/2021 23:44:27,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,144,19,48,0,nan,0.25
4/2/2021 23:44:29,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,145,19,48,0,nan,0.03
4/2/2021 23:45:02,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,146,19,48,0,nan,0.37
4/2/2021 23:45:04,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,147,19,48,0,nan,0.62
4/2/2021 23:45:06,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,148,19,48,0,nan,0.26
4/2/2021 23:45:08,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,149,19,48,0,nan,0.00
4/2/2021 23:45:10,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,150,19,48,0,nan,0.20
4/2/2021 23:47:40,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,151,19,48,0,nan,0.78
4/2/2021 23:47:45,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,152,19,48,0,nan,0.39
4/2/2021 23:47:47,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,153,19,48,0,nan,0.25
4/2/2021 23:47:54,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,154,19,48,0,nan,0.54
4/2/2021 23:48:03,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,154,20,48,0,nan,0.20
4/2/2021 23:48:06,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,154,20,49,0,1.71,nan
4/2/2021 23:48:56,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,154,21,49,0,nan,0.37
4/2/2021 23:48:58,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,154,21,50,0,0.42,nan
4/2/2021 23:52:15,1.4.2,FR1_Rev,5,3.93,1,1,Right,Right,154,22,50,0,nan,0.08
4/2/2021 23:52:16,1.4.2,FR1_Rev,5,3.93,1,1,Pellet,Right,154,22,51,0,0.79,nan
4/2/2021 23:53:09,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,155,22,51,0,nan,0.00
4/2/2021 23:53:13,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,156,22,51,0,nan,0.16
4/2/2021 23:53:21,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,157,22,51,0,nan,0.00
4/2/2021 23:56:55,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,158,22,51,0,nan,0.36
4/3/2021 0:23:59,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,159,22,51,0,nan,0.00
4/3/2021 0:24:01,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,160,22,51,0,nan,0.18
4/3/2021 0:24:06,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,161,22,51,0,nan,0.20
4/3/2021 0:24:12,1.4.2,FR1_Rev,5,3.93,1,1,Left,Right,162,22,51,0,nan,0.00
