MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/18/2020 13:34:13,1.1.45,3,4.06,0,FR1,Poke,Left,1,0,0,nan
8/18/2020 13:34:41,1.1.45,3,4.02,3,FR1,Pellet,Left,1,0,1,2
8/18/2020 13:35:04,1.1.45,3,4.02,0,FR1,Poke,Left,2,0,1,nan
8/18/2020 13:35:07,1.1.45,3,4.02,1,FR1,Pellet,Left,2,0,2,0
8/18/2020 13:36:02,1.1.45,3,4.02,0,FR1,Poke,Left,2,1,2,nan
8/18/2020 13:36:22,1.1.45,3,4.02,0,FR1,Poke,Left,2,2,2,nan
8/18/2020 13:36:42,1.1.45,3,4.02,0,FR1,Poke,Left,3,2,2,nan
8/18/2020 13:36:45,1.1.45,3,4.03,1,FR1,Pellet,Left,3,2,3,1
8/18/2020 13:37:02,1.1.45,3,4.03,0,FR1,Poke,Left,4,2,3,nan
8/18/2020 13:37:04,1.1.45,3,4.02,1,FR1,Pellet,Left,4,2,4,0
8/18/2020 13:39:09,1.1.45,3,4.02,0,FR1,Poke,Left,4,3,4,nan
8/18/2020 13:39:11,1.1.45,3,4.02,0,FR1,Poke,Left,4,4,4,nan
8/18/2020 13:47:07,1.1.45,3,4.02,0,FR1,Poke,Left,5,4,4,nan
8/18/2020 13:47:11,1.1.45,3,4.02,1,FR1,Pellet,Left,5,4,5,2
8/18/2020 13:51:31,1.1.45,3,4.02,0,FR1,Poke,Left,6,4,5,nan
8/18/2020 13:51:34,1.1.45,3,4.02,1,FR1,Pellet,Left,6,4,6,0
8/18/2020 13:51:54,1.1.45,3,4.02,0,FR1,Poke,Left,7,4,6,nan
8/18/2020 13:51:57,1.1.45,3,4.02,1,FR1,Pellet,Left,7,4,7,1
8/18/2020 15:54:30,1.1.45,3,4.02,0,FR1,Poke,Left,8,4,7,nan
8/18/2020 15:54:50,1.1.45,3,4.02,1,FR1,Pellet,Left,8,4,8,17
8/18/2020 15:55:43,1.1.45,3,4.02,0,FR1,Poke,Left,9,4,8,nan
8/18/2020 15:55:48,1.1.45,3,4.02,2,FR1,Pellet,Left,9,4,9,1
8/18/2020 15:56:16,1.1.45,3,4.02,0,FR1,Poke,Left,10,4,9,nan
8/18/2020 15:56:18,1.1.45,3,4.02,1,FR1,Pellet,Left,10,4,10,1
8/18/2020 15:56:48,1.1.45,3,4.02,0,FR1,Poke,Left,11,4,10,nan
8/18/2020 15:56:50,1.1.45,3,4.02,1,FR1,Pellet,Left,11,4,11,1
8/18/2020 15:57:09,1.1.45,3,4.02,0,FR1,Poke,Left,12,4,11,nan
8/18/2020 15:57:12,1.1.45,3,4.02,1,FR1,Pellet,Left,12,4,12,0
8/18/2020 15:57:45,1.1.45,3,4.02,0,FR1,Poke,Left,13,4,12,nan
8/18/2020 15:58:06,1.1.45,3,4.02,2,FR1,Pellet,Left,13,4,13,18
8/18/2020 15:58:35,1.1.45,3,4.02,0,FR1,Poke,Left,14,4,13,nan
