MM:DD:YYYY hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, Session_Type, Event, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/7/2020 12:59:27,1,3.93,0,1,Poke,Left,1,0,0,nan
7/7/2020 12:59:36,1,3.92,2,1,Pellet,Left,1,0,1,2
7/7/2020 12:59:38,1,3.93,0,1,Poke,Left,2,0,1,nan
7/7/2020 12:59:57,1,3.93,1,1,Pellet,Left,2,0,2,16
7/7/2020 13:00:14,1,3.92,0,1,Poke,Left,2,1,2,nan
7/7/2020 13:01:35,1,3.92,0,1,Poke,Left,3,1,2,nan
7/7/2020 13:05:06,1,3.91,2,1,Pellet,Left,3,1,3,111
7/7/2020 13:06:13,1,3.93,0,1,Poke,Left,4,1,3,nan
7/7/2020 13:06:18,1,3.92,1,1,Pellet,Left,4,1,4,1
7/7/2020 13:06:28,1,3.92,0,1,Poke,Left,5,1,4,nan
7/7/2020 13:06:36,1,3.93,1,1,Pellet,Left,5,1,5,4
7/7/2020 13:10:04,1,3.92,0,1,Poke,Left,6,1,5,nan
7/7/2020 13:10:14,1,3.92,2,1,Pellet,Left,6,1,6,5
7/7/2020 13:11:23,1,3.91,0,1,Poke,Left,7,1,6,nan
7/7/2020 13:11:28,1,3.92,1,1,Pellet,Left,7,1,7,2
7/7/2020 13:13:53,1,3.93,0,1,Poke,Left,8,1,7,nan
7/7/2020 13:15:36,1,3.93,1,1,Pellet,Left,8,1,8,66
7/7/2020 13:15:46,1,3.92,0,1,Poke,Left,9,1,8,nan
7/7/2020 13:15:54,1,3.92,1,1,Pellet,Left,9,1,9,4
7/7/2020 13:17:25,1,3.92,0,1,Poke,Left,9,2,9,nan
7/7/2020 13:18:25,1,3.92,0,1,Poke,Left,10,2,9,nan
7/7/2020 13:31:09,1,3.93,1,1,Pellet,Left,10,2,10,258
7/7/2020 13:31:22,1,3.93,0,1,Poke,Left,11,2,10,nan
7/7/2020 13:34:53,1,3.92,1,1,Pellet,Left,11,2,11,207
7/7/2020 13:42:34,1,3.92,0,1,Poke,Left,12,2,11,nan
7/7/2020 13:45:08,1,3.92,1,1,Pellet,Left,12,2,12,55
7/7/2020 13:48:30,1,3.92,0,1,Poke,Left,13,2,12,nan
7/7/2020 13:48:45,1,3.92,1,1,Pellet,Left,13,2,13,12
7/7/2020 13:53:58,1,3.92,0,1,Poke,Left,14,2,13,nan
7/7/2020 13:54:03,1,3.92,1,1,Pellet,Left,14,2,14,1
7/7/2020 13:55:04,1,3.92,0,1,Poke,Left,15,2,14,nan
7/7/2020 13:55:11,1,3.92,1,1,Pellet,Left,15,2,15,4
7/7/2020 13:57:08,1,3.92,0,1,Poke,Left,16,2,15,nan
