MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/16/2022 10:38:41,1.12.0,FR1_2s_delay,13,4.02,nan,1,Right,Left,0,1,0,0,nan,nan,0.37
6/16/2022 10:38:43,1.12.0,FR1_2s_delay,13,4.02,nan,1,Right,Left,0,2,0,0,nan,nan,0.26
6/16/2022 10:40:22,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,1,2,0,0,nan,nan,0.14
6/16/2022 10:40:31,1.12.0,FR1_2s_delay,13,4.02,3,1,Pellet,Left,1,2,1,0,1.56,nan,nan
6/16/2022 10:40:56,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,2,2,1,0,nan,nan,0.10
6/16/2022 10:41:01,1.12.0,FR1_2s_delay,13,4.02,1,1,Pellet,Left,2,2,2,0,2.06,30,nan
6/16/2022 10:50:02,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,3,2,2,0,nan,nan,0.48
6/16/2022 10:50:05,1.12.0,FR1_2s_delay,13,4.02,1,1,Pellet,Left,3,2,3,0,0.52,544,nan
6/16/2022 12:00:39,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,4,2,3,0,nan,nan,0.15
6/16/2022 12:00:42,1.12.0,FR1_2s_delay,13,4.01,1,1,Pellet,Left,4,2,4,0,0.58,4237,nan
6/16/2022 12:01:12,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,5,2,4,0,nan,nan,0.13
6/16/2022 12:01:22,1.12.0,FR1_2s_delay,13,4.02,3,1,Pellet,Left,5,2,5,0,2.37,40,nan
6/16/2022 12:01:59,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,6,2,5,0,nan,nan,0.27
6/16/2022 12:02:02,1.12.0,FR1_2s_delay,13,4.01,1,1,Pellet,Left,6,2,6,0,0.28,40,nan
6/16/2022 12:02:25,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,7,2,6,0,nan,nan,0.17
6/16/2022 12:02:30,1.12.0,FR1_2s_delay,13,4.01,2,1,Pellet,Left,7,2,7,0,0.46,28,nan
6/16/2022 12:02:48,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,8,2,7,0,nan,nan,0.03
6/16/2022 12:02:51,1.12.0,FR1_2s_delay,13,4.02,1,1,Pellet,Left,8,2,8,0,0.65,21,nan
6/16/2022 12:03:15,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,9,2,8,0,nan,nan,0.11
6/16/2022 12:03:18,1.12.0,FR1_2s_delay,13,4.02,1,1,Pellet,Left,9,2,9,0,0.58,27,nan
6/16/2022 12:03:45,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,10,2,9,0,nan,nan,0.38
6/16/2022 12:03:49,1.12.0,FR1_2s_delay,13,4.01,1,1,Pellet,Left,10,2,10,0,1.14,31,nan
6/16/2022 12:04:12,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,11,2,10,0,nan,nan,0.64
6/16/2022 12:04:33,1.12.0,FR1_2s_delay,13,4.02,2,1,Pellet,Left,11,2,11,0,16.27,44,nan
6/16/2022 12:04:55,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,12,2,11,0,nan,nan,0.00
6/16/2022 12:04:59,1.12.0,FR1_2s_delay,13,4.02,1,1,Pellet,Left,12,2,12,0,0.83,25,nan
6/16/2022 13:41:34,1.12.0,FR1_2s_delay,13,4.02,nan,1,Left,Left,13,2,12,0,nan,nan,0.19
6/16/2022 13:41:37,1.12.0,FR1_2s_delay,13,4.01,1,1,Pellet,Left,13,2,13,0,0.46,5799,nan
6/16/2022 13:42:34,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,14,2,13,0,nan,nan,0.25
6/16/2022 13:42:38,1.12.0,FR1_2s_delay,13,4.00,1,1,Pellet,Left,14,2,14,0,0.40,60,nan
6/16/2022 13:49:49,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,15,2,14,0,nan,nan,0.00
6/16/2022 13:49:52,1.12.0,FR1_2s_delay,13,4.01,1,1,Pellet,Left,15,2,15,0,0.46,435,nan
6/16/2022 13:50:25,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,16,2,15,0,nan,nan,0.30
6/16/2022 13:50:28,1.12.0,FR1_2s_delay,13,4.00,1,1,Pellet,Left,16,2,16,0,0.28,36,nan
6/16/2022 13:55:44,1.12.0,FR1_2s_delay,13,4.01,nan,1,Right,Left,16,3,16,0,nan,nan,0.19
6/16/2022 13:55:53,1.12.0,FR1_2s_delay,13,4.01,nan,1,Right,Left,16,4,16,0,nan,nan,0.16
6/16/2022 13:55:58,1.12.0,FR1_2s_delay,13,4.01,nan,1,Left,Left,17,4,16,0,nan,nan,0.00
6/16/2022 13:56:04,1.12.0,FR1_2s_delay,13,4.01,2,1,Pellet,Left,17,4,17,0,0.46,335,nan
