MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/22/2021 15:06:23,1.8.1,ClosedEcon_PR1,5,4.20,1,1,Left,Left,1,0,0,0,nan,nan,0.11
7/22/2021 15:09:00,1.8.1,ClosedEcon_PR1,5,4.19,3,1,Pellet,Left,1,0,1,1,Timed_out,nan,nan
7/22/2021 15:09:40,1.8.1,ClosedEcon_PR1,5,4.19,1,2,Right,Left,1,1,1,1,nan,nan,0.17
7/22/2021 15:10:54,1.8.1,ClosedEcon_PR1,5,4.19,1,2,Left,Left,2,1,1,1,nan,nan,0.12
7/22/2021 15:11:49,1.8.1,ClosedEcon_PR1,5,4.19,1,2,Left,Left,3,1,1,1,nan,nan,0.06
7/22/2021 15:20:47,1.8.1,ClosedEcon_PR1,5,4.19,2,2,Pellet,Left,3,1,2,2,Timed_out,707,nan
7/22/2021 15:21:10,1.8.1,ClosedEcon_PR1,5,4.19,1,3,Left,Left,4,1,2,2,nan,nan,0.11
7/22/2021 15:21:23,1.8.1,ClosedEcon_PR1,5,4.19,1,3,Left,Left,5,1,2,2,nan,nan,0.02
7/22/2021 15:22:29,1.8.1,ClosedEcon_PR1,5,4.19,1,3,Right,Left,5,2,2,2,nan,nan,0.12
7/22/2021 15:22:38,1.8.1,ClosedEcon_PR1,5,4.19,1,3,Left,Left,6,2,2,2,nan,nan,0.07
7/22/2021 15:22:42,1.8.1,ClosedEcon_PR1,5,4.19,2,3,Pellet,Left,6,2,3,3,3.10,115,nan
7/22/2021 15:23:12,1.8.1,ClosedEcon_PR1,5,4.19,1,4,Left,Left,7,2,3,3,nan,nan,0.04
7/22/2021 15:23:33,1.8.1,ClosedEcon_PR1,5,4.19,1,4,Left,Left,8,2,3,3,nan,nan,0.04
7/22/2021 15:23:58,1.8.1,ClosedEcon_PR1,5,4.19,1,4,Left,Left,9,2,3,3,nan,nan,0.02
7/22/2021 15:24:01,1.8.1,ClosedEcon_PR1,5,4.19,1,4,Left,Left,10,2,3,3,nan,nan,0.08
7/22/2021 15:24:06,1.8.1,ClosedEcon_PR1,5,4.20,2,4,Pellet,Left,10,2,4,4,3.63,84,nan
7/22/2021 15:25:56,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Left,Left,11,2,4,4,nan,nan,0.09
7/22/2021 15:26:37,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Left,Left,12,2,4,4,nan,nan,0.03
7/22/2021 15:26:43,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Left,Left,13,2,4,4,nan,nan,0.03
7/22/2021 15:26:45,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Left,Left,14,2,4,4,nan,nan,0.09
7/22/2021 15:34:11,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Right,Left,14,3,4,4,nan,nan,0.21
7/22/2021 15:34:59,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Left,Left,15,3,4,4,nan,nan,0.04
7/22/2021 15:35:01,1.8.1,ClosedEcon_PR1,5,4.19,1,5,Pellet,Left,15,3,5,5,0.98,655,nan
7/22/2021 15:38:06,1.8.1,ClosedEcon_PR1,5,4.19,1,6,Left,Left,16,3,5,5,nan,nan,0.13
7/22/2021 15:43:45,1.8.1,ClosedEcon_PR1,5,4.19,1,6,Left,Left,17,3,5,5,nan,nan,0.08
7/22/2021 15:43:46,1.8.1,ClosedEcon_PR1,5,4.19,1,6,Left,Left,18,3,5,5,nan,nan,0.07
7/22/2021 15:43:47,1.8.1,ClosedEcon_PR1,5,4.19,1,6,Left,Left,19,3,5,5,nan,nan,0.12
7/22/2021 15:43:48,1.8.1,ClosedEcon_PR1,5,4.18,1,6,Left,Left,20,3,5,5,nan,nan,0.16
7/22/2021 15:47:21,1.8.1,ClosedEcon_PR1,5,4.19,1,6,Right,Left,20,4,5,5,nan,nan,0.21
