MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/26/2021 18:39:26,1.8.1,ClosedEcon_PR1,1,4.02,1,1,Left,Left,1,0,0,0,nan,nan,0.05
7/26/2021 18:39:50,1.8.1,ClosedEcon_PR1,1,4.02,3,1,Pellet,Left,1,0,1,1,17.92,nan,nan
7/26/2021 18:40:38,1.8.1,ClosedEcon_PR1,1,4.02,1,2,Left,Left,2,0,1,1,nan,nan,0.04
7/26/2021 18:42:23,1.8.1,ClosedEcon_PR1,1,4.02,1,2,Left,Left,3,0,1,1,nan,nan,0.36
7/26/2021 18:42:25,1.8.1,ClosedEcon_PR1,1,4.02,1,2,Pellet,Left,3,0,2,2,0.40,155,nan
7/26/2021 18:44:02,1.8.1,ClosedEcon_PR1,1,4.02,1,3,Left,Left,4,0,2,2,nan,nan,0.04
7/26/2021 18:44:03,1.8.1,ClosedEcon_PR1,1,4.02,1,3,Left,Left,5,0,2,2,nan,nan,0.15
7/26/2021 18:46:22,1.8.1,ClosedEcon_PR1,1,4.02,1,3,Left,Left,6,0,2,2,nan,nan,0.04
7/26/2021 18:46:24,1.8.1,ClosedEcon_PR1,1,4.02,1,3,Pellet,Left,6,0,3,3,0.47,239,nan
7/26/2021 18:48:09,1.8.1,ClosedEcon_PR1,1,4.03,1,4,Left,Left,7,0,3,3,nan,nan,0.10
7/26/2021 18:48:10,1.8.1,ClosedEcon_PR1,1,4.02,1,4,Left,Left,8,0,3,3,nan,nan,0.20
7/26/2021 18:48:14,1.8.1,ClosedEcon_PR1,1,4.02,1,4,Left,Left,9,0,3,3,nan,nan,0.11
7/26/2021 18:48:18,1.8.1,ClosedEcon_PR1,1,4.02,1,4,Left,Left,10,0,3,3,nan,nan,0.13
7/26/2021 18:48:19,1.8.1,ClosedEcon_PR1,1,4.02,1,4,Pellet,Left,10,0,4,4,0.26,115,nan
7/26/2021 18:52:12,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Right,Left,10,1,4,4,nan,nan,0.17
7/26/2021 18:53:32,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Left,Left,11,1,4,4,nan,nan,0.20
7/26/2021 18:53:33,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Left,Left,12,1,4,4,nan,nan,0.13
7/26/2021 18:57:54,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Left,Left,13,1,4,4,nan,nan,0.77
7/26/2021 18:57:59,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Left,Left,14,1,4,4,nan,nan,0.09
7/26/2021 18:58:00,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Left,Left,15,1,4,4,nan,nan,0.06
7/26/2021 18:58:02,1.8.1,ClosedEcon_PR1,1,4.02,1,5,Pellet,Left,15,1,5,5,0.54,583,nan
7/26/2021 18:59:37,1.8.1,ClosedEcon_PR1,1,4.02,1,6,Left,Left,16,1,5,5,nan,nan,0.11
