MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/22/2021 15:05:15,1.8.1,ClosedEcon_PR1,4,4.18,1,1,Left,Left,1,0,0,0,nan,nan,0.13
7/22/2021 15:09:31,1.8.1,ClosedEcon_PR1,4,4.18,3,1,Pellet,Left,1,0,1,1,Timed_out,nan,nan
7/22/2021 15:09:51,1.8.1,ClosedEcon_PR1,4,4.18,1,2,Right,Left,1,1,1,1,nan,nan,0.05
7/22/2021 15:10:22,1.8.1,ClosedEcon_PR1,4,4.18,1,2,Left,Left,2,1,1,1,nan,nan,0.00
7/22/2021 15:12:14,1.8.1,ClosedEcon_PR1,4,4.18,1,2,Left,Left,3,1,1,1,nan,nan,0.34
7/22/2021 15:12:19,1.8.1,ClosedEcon_PR1,4,4.18,2,2,Pellet,Left,3,1,2,2,4.29,168,nan
7/22/2021 15:13:45,1.8.1,ClosedEcon_PR1,4,4.18,1,3,Right,Left,3,2,2,2,nan,nan,0.55
7/22/2021 15:15:06,1.8.1,ClosedEcon_PR1,4,4.18,1,3,Left,Left,4,2,2,2,nan,nan,0.05
7/22/2021 15:15:52,1.8.1,ClosedEcon_PR1,4,4.18,1,3,Left,Left,5,2,2,2,nan,nan,0.26
7/22/2021 15:15:54,1.8.1,ClosedEcon_PR1,4,4.18,1,3,Left,Left,6,2,2,2,nan,nan,0.26
7/22/2021 15:16:09,1.8.1,ClosedEcon_PR1,4,4.18,7,3,Pellet,Left,6,2,3,3,1.25,230,nan
7/22/2021 15:16:12,1.8.1,ClosedEcon_PR1,4,4.19,1,4,Right,Left,6,3,3,3,nan,nan,0.15
7/22/2021 15:17:51,1.8.1,ClosedEcon_PR1,4,4.18,1,4,Left,Left,7,3,3,3,nan,nan,0.02
7/22/2021 15:18:04,1.8.1,ClosedEcon_PR1,4,4.18,1,4,Left,Left,8,3,3,3,nan,nan,0.00
7/22/2021 15:19:21,1.8.1,ClosedEcon_PR1,4,4.18,1,4,Left,Left,9,3,3,3,nan,nan,0.18
7/22/2021 15:19:55,1.8.1,ClosedEcon_PR1,4,4.18,1,4,Left,Left,10,3,3,3,nan,nan,0.24
7/22/2021 15:20:26,1.8.1,ClosedEcon_PR1,4,4.18,1,4,Pellet,Left,10,3,4,4,30.54,257,nan
7/22/2021 15:20:43,1.8.1,ClosedEcon_PR1,4,4.18,1,5,Left,Left,11,3,4,4,nan,nan,0.14
7/22/2021 15:20:45,1.8.1,ClosedEcon_PR1,4,4.18,1,5,Left,Left,12,3,4,4,nan,nan,0.03
7/22/2021 15:22:32,1.8.1,ClosedEcon_PR1,4,4.18,1,5,Left,Left,13,3,4,4,nan,nan,0.12
7/22/2021 15:23:21,1.8.1,ClosedEcon_PR1,4,4.18,1,5,Left,Left,14,3,4,4,nan,nan,0.23
7/22/2021 15:23:22,1.8.1,ClosedEcon_PR1,4,4.18,1,5,Left,Left,15,3,4,4,nan,nan,0.15
7/22/2021 15:23:59,1.8.1,ClosedEcon_PR1,4,4.18,1,5,Pellet,Left,15,3,5,5,36.19,213,nan
7/22/2021 15:37:59,1.8.1,ClosedEcon_PR1,4,4.18,1,6,Left,Left,16,3,5,5,nan,nan,0.12
7/22/2021 15:38:00,1.8.1,ClosedEcon_PR1,4,4.18,1,6,Left,Left,17,3,5,5,nan,nan,0.13
7/22/2021 15:38:16,1.8.1,ClosedEcon_PR1,4,4.18,1,6,Left,Left,18,3,5,5,nan,nan,0.05
7/22/2021 15:39:00,1.8.1,ClosedEcon_PR1,4,4.18,1,6,Left,Left,19,3,5,5,nan,nan,0.25
7/22/2021 15:39:01,1.8.1,ClosedEcon_PR1,4,4.17,1,6,Left,Left,20,3,5,5,nan,nan,0.45
7/22/2021 15:39:02,1.8.1,ClosedEcon_PR1,4,4.18,1,6,Left,Left,21,3,5,5,nan,nan,0.05
7/22/2021 15:39:03,1.8.1,ClosedEcon_PR1,4,4.18,1,6,Pellet,Left,21,3,6,6,0.46,904,nan
7/22/2021 15:41:59,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Left,Left,22,3,6,6,nan,nan,0.11
7/22/2021 15:42:16,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Right,Left,22,4,6,6,nan,nan,0.18
7/22/2021 15:42:22,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Left,Left,23,4,6,6,nan,nan,0.21
7/22/2021 15:45:24,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Left,Left,24,4,6,6,nan,nan,0.07
7/22/2021 15:45:29,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Left,Left,25,4,6,6,nan,nan,0.11
7/22/2021 15:45:30,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Left,Left,26,4,6,6,nan,nan,0.03
7/22/2021 15:45:38,1.8.1,ClosedEcon_PR1,4,4.18,1,7,Left,Left,27,4,6,6,nan,nan,0.06
