MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
6/28/2022 12:38:23,1.12.0,ClosedEcon,1,3.97,nan,1,Left,Left,1,0,0,0,nan,nan,0.05
6/28/2022 12:39:39,1.12.0,ClosedEcon,1,3.97,3,1,Pellet,Left,1,0,1,1,Timed_out,nan,nan
6/28/2022 14:26:43,1.12.0,ClosedEcon,1,3.96,nan,1,Left,Left,2,0,1,0,nan,nan,0.15
6/28/2022 14:26:45,1.12.0,ClosedEcon,1,3.96,1,1,Pellet,Left,2,0,2,1,1.81,6426,nan
6/28/2022 16:00:13,1.12.0,ClosedEcon,1,3.95,nan,1,Left,Left,3,0,2,0,nan,nan,0.00
6/28/2022 16:00:16,1.12.0,ClosedEcon,1,3.96,nan,1,LeftWithPellet,Left,4,0,2,1,nan,nan,0.22
6/28/2022 16:00:18,1.12.0,ClosedEcon,1,3.96,1,1,Pellet,Left,4,0,3,1,3.78,5613,nan
6/28/2022 16:00:43,1.12.0,ClosedEcon,1,3.96,nan,2,Left,Left,5,0,3,1,nan,nan,0.01
6/28/2022 16:00:46,1.12.0,ClosedEcon,1,3.96,nan,2,Left,Left,6,0,3,1,nan,nan,0.16
6/28/2022 16:00:47,1.12.0,ClosedEcon,1,3.94,1,2,Pellet,Left,6,0,4,2,0.28,29,nan
6/28/2022 16:01:14,1.12.0,ClosedEcon,1,3.96,nan,3,Left,Left,7,0,4,2,nan,nan,0.00
6/28/2022 17:30:31,1.12.0,ClosedEcon,1,3.94,nan,1,Left,Left,8,0,4,0,nan,nan,0.00
6/28/2022 17:30:32,1.12.0,ClosedEcon,1,3.94,1,1,Pellet,Left,8,0,5,1,0.22,5385,nan
6/28/2022 17:30:59,1.12.0,ClosedEcon,1,3.94,nan,2,Left,Left,9,0,5,1,nan,nan,0.10
6/28/2022 17:31:03,1.12.0,ClosedEcon,1,3.94,nan,2,Left,Left,10,0,5,1,nan,nan,0.17
6/28/2022 17:31:04,1.12.0,ClosedEcon,1,3.94,1,2,Pellet,Left,10,0,6,2,0.28,32,nan
6/28/2022 17:31:27,1.12.0,ClosedEcon,1,3.94,nan,3,Left,Left,11,0,6,2,nan,nan,0.44
6/28/2022 17:31:29,1.12.0,ClosedEcon,1,3.94,nan,3,Left,Left,12,0,6,2,nan,nan,0.00
6/28/2022 17:31:31,1.12.0,ClosedEcon,1,3.94,nan,3,Left,Left,13,0,6,2,nan,nan,0.05
