MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/20/2020 10:20:29,1.1.45,0,4.20,0,FR1,Poke,Left,0,1,0,nan
8/20/2020 10:20:45,1.1.45,0,4.20,0,FR1,Poke,Left,1,1,0,nan
8/20/2020 10:20:57,1.1.45,0,4.20,5,FR1,Pellet,Left,1,1,1,1
8/20/2020 10:53:45,1.1.45,0,4.20,0,FR1,Poke,Left,2,1,1,nan
8/20/2020 10:54:05,1.1.45,0,4.20,4,FR1,Pellet,Left,2,1,2,13
8/20/2020 10:54:10,1.1.45,0,4.20,0,FR1,Poke,Left,3,1,2,nan
8/20/2020 10:54:20,1.1.45,0,4.20,1,FR1,Pellet,Left,3,1,3,8
8/20/2020 10:54:24,1.1.45,0,4.20,0,FR1,Poke,Left,4,1,3,nan
8/20/2020 10:54:41,1.1.45,0,4.20,1,FR1,Pellet,Left,4,1,4,14
8/20/2020 10:54:44,1.1.45,0,4.20,0,FR1,Poke,Left,5,1,4,nan
8/20/2020 10:54:53,1.1.45,0,4.20,1,FR1,Pellet,Left,5,1,5,7
8/20/2020 10:55:03,1.1.45,0,4.20,0,FR1,Poke,Left,6,1,5,nan
8/20/2020 10:55:30,1.1.45,0,4.20,1,FR1,Pellet,Left,6,1,6,25
8/20/2020 10:55:34,1.1.45,0,4.20,0,FR1,Poke,Left,7,1,6,nan
8/20/2020 10:55:43,1.1.45,0,4.20,1,FR1,Pellet,Left,7,1,7,7
8/20/2020 10:55:47,1.1.45,0,4.20,0,FR1,Poke,Left,8,1,7,nan
8/20/2020 10:55:54,1.1.45,0,4.20,1,FR1,Pellet,Left,8,1,8,5
8/20/2020 10:55:59,1.1.45,0,4.20,0,FR1,Poke,Left,9,1,8,nan
8/20/2020 10:56:12,1.1.45,0,4.20,2,FR1,Pellet,Left,9,1,9,10
8/20/2020 10:56:19,1.1.45,0,4.20,0,FR1,Poke,Left,10,1,9,nan
8/20/2020 10:56:29,1.1.45,0,4.20,1,FR1,Pellet,Left,10,1,10,7
