MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
1/18/2020,10:05:58,5,4.21,1,1,Left,1,0,1,41
1/18/2020,10:10:41,5,4.22,3,1,Left,2,1,2,61
1/18/2020,10:12:39,5,4.22,1,1,Left,3,3,3,37
1/18/2020,10:19:06,5,4.22,3,1,Left,4,9,4,5
1/18/2020,10:22:38,5,4.22,1,1,Left,5,9,5,2
1/18/2020,10:24:41,5,4.22,1,1,Left,6,10,6,3
1/18/2020,10:30:32,5,4.22,1,1,Left,7,11,7,3
1/18/2020,10:31:21,5,4.22,1,1,Left,8,11,8,8
1/18/2020,10:33:06,5,4.22,2,1,Left,9,11,9,3
1/18/2020,10:48:51,5,4.22,1,1,Left,10,12,10,2
1/18/2020,10:53:00,5,4.22,2,1,Left,11,13,11,71
1/18/2020,10:54:44,5,4.22,1,1,Left,12,13,12,1
1/18/2020,10:55:48,5,4.22,2,1,Left,13,13,13,20
1/18/2020,11:08:03,5,4.22,1,1,Left,14,13,14,2
1/18/2020,12:37:07,5,4.22,1,1,Left,15,13,15,3
1/18/2020,12:38:50,5,4.22,1,1,Left,16,13,16,3
1/18/2020,12:44:09,5,4.22,1,1,Left,17,13,17,49
1/18/2020,13:47:47,5,4.22,1,1,Left,18,13,18,2
1/18/2020,13:49:47,5,4.22,1,1,Left,19,13,19,47
1/18/2020,13:51:13,5,4.22,1,1,Left,20,13,20,2
1/18/2020,14:18:46,5,4.22,1,1,Left,21,13,21,7
1/18/2020,14:19:37,5,4.22,1,1,Left,22,13,22,3
1/18/2020,14:20:43,5,4.22,1,1,Left,23,13,23,1
1/18/2020,14:21:18,5,4.22,1,1,Left,24,13,24,2
1/18/2020,14:35:27,5,4.22,1,1,Left,25,13,25,37
1/18/2020,14:37:29,5,4.22,2,1,Left,26,13,26,25
1/18/2020,14:38:11,5,4.22,1,1,Left,27,13,27,2
1/18/2020,14:39:41,5,4.22,1,1,Left,28,13,28,53
1/18/2020,14:45:24,5,4.22,3,1,Left,29,14,29,91
1/18/2020,14:59:14,5,4.21,1,1,Left,30,14,30,3
1/18/2020,16:01:17,5,4.22,1,1,Left,31,14,31,3
