MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
1/18/2020,9:57:17,21,4.20,1,1,Left,1,3,1,5
1/18/2020,10:04:04,21,4.21,1,1,Left,2,6,2,6
1/18/2020,10:08:10,21,4.20,1,1,Left,3,17,3,5
1/18/2020,10:09:54,21,4.22,1,1,Left,4,17,4,3
1/18/2020,10:17:26,21,4.21,2,1,Left,5,28,5,27
1/18/2020,10:23:37,21,4.21,1,1,Left,6,31,6,2
1/18/2020,11:39:06,21,4.21,5,1,Left,7,42,7,1
1/18/2020,11:41:19,21,4.21,1,1,Left,8,46,8,35
1/18/2020,12:02:10,21,4.21,1,1,Left,9,49,9,2
1/18/2020,12:03:09,21,4.22,1,1,Left,10,49,10,3
1/18/2020,12:04:03,21,4.21,3,1,Left,11,49,11,17
1/18/2020,12:18:49,21,4.21,2,1,Left,12,50,12,30
1/18/2020,12:20:29,21,4.21,1,1,Left,13,51,13,2
1/18/2020,12:28:40,21,4.21,1,1,Left,14,51,14,74
1/18/2020,12:29:41,21,4.21,1,1,Left,15,51,15,2
1/18/2020,12:30:14,21,4.21,1,1,Left,16,51,16,2
1/18/2020,12:30:54,21,4.21,1,1,Left,17,51,17,3
1/18/2020,12:50:18,21,4.21,1,1,Left,18,54,18,4
1/18/2020,12:51:56,21,4.20,4,1,Left,19,54,19,42
1/18/2020,13:03:29,21,4.20,1,1,Left,20,54,20,17
1/18/2020,14:04:12,21,4.20,1,1,Left,21,55,21,712
1/18/2020,14:06:13,21,4.20,2,1,Left,22,55,22,33
1/18/2020,14:14:45,21,4.21,1,1,Left,23,56,23,2
1/18/2020,14:15:23,21,4.20,1,1,Left,24,56,24,3
1/18/2020,14:16:35,21,4.20,1,1,Left,25,56,25,3
1/18/2020,14:17:20,21,4.20,2,1,Left,26,56,26,16
1/18/2020,14:48:30,21,4.20,1,1,Left,27,56,27,563
