MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/26/2019,11:07:12,8,3.87,1,1,Left,1,1,1,30
7/26/2019,11:12:26,8,3.88,1,1,Left,2,7,2,2
7/26/2019,11:14:37,8,3.87,1,1,Left,3,10,3,3
7/26/2019,11:20:25,8,3.87,1,1,Left,4,10,4,3
7/26/2019,11:23:06,8,3.88,1,1,Left,5,11,5,4
7/26/2019,11:35:44,8,3.87,1,1,Left,6,11,6,2
7/26/2019,11:36:18,8,3.87,1,1,Left,7,11,7,2
7/26/2019,11:41:47,8,3.87,2,1,Left,8,12,8,33
7/26/2019,11:47:13,8,3.87,1,1,Left,9,13,9,3
7/26/2019,11:48:11,8,3.87,2,1,Left,10,13,10,23
7/26/2019,11:49:37,8,3.87,1,1,Left,11,15,11,16
7/26/2019,11:51:17,8,3.87,2,1,Left,12,15,12,65
7/26/2019,12:37:42,8,3.87,1,1,Left,13,17,13,3
7/26/2019,12:54:15,8,3.86,1,1,Left,14,17,14,3
7/26/2019,13:04:49,8,3.86,1,1,Left,15,18,15,2
7/26/2019,13:06:12,8,3.87,1,1,Left,16,20,16,2
7/26/2019,13:07:17,8,3.86,2,1,Left,17,20,17,17
7/26/2019,13:08:11,8,3.86,1,1,Left,18,21,18,5
7/26/2019,13:15:16,8,3.86,1,1,Left,19,22,19,2
7/26/2019,13:20:34,8,3.86,1,1,Left,20,22,20,2
7/26/2019,13:37:51,8,3.86,1,1,Left,21,24,21,2
7/26/2019,13:41:40,8,3.86,1,1,Left,22,24,22,2
7/26/2019,14:03:53,8,3.85,1,1,Left,23,25,23,2
7/26/2019,14:05:24,8,3.85,1,1,Left,24,28,24,2
7/26/2019,14:06:38,8,3.86,1,1,Left,25,28,25,1
7/26/2019,14:08:08,8,3.86,2,1,Left,26,28,26,27
7/26/2019,14:28:44,8,3.85,1,1,Left,27,28,27,2
7/26/2019,14:57:12,8,3.85,1,1,Left,28,28,28,1409
7/26/2019,15:44:57,8,3.85,1,1,Left,29,28,29,4
7/26/2019,15:46:36,8,3.85,2,1,Left,30,28,30,3
7/26/2019,15:52:18,8,3.85,2,1,Left,31,28,31,30
7/26/2019,15:54:14,8,3.85,2,1,Left,32,28,32,1
7/26/2019,16:15:23,8,3.84,1,1,Left,33,29,33,1
7/26/2019,16:20:14,8,3.84,1,1,Left,34,29,34,2
7/26/2019,16:21:47,8,3.85,1,1,Left,35,31,35,2
7/26/2019,16:37:16,8,3.84,1,1,Left,36,31,36,3
7/26/2019,17:00:58,8,3.83,1,1,Left,37,31,37,2
7/26/2019,17:02:45,8,3.84,1,1,Left,38,31,38,3
7/26/2019,17:05:55,8,3.84,1,1,Left,39,31,39,4
7/26/2019,17:06:25,8,3.83,2,1,Left,40,31,40,3
7/26/2019,17:11:43,8,3.84,1,1,Left,41,31,41,2
7/26/2019,17:12:29,8,3.84,1,1,Left,42,31,42,1
7/26/2019,17:27:33,8,3.84,2,1,Left,43,31,43,25
