MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
6/11/2019,16:57:42,0,4.13,1,1,Left,1,1,1,3
6/11/2019,17:02:06,0,4.12,1,1,Left,2,3,2,42
6/11/2019,18:38:31,0,4.11,2,1,Left,3,3,3,3
6/11/2019,18:45:14,0,4.11,1,1,Left,4,3,4,2
6/11/2019,20:13:00,0,4.1,1,1,Left,5,5,5,3
6/11/2019,20:17:41,0,4.1,1,1,Left,6,6,6,8
6/11/2019,20:18:37,0,4.11,1,1,Left,7,6,7,3
6/11/2019,20:19:08,0,4.11,1,1,Left,8,6,8,4
6/11/2019,20:19:39,0,4.1,1,1,Left,9,6,9,4
6/11/2019,20:20:13,0,4.1,2,1,Left,10,6,10,10
6/11/2019,20:20:39,0,4.1,1,1,Left,11,6,11,2
6/11/2019,20:22:31,0,4.1,2,1,Left,12,6,12,59
6/11/2019,21:25:25,0,4.09,1,1,Left,13,6,13,210
6/11/2019,21:51:09,0,4.09,1,1,Left,14,7,14,4
6/11/2019,21:51:55,0,4.09,1,1,Left,15,7,15,2
6/11/2019,21:52:22,0,4.09,1,1,Left,16,7,16,1
6/11/2019,21:54:02,0,4.09,1,1,Left,17,7,17,80
6/11/2019,22:41:16,0,4.09,1,1,Left,18,7,18,3
6/11/2019,22:42:03,0,4.09,2,1,Left,19,7,19,2
6/11/2019,23:09:37,0,4.09,1,1,Left,20,7,20,135
6/11/2019,23:15:55,0,4.08,1,1,Left,21,7,21,2
6/11/2019,23:16:18,0,4.08,1,1,Left,22,7,22,2
6/11/2019,23:32:06,0,4.08,1,1,Left,23,9,23,3
6/11/2019,23:33:41,0,4.08,1,1,Left,24,9,24,74
6/11/2019,23:35:32,0,4.08,1,1,Left,25,9,25,49
6/11/2019,23:47:21,0,4.07,1,1,Left,26,11,26,18
6/11/2019,23:48:00,0,4.08,1,1,Left,27,11,27,11
6/11/2019,23:55:40,0,4.08,1,1,Left,28,11,28,3
6/12/2019,0:22:33,0,4.07,1,1,Left,29,11,29,769
6/12/2019,0:29:41,0,4.07,1,1,Left,30,11,30,3
6/12/2019,0:30:04,0,4.07,1,1,Left,31,11,31,1
6/12/2019,0:44:04,0,4.07,1,1,Left,32,11,32,2
6/12/2019,0:51:18,0,4.07,1,1,Left,33,11,33,415
6/12/2019,0:52:15,0,4.07,2,1,Left,34,11,34,33
6/12/2019,0:52:34,0,4.07,1,1,Left,35,11,35,4
6/12/2019,0:53:09,0,4.07,2,1,Left,36,11,36,16
6/12/2019,1:14:15,0,4.07,2,1,Left,37,11,37,67
6/12/2019,1:15:27,0,4.06,1,1,Left,38,11,38,27
6/12/2019,2:02:40,0,4.06,2,1,Left,39,11,39,132
6/12/2019,2:15:49,0,4.06,2,1,Left,40,12,40,58
6/12/2019,2:20:40,0,4.06,2,1,Left,41,12,41,145
6/12/2019,2:21:38,0,4.06,1,1,Left,42,12,42,2
6/12/2019,2:51:49,0,4.06,1,1,Left,43,13,43,2
6/12/2019,2:52:17,0,4.06,1,1,Left,44,13,44,3
6/12/2019,3:01:31,0,4.06,1,1,Left,45,13,45,3
6/12/2019,3:17:49,0,4.05,1,1,Left,46,13,46,2
6/12/2019,3:31:04,0,4.05,1,1,Left,47,13,47,3
6/12/2019,3:31:42,0,4.05,2,1,Left,48,13,48,12
6/12/2019,5:44:07,0,4.04,1,1,Left,49,13,49,2
6/12/2019,5:44:50,0,4.04,1,1,Left,50,13,50,2
6/12/2019,5:49:03,0,4.03,1,1,Left,51,13,51,2
6/12/2019,6:07:07,0,4.03,2,1,Left,52,14,52,19
6/12/2019,6:07:32,0,4.03,1,1,Left,53,14,53,2
6/12/2019,6:15:20,0,4.03,1,1,Left,54,14,54,1
6/12/2019,6:16:01,0,4.03,2,1,Left,55,14,55,8
6/12/2019,6:31:17,0,4.03,1,1,Left,56,14,56,2
6/12/2019,6:31:46,0,4.03,1,1,Left,57,14,57,1
6/12/2019,6:40:02,0,4.03,2,1,Left,58,14,58,12
6/12/2019,8:30:25,0,4.02,1,1,Left,59,14,59,2
6/12/2019,8:31:32,0,4.02,2,1,Left,60,15,60,12
6/12/2019,8:34:47,0,4.02,1,1,Left,61,15,61,2
6/12/2019,8:35:07,0,4.03,1,1,Left,62,15,62,1
6/12/2019,9:51:26,0,4.02,2,1,Left,63,15,63,14
6/12/2019,11:28:15,0,4,2,1,Left,64,15,64,10
6/12/2019,11:28:27,0,4.01,1,1,Left,65,15,65,3
