MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/26/2019,11:01:05,29,4.07,1,1,Left,1,4,1,238
7/26/2019,11:07:29,29,4.06,1,1,Left,2,5,2,2
7/26/2019,11:10:31,29,4.06,1,1,Left,3,5,3,2
7/26/2019,11:13:10,29,4.05,1,1,Left,4,5,4,3
7/26/2019,11:14:23,29,4.06,1,1,Left,5,5,5,2
7/26/2019,11:20:53,29,4.05,1,1,Left,6,12,6,2
7/26/2019,11:25:58,29,4.05,1,1,Left,7,13,7,2
7/26/2019,11:29:49,29,4.06,1,1,Left,8,14,8,57
7/26/2019,12:04:06,29,4.05,1,1,Left,9,14,9,2
7/26/2019,12:19:49,29,4.05,3,1,Left,10,16,10,352
7/26/2019,12:40:33,29,4.05,1,1,Left,11,18,11,1
7/26/2019,12:41:16,29,4.04,1,1,Left,12,18,12,2
7/26/2019,12:59:34,29,4.05,1,1,Left,13,19,13,2
7/26/2019,13:13:58,29,4.04,1,1,Left,14,19,14,8
7/26/2019,13:24:12,29,4.03,1,1,Left,15,19,15,33
7/26/2019,13:25:18,29,4.03,1,1,Left,16,19,16,2
7/26/2019,13:26:34,29,4.03,1,1,Left,17,19,17,25
7/26/2019,13:40:56,29,4.03,1,1,Left,18,19,18,440
7/26/2019,13:42:35,29,4.03,1,1,Left,19,20,19,2
7/26/2019,13:43:41,29,4.03,2,1,Left,20,20,20,20
7/26/2019,13:46:14,29,4.03,1,1,Left,21,20,21,3
7/26/2019,14:07:55,29,4.03,2,1,Left,22,22,22,60
7/26/2019,14:21:55,29,4.03,1,1,Left,23,22,23,20
7/26/2019,14:22:42,29,4.03,2,1,Left,24,22,24,10
7/26/2019,14:23:23,29,4.03,1,1,Left,25,22,25,2
7/26/2019,14:24:13,29,4.03,2,1,Left,26,22,26,16
7/26/2019,14:36:28,29,4.03,1,1,Left,27,22,27,2
7/26/2019,14:37:57,29,4.03,1,1,Left,28,22,28,2
7/26/2019,15:52:08,29,4.02,1,1,Left,29,22,29,120
7/26/2019,16:40:56,29,4.02,1,1,Left,30,31,30,3
7/26/2019,16:41:46,29,4.02,1,1,Left,31,31,31,2
7/26/2019,16:43:07,29,4.02,1,1,Left,32,31,32,2
