MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
1/18/2020,10:23:36,6,3.35,1,1,Left,1,7,1,4
1/18/2020,10:31:57,6,3.36,1,1,Left,2,8,2,12
1/18/2020,10:34:08,6,3.36,1,1,Left,3,8,3,17
1/18/2020,10:37:26,6,3.36,2,1,Left,4,11,4,49
1/18/2020,10:51:58,6,3.40,2,1,Left,5,24,5,9
1/18/2020,10:54:08,6,3.40,1,1,Left,6,24,6,4
1/18/2020,10:58:15,6,3.41,1,1,Left,7,26,7,1
1/18/2020,11:06:54,6,3.42,1,1,Left,8,27,8,3
1/18/2020,11:10:01,6,3.42,1,1,Left,9,28,9,53
1/18/2020,11:15:11,6,3.44,1,1,Left,10,33,10,2
1/18/2020,11:18:54,6,3.44,1,1,Left,11,33,11,121
1/18/2020,12:35:04,6,3.48,1,1,Left,12,38,12,2
1/18/2020,12:38:41,6,3.47,1,1,Left,13,44,13,2
1/18/2020,12:43:37,6,3.48,1,1,Left,14,44,14,2
1/18/2020,12:44:47,6,3.48,1,1,Left,15,44,15,8
1/18/2020,12:49:15,6,3.49,1,1,Left,16,44,16,37
1/18/2020,13:13:44,6,3.49,1,1,Left,17,46,17,5
1/18/2020,13:14:43,6,3.49,1,1,Left,18,46,18,2
1/18/2020,13:16:01,6,3.49,1,1,Left,19,46,19,5
1/18/2020,13:18:19,6,3.49,1,1,Left,20,47,20,1
1/18/2020,13:22:18,6,3.49,1,1,Left,21,47,21,144
1/18/2020,13:44:03,6,3.49,1,1,Left,22,48,22,167
1/18/2020,13:45:50,6,3.50,1,1,Left,23,48,23,6
1/18/2020,13:47:15,6,3.49,1,1,Left,24,48,24,1
1/18/2020,13:48:24,6,3.50,1,1,Left,25,50,25,3
1/18/2020,13:49:00,6,3.50,1,1,Left,26,50,26,4
1/18/2020,13:55:59,6,3.50,1,1,Left,27,50,27,93
1/18/2020,14:00:47,6,3.50,1,1,Left,28,50,28,115
1/18/2020,14:03:42,6,3.50,2,1,Left,29,50,29,3
1/18/2020,14:04:47,6,3.51,1,1,Left,30,50,30,5
1/18/2020,14:13:31,6,3.50,1,1,Left,31,50,31,26
1/18/2020,14:19:53,6,3.50,1,1,Left,32,50,32,17
1/18/2020,14:37:14,6,3.51,1,1,Left,33,50,33,4
1/18/2020,15:01:37,6,3.51,1,1,Left,34,52,34,29
1/18/2020,15:02:05,6,3.51,1,1,Left,35,52,35,2
1/18/2020,15:09:20,6,3.51,2,1,Left,36,52,36,38
1/18/2020,15:59:21,6,3.53,3,1,Left,37,52,37,455
1/18/2020,16:00:48,6,3.53,1,1,Left,38,52,38,6
1/18/2020,16:12:58,6,3.53,1,1,Left,39,52,39,6
1/18/2020,16:14:04,6,3.53,1,1,Left,40,52,40,2
1/18/2020,16:14:47,6,3.53,1,1,Left,41,52,41,3
1/18/2020,16:54:39,6,3.55,1,1,Left,42,52,42,2
