MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
8/18/2019,9:59:52,4,4.16,1,1,Left,1,0,1,2
8/18/2019,10:00:30,4,4.16,2,1,Left,2,0,2,9
8/18/2019,10:01:11,4,4.16,1,1,Left,3,0,3,2
8/18/2019,10:01:39,4,4.16,1,1,Left,4,0,4,3
8/18/2019,10:02:11,4,4.16,1,1,Left,5,0,5,10
8/18/2019,10:03:00,4,4.16,1,1,Left,6,0,6,1
8/18/2019,10:03:27,4,4.16,1,1,Left,7,0,7,2
8/18/2019,10:03:53,4,4.15,1,1,Left,8,0,8,2
8/18/2019,10:04:23,4,4.15,1,1,Left,9,0,9,1
8/18/2019,10:06:09,4,4.16,1,1,Left,10,0,10,52
8/18/2019,10:07:40,4,4.16,1,1,Left,11,0,11,3
8/18/2019,10:08:22,4,4.15,1,1,Left,12,0,12,14
8/18/2019,10:12:16,4,4.16,1,1,Left,13,0,13,53
8/18/2019,11:19:39,4,4.14,1,1,Left,14,2,14,2
8/18/2019,11:28:31,4,4.14,1,1,Left,15,2,15,1
8/18/2019,11:57:39,4,4.14,1,1,Left,16,3,16,42
8/18/2019,11:58:29,4,4.14,1,1,Left,17,4,17,2
8/18/2019,12:47:37,4,4.12,1,1,Left,18,6,18,2
8/18/2019,12:49:09,4,4.12,2,1,Left,19,7,19,14
8/18/2019,12:51:33,4,4.13,2,1,Left,20,7,20,17
8/18/2019,12:52:24,4,4.12,1,1,Left,21,7,21,1
8/18/2019,13:04:54,4,4.12,1,1,Left,22,7,22,3
8/18/2019,13:33:51,4,4.12,1,1,Left,23,8,23,2
8/18/2019,13:41:49,4,4.12,1,1,Left,24,8,24,1
8/18/2019,13:42:38,4,4.12,1,1,Left,25,8,25,2
8/18/2019,13:43:19,4,4.12,1,1,Left,26,9,26,1
8/18/2019,14:10:01,4,4.11,1,1,Left,27,10,27,2
8/18/2019,14:19:44,4,4.12,1,1,Left,28,10,28,2
8/18/2019,14:21:29,4,4.11,1,1,Left,29,10,29,2
8/18/2019,14:22:21,4,4.11,2,1,Left,30,10,30,21
8/18/2019,14:23:26,4,4.11,1,1,Left,31,10,31,2
8/18/2019,15:02:06,4,4.11,1,1,Left,32,13,32,17
8/18/2019,15:04:34,4,4.11,1,1,Left,33,13,33,2
8/18/2019,15:05:36,4,4.11,4,1,Left,34,13,34,8
8/18/2019,16:01:04,4,4.10,1,1,Left,35,18,35,2
8/18/2019,16:01:42,4,4.10,1,1,Left,36,18,36,2
8/18/2019,16:02:36,4,4.10,1,1,Left,37,18,37,2
8/18/2019,16:12:28,4,4.10,1,1,Left,38,19,38,1
8/18/2019,16:26:04,4,4.09,1,1,Left,39,19,39,2
8/18/2019,16:26:43,4,4.09,1,1,Left,40,19,40,2
8/18/2019,16:28:22,4,4.09,2,1,Left,41,19,41,2
8/18/2019,16:32:43,4,4.10,1,1,Left,42,19,42,19
8/18/2019,16:33:15,4,4.09,1,1,Left,43,20,43,2
8/18/2019,16:56:00,4,4.09,3,1,Left,44,20,44,9
8/18/2019,16:57:00,4,4.09,1,1,Left,45,20,45,2
8/18/2019,16:57:35,4,4.09,1,1,Left,46,20,46,2
8/18/2019,17:01:47,4,4.09,1,1,Left,47,20,47,2
8/18/2019,17:02:26,4,4.09,2,1,Left,48,20,48,6
8/18/2019,17:03:10,4,4.09,1,1,Left,49,20,49,2
8/18/2019,17:04:15,4,4.09,1,1,Left,50,20,50,37
8/18/2019,17:55:19,4,4.09,1,1,Left,51,21,51,1
8/18/2019,18:01:39,4,4.09,1,1,Left,52,21,52,2
8/18/2019,18:16:21,4,4.09,1,1,Left,53,25,53,5
8/18/2019,18:17:41,4,4.08,2,1,Left,54,25,54,22
8/18/2019,18:25:37,4,4.08,3,1,Left,55,25,55,24
8/18/2019,18:26:38,4,4.08,2,1,Left,56,25,56,18
8/18/2019,18:33:00,4,4.08,1,1,Left,57,25,57,2
8/18/2019,18:36:42,4,4.08,1,1,Left,58,25,58,2
