MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
10/11/2019,16:11:07,28,4.16,1,1,Left,1,0,1,3
10/11/2019,16:11:58,28,4.15,1,1,Left,2,0,2,2
10/11/2019,16:12:14,28,4.16,1,1,Left,3,0,3,1
10/11/2019,16:12:39,28,4.15,1,1,Left,4,0,4,1
10/11/2019,16:13:01,28,4.16,1,1,Left,5,0,5,2
10/11/2019,16:14:31,28,4.16,1,1,Left,6,2,6,3
10/11/2019,16:14:47,28,4.15,1,1,Left,7,2,7,1
10/11/2019,16:16:45,28,4.15,1,1,Left,8,4,8,3
10/11/2019,16:17:16,28,4.16,1,1,Left,9,4,9,9
10/11/2019,16:18:30,28,4.15,1,1,Left,10,4,10,2
10/11/2019,16:18:52,28,4.16,1,1,Left,11,4,11,1
10/11/2019,16:29:48,28,4.14,2,1,Left,12,5,12,7
10/11/2019,17:05:56,28,4.12,1,1,Left,13,5,13,2
10/11/2019,17:18:54,28,4.12,1,1,Left,14,6,14,1
10/11/2019,17:48:31,28,4.11,1,1,Left,15,7,15,2
10/11/2019,17:49:02,28,4.11,2,1,Left,16,7,16,6
10/11/2019,17:50:13,28,4.11,2,1,Left,17,7,17,10
10/11/2019,17:51:26,28,4.11,1,1,Left,18,7,18,1
10/11/2019,18:17:05,28,4.09,1,1,Left,19,9,19,44
10/11/2019,18:44:00,28,4.09,1,1,Left,20,62,20,2
10/11/2019,18:46:16,28,4.09,1,1,Left,21,63,21,2
10/11/2019,18:50:29,28,4.09,1,1,Left,22,64,22,2
10/11/2019,19:08:02,28,4.09,1,1,Left,23,64,23,30
10/11/2019,19:24:54,28,4.08,2,1,Left,24,65,24,4
10/11/2019,19:47:35,28,4.07,1,1,Left,25,81,25,2
10/11/2019,19:48:00,28,4.07,1,1,Left,26,81,26,1
10/11/2019,19:53:51,28,4.07,1,1,Left,27,82,27,2
10/11/2019,19:54:23,28,4.07,2,1,Left,28,82,28,6
10/11/2019,19:55:39,28,4.07,1,1,Left,29,82,29,2
10/11/2019,21:18:15,28,4.05,1,1,Left,30,102,30,1
10/11/2019,21:24:21,28,4.05,1,1,Left,31,105,31,1
10/11/2019,21:37:30,28,4.05,1,1,Left,32,105,32,2
10/11/2019,21:44:29,28,4.04,1,1,Left,33,109,33,2
10/11/2019,21:44:51,28,4.04,1,1,Left,34,109,34,1
10/11/2019,23:39:21,28,4.03,1,1,Left,35,111,35,3
10/11/2019,23:42:23,28,4.03,2,1,Left,36,112,36,12
10/11/2019,23:59:59,28,4.03,1,1,Left,37,113,37,1
10/12/2019,0:00:22,28,4.03,1,1,Left,38,113,38,2
10/12/2019,0:01:07,28,4.03,3,1,Left,39,113,39,7
10/12/2019,2:13:35,28,4.02,2,1,Left,40,117,40,12
10/12/2019,2:14:46,28,4.02,1,1,Left,41,117,41,2
10/12/2019,2:18:44,28,4.02,1,1,Left,42,117,42,1
10/12/2019,4:02:47,28,4.02,1,1,Left,43,118,43,2
10/12/2019,4:05:43,28,4.01,1,1,Left,44,118,44,2
10/12/2019,7:09:25,28,4.00,1,1,Left,45,122,45,1
10/12/2019,8:20:48,28,4.00,1,1,Left,46,122,46,1
10/12/2019,9:35:06,28,3.99,1,1,Left,47,122,47,2
10/12/2019,9:40:16,28,3.98,3,1,Left,48,123,48,17
10/12/2019,9:52:17,28,3.98,1,1,Left,49,124,49,2
10/12/2019,10:01:09,28,4.03,1,1,Left,50,124,50,5
