MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
10/11/2019,15:28:18,15,4.12,1,1,Left,1,0,1,5
10/11/2019,15:29:58,15,4.12,1,1,Left,2,0,2,4
10/11/2019,15:30:58,15,4.12,3,1,Left,3,2,3,5
10/11/2019,15:44:17,15,4.12,1,1,Left,4,2,4,8
10/11/2019,15:57:24,15,4.12,1,1,Left,5,13,5,15
10/11/2019,15:58:25,15,4.12,1,1,Left,6,13,6,37
10/11/2019,16:05:25,15,4.16,1,1,Left,7,13,7,2
10/11/2019,16:17:41,15,4.16,1,1,Left,8,15,8,2
10/11/2019,16:18:13,15,4.16,1,1,Left,9,15,9,2
10/11/2019,16:18:36,15,4.16,1,1,Left,10,15,10,2
10/11/2019,16:18:54,15,4.16,1,1,Left,11,15,11,1
10/11/2019,16:19:17,15,4.16,1,1,Left,12,15,12,3
10/11/2019,16:20:02,15,4.16,1,1,Left,13,15,13,2
10/11/2019,16:44:54,15,4.18,1,1,Left,14,15,14,2
10/11/2019,16:45:30,15,4.18,1,1,Left,15,15,15,2
10/11/2019,16:46:01,15,4.18,1,1,Left,16,15,16,2
10/11/2019,16:50:55,15,4.18,1,1,Left,17,15,17,1
10/11/2019,16:52:30,15,4.19,1,1,Left,18,15,18,11
10/11/2019,16:54:20,15,4.19,1,1,Left,19,15,19,2
10/11/2019,16:54:50,15,4.19,2,1,Left,20,15,20,1
10/11/2019,17:14:10,15,4.20,1,1,Left,21,17,21,18
10/11/2019,17:14:43,15,4.20,1,1,Left,22,17,22,2
10/11/2019,17:18:29,15,4.20,1,1,Left,23,17,23,2
10/11/2019,17:55:09,15,4.20,1,1,Left,24,17,24,2
10/11/2019,17:55:41,15,4.20,1,1,Left,25,17,25,3
10/11/2019,18:05:47,15,4.20,1,1,Left,26,18,26,2
10/11/2019,18:09:30,15,4.20,2,1,Left,27,19,27,14
10/11/2019,18:11:26,15,4.20,1,1,Left,28,19,28,3
10/11/2019,18:48:39,15,4.20,1,1,Left,29,20,29,1
10/11/2019,18:49:35,15,4.20,1,1,Left,30,20,30,2
10/11/2019,18:50:15,15,4.20,1,1,Left,31,20,31,1
10/11/2019,18:56:04,15,4.20,1,1,Left,32,21,32,5
10/11/2019,18:57:14,15,4.20,3,1,Left,33,21,33,4
10/11/2019,18:57:45,15,4.20,1,1,Left,34,21,34,2
10/11/2019,19:01:50,15,4.20,1,1,Left,35,21,35,226
10/11/2019,19:09:26,15,4.20,1,1,Left,36,21,36,2
10/11/2019,19:12:02,15,4.20,1,1,Left,37,21,37,19
10/11/2019,19:15:41,15,4.20,1,1,Left,38,21,38,6
10/11/2019,19:16:15,15,4.20,1,1,Left,39,21,39,14
10/11/2019,21:44:31,15,4.19,1,1,Left,40,21,40,2
10/11/2019,21:45:33,15,4.19,1,1,Left,41,21,41,2
10/11/2019,21:46:30,15,4.19,2,1,Left,42,21,42,1
10/12/2019,0:47:52,15,4.18,2,1,Left,43,23,43,48
10/12/2019,0:48:47,15,4.18,2,1,Left,44,23,44,18
10/12/2019,0:53:36,15,4.18,1,1,Left,45,24,45,1
10/12/2019,4:24:58,15,4.17,1,1,Left,46,26,46,2
10/12/2019,4:31:32,15,4.18,2,1,Left,47,26,47,2
10/12/2019,4:32:30,15,4.18,1,1,Left,48,26,48,3
10/12/2019,4:36:17,15,4.18,1,1,Left,49,26,49,2
10/12/2019,6:23:56,15,4.17,1,1,Left,50,26,50,2
10/12/2019,6:30:39,15,4.16,1,1,Left,51,26,51,2
10/12/2019,8:11:12,15,4.17,1,1,Left,52,29,52,2
10/12/2019,8:11:47,15,4.16,1,1,Left,53,29,53,2
10/12/2019,8:12:17,15,4.16,1,1,Left,54,29,54,1
10/12/2019,8:12:45,15,4.16,1,1,Left,55,29,55,2
10/12/2019,8:25:48,15,4.16,1,1,Left,56,30,56,2
10/12/2019,8:26:42,15,4.16,1,1,Left,57,30,57,1
