MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/26/2019,10:59:37,5,4.12,1,1,Left,1,0,1,12
7/26/2019,11:02:07,5,4.12,2,1,Left,2,0,2,12
7/26/2019,11:03:17,5,4.12,1,1,Left,3,1,3,3
7/26/2019,11:04:21,5,4.12,2,1,Left,4,1,4,40
7/26/2019,11:06:31,5,4.12,1,1,Left,5,2,5,56
7/26/2019,11:07:24,5,4.12,1,1,Left,6,2,6,7
7/26/2019,11:11:50,5,4.12,1,1,Left,7,2,7,93
7/26/2019,11:12:24,5,4.12,2,1,Left,8,2,8,14
7/26/2019,11:16:10,5,4.12,3,1,Left,10,2,9,3
7/26/2019,11:18:27,5,4.12,1,1,Left,11,5,10,5
7/26/2019,11:19:49,5,4.12,1,1,Left,12,7,11,2
7/26/2019,11:21:28,5,4.12,1,1,Left,13,7,12,48
7/26/2019,11:33:28,5,4.12,1,1,Left,14,7,13,7
7/26/2019,11:52:44,5,4.12,1,1,Left,15,7,14,9
7/26/2019,11:58:55,5,4.12,1,1,Left,16,7,15,39
7/26/2019,12:39:29,5,4.11,1,1,Left,17,10,16,3
7/26/2019,12:43:22,5,4.11,1,1,Left,18,10,17,1
7/26/2019,12:57:46,5,4.11,1,1,Left,19,10,18,3
7/26/2019,12:59:55,5,4.11,3,1,Left,20,12,19,3
7/26/2019,13:01:08,5,4.11,1,1,Left,21,12,20,2
7/26/2019,13:25:36,5,4.11,2,1,Left,22,15,21,2
7/26/2019,13:27:05,5,4.11,1,1,Left,23,17,22,3
7/26/2019,13:29:55,5,4.11,2,1,Left,24,43,23,18
7/26/2019,13:30:23,5,4.11,2,1,Left,25,44,24,1
7/26/2019,13:31:17,5,4.11,1,1,Left,26,44,25,3
7/26/2019,14:03:47,5,4.11,1,1,Left,27,46,26,2
7/26/2019,14:22:23,5,4.10,3,1,Left,28,46,27,12
7/26/2019,14:23:44,5,4.10,1,1,Left,29,48,28,3
7/26/2019,14:24:32,5,4.10,1,1,Left,30,48,29,2
7/26/2019,14:25:00,5,4.10,1,1,Left,31,48,30,2
7/26/2019,14:25:22,5,4.10,1,1,Left,32,49,31,2
7/26/2019,15:14:14,5,4.10,1,1,Left,33,51,32,2
7/26/2019,15:34:58,5,4.09,1,1,Left,34,53,33,1
7/26/2019,15:37:01,5,4.09,1,1,Left,35,53,34,3
7/26/2019,15:37:51,5,4.09,2,1,Left,36,53,35,15
7/26/2019,15:38:22,5,4.09,1,1,Left,37,54,36,2
7/26/2019,15:38:39,5,4.09,1,1,Left,38,54,37,2
7/26/2019,15:38:57,5,4.09,1,1,Left,39,54,38,3
7/26/2019,15:39:13,5,4.09,1,1,Left,40,54,39,2
7/26/2019,15:39:39,5,4.09,1,1,Left,41,54,40,2
7/26/2019,15:40:19,5,4.09,1,1,Left,42,55,41,2
7/26/2019,15:40:44,5,4.09,1,1,Left,43,55,42,2
7/26/2019,15:41:06,5,4.09,1,1,Left,44,55,43,1
7/26/2019,17:03:04,5,4.08,1,1,Left,45,57,44,3
7/26/2019,17:46:22,5,4.08,1,1,Left,46,58,45,6
