MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
5/6/2019,16:20:38,1,4.12,1,1,Left,1,0,1,11
5/6/2019,16:38:32,1,4.12,1,1,Left,2,1,2,2
5/6/2019,16:49:12,1,4.12,1,1,Left,3,1,3,2
5/6/2019,16:55:36,1,4.12,1,1,Left,4,1,4,2
5/6/2019,17:10:15,1,4.12,1,1,Left,5,2,5,7
5/6/2019,18:30:51,1,4.11,1,1,Left,6,2,6,9
5/6/2019,18:32:25,1,4.11,1,1,Left,7,2,7,13
5/6/2019,18:41:47,1,4.1,1,1,Left,8,2,8,1
5/6/2019,18:56:16,1,4.1,1,1,Left,9,2,9,2
5/6/2019,19:08:44,1,4.1,2,1,Left,10,2,10,24
5/6/2019,19:27:31,1,4.09,1,1,Left,11,2,11,1
5/6/2019,19:32:15,1,4.1,2,1,Left,12,3,12,43
5/6/2019,19:43:32,1,4.1,1,1,Left,13,4,13,6
5/6/2019,19:47:52,1,4.1,1,1,Left,14,4,14,2
5/6/2019,19:49:19,1,4.09,2,1,Left,15,4,15,22
5/6/2019,19:55:19,1,4.09,1,1,Left,16,4,16,21
5/6/2019,19:56:42,1,4.09,1,1,Left,17,4,17,7
5/6/2019,20:36:19,1,4.09,1,1,Left,18,4,18,2092
5/6/2019,20:37:57,1,4.09,2,1,Left,19,5,19,4
5/6/2019,20:57:50,1,4.09,1,1,Left,20,6,20,2
5/6/2019,20:59:05,1,4.09,1,1,Left,21,22,21,2
5/6/2019,21:20:26,1,4.09,1,1,Left,22,22,22,3
5/6/2019,21:23:00,1,4.09,1,1,Left,23,22,23,1
5/6/2019,21:23:50,1,4.09,1,1,Left,24,22,24,2
5/6/2019,21:42:52,1,4.09,1,1,Left,25,23,25,1
5/6/2019,21:43:01,1,4.09,1,1,Left,26,23,26,2
5/6/2019,21:55:54,1,4.09,2,1,Left,27,23,27,27
5/6/2019,21:59:15,1,4.09,1,1,Left,28,23,28,2
5/6/2019,22:04:59,1,4.09,1,1,Left,29,25,29,3
5/6/2019,22:11:09,1,4.08,1,1,Left,30,27,30,2
5/6/2019,22:11:27,1,4.09,1,1,Left,31,27,31,2
5/6/2019,22:16:54,1,4.07,1,1,Left,32,27,32,2
5/6/2019,22:24:21,1,4.08,1,1,Left,33,27,33,2
5/6/2019,22:24:30,1,4.08,1,1,Left,34,27,34,1
5/6/2019,22:24:41,1,4.08,1,1,Left,35,27,35,6
5/6/2019,22:27:51,1,4.07,1,1,Left,36,30,36,97
5/6/2019,22:28:27,1,4.08,2,1,Left,37,30,37,13
5/6/2019,22:29:34,1,4.07,2,1,Left,38,30,38,28
5/6/2019,22:33:29,1,4.07,1,1,Left,39,30,39,1
5/6/2019,22:41:27,1,4.07,1,1,Left,40,30,40,10
5/6/2019,23:02:12,1,4.07,1,1,Left,41,31,41,2
