MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/26/2022 14:15:31,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,0,1,0,0,nan,nan,0.15
8/26/2022 14:18:33,1.16.1,FR1Dual,0,4.17,nan,1,LeftWithPellet,Left,1,1,0,0,nan,nan,0.16
8/26/2022 14:20:09,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,1,1,1,0,Timed_out,nan,nan
8/26/2022 14:20:32,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,1,2,1,0,nan,nan,0.04
8/26/2022 14:23:55,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,1,2,2,0,Timed_out,226,nan
8/26/2022 14:41:17,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,2,2,2,0,nan,nan,0.16
8/26/2022 14:52:58,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,2,2,3,0,Timed_out,1743,nan
8/26/2022 15:43:10,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,3,2,3,0,nan,nan,0.25
8/26/2022 15:54:24,1.16.1,FR1Dual,0,4.16,1,1,Pellet,Left,3,2,4,0,Timed_out,3686,nan
8/26/2022 15:57:38,1.16.1,FR1Dual,0,4.16,nan,1,Right,Left,3,3,4,0,nan,nan,0.09
8/26/2022 15:57:38,1.16.1,FR1Dual,0,4.16,nan,1,RightDuringDispense,Left,3,4,4,0,nan,nan,0.04
8/26/2022 16:56:46,1.16.1,FR1Dual,0,4.16,2,1,Pellet,Left,3,4,5,0,Timed_out,3742,nan
8/26/2022 16:59:03,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,4,4,5,0,nan,nan,0.01
8/26/2022 17:59:27,1.16.1,FR1Dual,0,4.15,3,1,Pellet,Left,4,4,6,0,Timed_out,3761,nan
8/26/2022 19:10:52,1.16.1,FR1Dual,0,4.15,nan,1,Right,Left,4,5,6,0,nan,nan,0.53
8/26/2022 19:10:53,1.16.1,FR1Dual,0,4.15,nan,1,RightDuringDispense,Left,4,6,6,0,nan,nan,0.05
8/26/2022 19:14:52,1.16.1,FR1Dual,0,4.15,2,1,Pellet,Left,4,6,7,0,Timed_out,4525,nan
8/26/2022 19:16:16,1.16.1,FR1Dual,0,4.15,nan,1,Right,Left,4,7,7,0,nan,nan,0.03
8/26/2022 19:18:26,1.16.1,FR1Dual,0,4.14,1,1,Pellet,Left,4,7,8,0,Timed_out,214,nan
8/26/2022 19:22:21,1.16.1,FR1Dual,0,4.15,nan,1,Right,Left,4,8,8,0,nan,nan,0.12
8/26/2022 19:22:33,1.16.1,FR1Dual,0,4.14,1,1,Pellet,Left,4,8,9,0,11.57,247,nan
8/26/2022 19:26:55,1.16.1,FR1Dual,0,4.15,nan,1,Right,Left,4,9,9,0,nan,nan,0.11
8/26/2022 19:27:09,1.16.1,FR1Dual,0,4.15,2,1,Pellet,Left,4,9,10,0,13.14,276,nan
8/26/2022 19:32:25,1.16.1,FR1Dual,0,4.14,nan,1,Right,Left,4,10,10,0,nan,nan,0.03
8/26/2022 19:32:53,1.16.1,FR1Dual,0,4.15,2,1,Pellet,Left,4,10,11,0,25.13,344,nan
8/26/2022 19:33:35,1.16.1,FR1Dual,0,4.14,nan,1,Right,Left,4,11,11,0,nan,nan,0.17
