MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/4/2080 18:59:42,1.16.1,FR1Dual,0,4.04,nan,1,Right,Left,0,1,0,0,nan,nan,0.83
8/4/2080 18:59:54,1.16.1,FR1Dual,0,4.04,nan,1,RightWithPellet,Left,0,2,0,0,nan,nan,0.01
8/4/2080 19:00:32,1.16.1,FR1Dual,0,4.05,2,1,Pellet,Left,0,2,1,0,46.98,nan,nan
8/4/2080 19:01:55,1.16.1,FR1Dual,0,4.05,nan,1,Left,Left,1,2,1,0,nan,nan,0.11
8/4/2080 19:02:00,1.16.1,FR1Dual,0,4.05,1,1,Pellet,Left,1,2,2,0,4.68,88,nan
8/4/2080 19:02:35,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,1,3,2,0,nan,nan,0.29
8/4/2080 19:02:42,1.16.1,FR1Dual,0,4.04,1,1,Pellet,Left,1,3,3,0,5.81,42,nan
8/4/2080 19:03:20,1.16.1,FR1Dual,0,4.05,nan,1,Left,Left,2,3,3,0,nan,nan,0.02
8/4/2080 19:03:23,1.16.1,FR1Dual,0,4.05,nan,1,RightWithPellet,Left,2,4,3,0,nan,nan,0.07
8/4/2080 19:03:29,1.16.1,FR1Dual,0,4.05,1,1,Pellet,Left,2,4,4,0,8.80,47,nan
8/4/2080 19:04:24,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,2,5,4,0,nan,nan,0.22
8/4/2080 19:04:28,1.16.1,FR1Dual,0,4.05,1,1,Pellet,Left,2,5,5,0,2.92,59,nan
8/4/2080 19:08:06,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,2,6,5,0,nan,nan,0.05
8/4/2080 19:08:07,1.16.1,FR1Dual,0,4.04,nan,1,RightDuringDispense,Left,2,7,5,0,nan,nan,0.37
8/4/2080 19:08:10,1.16.1,FR1Dual,0,4.04,nan,1,RightDuringDispense,Left,2,8,5,0,nan,nan,0.20
8/4/2080 19:08:16,1.16.1,FR1Dual,0,4.05,3,1,Pellet,Left,2,8,6,0,3.50,228,nan
8/4/2080 19:09:18,1.16.1,FR1Dual,0,4.04,nan,1,Left,Left,3,8,6,0,nan,nan,0.39
8/4/2080 19:09:19,1.16.1,FR1Dual,0,4.04,1,1,Pellet,Left,3,8,7,0,0.04,63,nan
8/4/2080 19:10:38,1.16.1,FR1Dual,0,4.05,nan,1,Left,Left,4,8,7,0,nan,nan,0.03
8/4/2080 19:10:38,1.16.1,FR1Dual,0,4.05,nan,1,LeftDuringDispense,Left,5,8,7,0,nan,nan,0.13
8/4/2080 19:10:46,1.16.1,FR1Dual,0,4.05,3,1,Pellet,Left,5,8,8,0,4.25,87,nan
8/4/2080 19:11:25,1.16.1,FR1Dual,0,4.05,nan,1,Left,Left,6,8,8,0,nan,nan,0.36
8/4/2080 19:11:31,1.16.1,FR1Dual,0,4.04,3,1,Pellet,Left,6,8,9,0,2.57,45,nan
8/4/2080 19:13:05,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,6,9,9,0,nan,nan,0.04
8/4/2080 19:13:11,1.16.1,FR1Dual,0,4.05,2,1,Pellet,Left,6,9,10,0,5.34,100,nan
8/4/2080 19:14:43,1.16.1,FR1Dual,0,4.05,nan,1,Left,Left,7,9,10,0,nan,nan,0.21
8/4/2080 19:14:48,1.16.1,FR1Dual,0,4.05,2,1,Pellet,Left,7,9,11,0,3.82,97,nan
8/4/2080 19:16:13,1.16.1,FR1Dual,0,4.04,nan,1,Right,Left,7,10,11,0,nan,nan,0.06
8/4/2080 19:16:18,1.16.1,FR1Dual,0,4.04,1,1,Pellet,Left,7,10,12,0,3.74,90,nan
8/4/2080 19:19:15,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,7,11,12,0,nan,nan,0.07
8/4/2080 19:19:18,1.16.1,FR1Dual,0,4.05,1,1,Pellet,Left,7,11,13,0,1.40,180,nan
8/4/2080 19:19:39,1.16.1,FR1Dual,0,4.04,nan,1,Right,Left,7,12,13,0,nan,nan,0.04
8/4/2080 19:19:45,1.16.1,FR1Dual,0,4.05,2,1,Pellet,Left,7,12,14,0,3.31,27,nan
8/4/2080 19:20:18,1.16.1,FR1Dual,0,4.05,nan,1,Left,Left,8,12,14,0,nan,nan,0.20
8/4/2080 19:20:25,1.16.1,FR1Dual,0,4.04,2,1,Pellet,Left,8,12,15,0,4.37,40,nan
8/4/2080 19:21:09,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,8,13,15,0,nan,nan,0.15
8/4/2080 19:21:12,1.16.1,FR1Dual,0,4.05,1,1,Pellet,Left,8,13,16,0,2.64,47,nan
8/4/2080 19:26:28,1.16.1,FR1Dual,0,4.04,nan,1,Left,Left,9,13,16,0,nan,nan,0.12
8/4/2080 19:26:31,1.16.1,FR1Dual,0,4.04,1,1,Pellet,Left,9,13,17,0,2.14,319,nan
8/4/2080 19:27:20,1.16.1,FR1Dual,0,4.04,nan,1,Right,Left,9,14,17,0,nan,nan,0.05
8/4/2080 19:27:25,1.16.1,FR1Dual,0,4.04,1,1,Pellet,Left,9,14,18,0,4.17,54,nan
8/4/2080 19:30:03,1.16.1,FR1Dual,0,4.05,nan,1,Right,Left,9,15,18,0,nan,nan,0.07
8/4/2080 19:30:08,1.16.1,FR1Dual,0,4.05,1,1,Pellet,Left,9,15,19,0,4.05,163,nan
8/4/2080 19:37:10,1.16.1,FR1Dual,0,4.04,nan,1,Right,Left,9,16,19,0,nan,nan,0.10
8/4/2080 19:37:14,1.16.1,FR1Dual,0,4.04,1,1,Pellet,Left,9,16,20,0,3.62,426,nan
